video_id,question_id,task,source,question,answer,pred_answer,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,retrieve_size,chunk_size
Ego__0fa6c237-979b-4334-9173-4109ec0c8ab4,Ego__0fa6c237-979b-4334-9173-4109ec0c8ab4#e0q2,KG,Ego,What is the suitable temperature for culturing bacteria?,The suitable temperature for culturing bacteria is typically around 37°C (98.6°F).,The suitable temperature for culturing bacteria is 37°C.,88.0,88,179,1.0,False,64,1
Ego__0fa6c237-979b-4334-9173-4109ec0c8ab4,Ego__0fa6c237-979b-4334-9173-4109ec0c8ab4#e0q3,CI,Ego,"Based on the images and context, what do you think my profession is?","Based on the images and context, I think your profession is related to scientific research, possibly a laboratory technician or a scientist.","Based on the images and context, it appears that the person is likely a scientist or a laboratory technician. The presence of a microscope, test tubes, and a laboratory setting suggests that they are engaged in scientific research or experimentation.",127.0,127,179,1.0,False,64,1
Ego__0fa6c237-979b-4334-9173-4109ec0c8ab4,Ego__0fa6c237-979b-4334-9173-4109ec0c8ab4#e0q4,LM,Ego,Did I put the glass flask I just took out of the incubator into a white basin?,It looks like you did put the glass flask into a white basin.,"Yes, you placed the glass flask into a white basin.",153.0,153,179,1.0,False,64,1
Ego__0fa6c237-979b-4334-9173-4109ec0c8ab4,Ego__0fa6c237-979b-4334-9173-4109ec0c8ab4#e0q5,OS,Ego,"I am looking for disinfectant, which is in a blue plastic bottle with a green nozzle. Where can I find it in the room?",You can check near the sink; it looks like there's a blue bottle with a green nozzle on the countertop next to the sink.,The disinfectant bottle is located on the counter near the sink.,179.0,179,179,1.0,False,64,1
Ego__0fa7a3d3-1e3f-4896-ba0f-3a4476b5ba5c,Ego__0fa7a3d3-1e3f-4896-ba0f-3a4476b5ba5c#e0q0,SF,Ego,"What is the color of the wooden strip I am holding, which is to be installed on the cabinet?","If I'm not mistaken, these wooden strips should be pink.",The wooden strip is pink.,30.0,30,179,1.0,False,64,1
Ego__0fa7a3d3-1e3f-4896-ba0f-3a4476b5ba5c,Ego__0fa7a3d3-1e3f-4896-ba0f-3a4476b5ba5c#e0q1,OS,Ego,I'm looking for my ladder. Can you help me think of where I can find it?,You can find the ladder on the ground near the wooden shelves in the storage room.,Certainly! I can see a ladder near the door. Is there a specific area where you might have left it?,54.0,54,179,1.0,False,64,1
Ego__0fa7a3d3-1e3f-4896-ba0f-3a4476b5ba5c,Ego__0fa7a3d3-1e3f-4896-ba0f-3a4476b5ba5c#e0q2,SM,Ego,Where did I just place the two wooden strips I was holding?,"If I'm not mistaken, you placed the wooden strips on a chair or table near the door.",On the pink shelf,88.0,88,179,1.0,False,64,1
Ego__0fa7a3d3-1e3f-4896-ba0f-3a4476b5ba5c,Ego__0fa7a3d3-1e3f-4896-ba0f-3a4476b5ba5c#e0q3,KG,Ego,What is the hardest wood currently on Earth?,The hardest wood currently on Earth is Australian Buloke.,The hardest wood currently on Earth is the oak.,127.0,127,179,1.0,False,64,1
Ego__0fa7a3d3-1e3f-4896-ba0f-3a4476b5ba5c,Ego__0fa7a3d3-1e3f-4896-ba0f-3a4476b5ba5c#e0q4,CI,Ego,"Based on the images and context, what do you think I am currently doing?","It looks like you are working on some installation or organization tasks, possibly involving setting up or adjusting furniture or fixtures.","You are currently working on a DIY project, possibly assembling or repairing a piece of furniture or a structure.",153.0,153,179,1.0,False,64,1
Ego__0fa7a3d3-1e3f-4896-ba0f-3a4476b5ba5c,Ego__0fa7a3d3-1e3f-4896-ba0f-3a4476b5ba5c#e0q5,OS,Ego,Where in this place can I find a tool similar to an electric cutting machine?,It looks like you can find the electric cutting machine on the workbench near the wall.,"The tool similar to an electric cutting machine can be found on the left side of the room, near the door.",179.0,179,179,1.0,False,64,1
Ego__11097fa4-20c8-4499-a418-848040c90348,Ego__11097fa4-20c8-4499-a418-848040c90348#e0q0,SF,Ego,What color is the door that I just exited and locked?,"If I'm not mistaken, the door is red.",The door is red.,20.0,20,179,1.0,False,64,1
Ego__11097fa4-20c8-4499-a418-848040c90348,Ego__11097fa4-20c8-4499-a418-848040c90348#e0q1,SM,Ego,What was blocking the iron gate and preventing me from opening it on my way over?,"If I'm not mistaken, it was a few things that looked like scooters.",A small black object was blocking the iron gate.,54.0,54,179,1.0,False,64,1
Ego__11097fa4-20c8-4499-a418-848040c90348,Ego__11097fa4-20c8-4499-a418-848040c90348#e0q2,LM,Ego,Am I correct that there is no car parked in my garage?,"No, I see a black car parked in your garage.","No, there is a car parked in your garage.",88.0,88,179,1.0,False,64,1
Ego__11097fa4-20c8-4499-a418-848040c90348,Ego__11097fa4-20c8-4499-a418-848040c90348#e0q3,KG,Ego,What are the main chemical components of pool cleaners?,"The main chemical components of pool cleaners are chlorine, bromine, algaecides, and pH adjusters like muriatic acid or sodium carbonate.",The main chemical components of pool cleaners are chlorine and bleach.,127.0,127,179,1.0,False,64,1
Ego__11097fa4-20c8-4499-a418-848040c90348,Ego__11097fa4-20c8-4499-a418-848040c90348#e0q4,OS,Ego,Is there a child in my yard?,"Yes, it looks like there is a child wearing blue clothing.",Yes,153.0,153,179,1.0,False,64,1
Ego__11097fa4-20c8-4499-a418-848040c90348,Ego__11097fa4-20c8-4499-a418-848040c90348#e0q5,CI,Ego,"Based on the context, what do you think I am doing?","It seems like you are involved in various activities around your home, such as maintenance, organizing, and checking different areas for items or conditions.",You are likely performing lawn maintenance or landscaping work.,179.0,179,179,1.0,False,64,1
Ego__144ebd4c-d089-438d-b8ed-45bd78a0d367,Ego__144ebd4c-d089-438d-b8ed-45bd78a0d367#e0q0,SM,Ego,Where did I put the spatula that I just used to stir-fry the ingredients in the pot?,"If I'm not mistaken, you placed the spatula on the countertop near the stove.",On the stove.,28.0,28,179,1.0,False,64,1
Ego__144ebd4c-d089-438d-b8ed-45bd78a0d367,Ego__144ebd4c-d089-438d-b8ed-45bd78a0d367#e0q1,SM,Ego,What ingredients did I just scoop out of the can and put into a small spoon?,"It looks like it's some kind of yellow ingredient, possibly corn.",You just scooped out corn kernels from the can and put them into a small spoon.,58.0,58,179,1.0,False,64,1
Ego__144ebd4c-d089-438d-b8ed-45bd78a0d367,Ego__144ebd4c-d089-438d-b8ed-45bd78a0d367#e0q2,KG,Ego,"Briefly, what are the benefits of corn for the human body?","Corn has the following benefits for the human body: provides nutrition, aids digestion, offers energy, supports heart health, and promotes eye health.","Corn is a good source of dietary fiber, which aids in digestion and helps maintain a healthy gut. It also contains vitamins A, C, and K, as well as minerals like potassium and magnesium.",88.0,88,179,1.0,False,64,1
Ego__144ebd4c-d089-438d-b8ed-45bd78a0d367,Ego__144ebd4c-d089-438d-b8ed-45bd78a0d367#e0q3,SM,Ego,Where did I put the small wooden cutting board I just used?,"It looks like you put the cutting board into the cabinet under the countertop, which might be the dishwasher.",The small wooden cutting board is now placed on the wooden countertop.,127.0,127,179,1.0,False,64,1
Ego__144ebd4c-d089-438d-b8ed-45bd78a0d367,Ego__144ebd4c-d089-438d-b8ed-45bd78a0d367#e0q4,SM,Ego,What happened to the yellow corn I just scoop out of the can?,You poured the yellow corn kernels into the pot and stirred them.,The yellow corn was scooped out of the can and placed into a white bowl.,153.0,153,179,1.0,False,64,1
Ego__144ebd4c-d089-438d-b8ed-45bd78a0d367,Ego__144ebd4c-d089-438d-b8ed-45bd78a0d367#e0q5,CI,Ego,"Based on the context, what do you think I am doing?","Based on the context, it seems like you are preparing a dish by cooking corn and possibly other ingredients.","You are likely preparing a meal or a dish that involves stir-frying or sautéing vegetables and possibly chicken or tofu, as indicated by the ingredients and the cooking utensils present in the kitchen.",179.0,179,179,1.0,False,64,1
Ego__1452f3dd-b036-42c1-85f8-ae6b3bf42b78,Ego__1452f3dd-b036-42c1-85f8-ae6b3bf42b78#e0q0,SF,Ego,Can you tell me what color the sofa in the room is?,I see a red sofa in the room.,The sofa in the room is red.,20.0,20,179,1.0,False,64,1
Ego__1452f3dd-b036-42c1-85f8-ae6b3bf42b78,Ego__1452f3dd-b036-42c1-85f8-ae6b3bf42b78#e0q1,SM,Ego,Can you tell me where a black guitar is located in this room?,"You can see a black guitar near the doorway in the room, leaning against the wall.","Yes, a black guitar is leaning against the wall in the room.",54.0,54,179,1.0,False,64,1
Ego__1452f3dd-b036-42c1-85f8-ae6b3bf42b78,Ego__1452f3dd-b036-42c1-85f8-ae6b3bf42b78#e0q2,KG,Ego,What are the categories of waste separation?,"Waste is divided into four main categories: recyclables, hazardous waste, kitchen waste, and other waste.",The categories of waste separation are blue waste bins and red waste bins.,88.0,88,179,1.0,False,64,1
Ego__1452f3dd-b036-42c1-85f8-ae6b3bf42b78,Ego__1452f3dd-b036-42c1-85f8-ae6b3bf42b78#e0q3,LM,Ego,Can you tell me where the refrigerator is in the room?,"If I'm not mistaken, the refrigerator in the room is near the door leading out of the kitchen.","Yes, the refrigerator is on the right side of the room.",127.0,127,179,1.0,False,64,1
Ego__1452f3dd-b036-42c1-85f8-ae6b3bf42b78,Ego__1452f3dd-b036-42c1-85f8-ae6b3bf42b78#e0q4,OS,Ego,I am looking for a blue square basket. Where can I find it in the room?,"Sure, I see a blue basket on the shoe cabinet near the doorway. You might want to check there.",The blue square basket is located on the floor near the door.,153.0,153,179,1.0,False,64,1
Ego__1452f3dd-b036-42c1-85f8-ae6b3bf42b78,Ego__1452f3dd-b036-42c1-85f8-ae6b3bf42b78#e0q5,LM,Ego,"Is there a green trash can outside the door to my yard, near the street?","Yes, I can see a green trash can near the street.",Yes.,179.0,179,179,1.0,False,64,1
Ego__14dd9c49-fa82-4002-b5ae-665bc008970c,Ego__14dd9c49-fa82-4002-b5ae-665bc008970c#e0q0,SF,Ego,Did I use a cloth to dry the water stains on the glass cup?,"Yes, it looks like you are using a cloth to dry the water stains on the glass cup.","Yes, the person used a cloth to dry the water stains on the glass cup.",26.0,26,179,1.0,False,64,1
Ego__14dd9c49-fa82-4002-b5ae-665bc008970c,Ego__14dd9c49-fa82-4002-b5ae-665bc008970c#e0q1,SM,Ego,Are there some potted plants near the window by the sink in the kitchen?,"Yes, it looks like there are some potted plants near the window by the sink in the kitchen.","Yes, there are potted plants near the window by the sink.",54.0,54,179,1.0,False,64,1
Ego__14dd9c49-fa82-4002-b5ae-665bc008970c,Ego__14dd9c49-fa82-4002-b5ae-665bc008970c#e0q2,OS,Ego,Where can I find utensils like spoons and forks in the current room?,"You can check the drawers near the kitchen counter, where utensils like spoons and forks are usually kept.",The utensils like spoons and forks are stored in the drawer below the counter.,90.0,90,179,1.0,False,64,1
Ego__14dd9c49-fa82-4002-b5ae-665bc008970c,Ego__14dd9c49-fa82-4002-b5ae-665bc008970c#e0q3,KG,Ego,Briefly explain why baking soda can replace cleaning agents to remove grease.,"Because it has a mild abrasive quality to scrub away grease, an alkaline nature to break down fats, and the ability to absorb odors and grease.",Baking soda can replace cleaning agents to remove grease because baking soda is a natural abrasive that can effectively scrub away grease and residue from surfaces.,127.0,127,179,1.0,False,64,1
Ego__14dd9c49-fa82-4002-b5ae-665bc008970c,Ego__14dd9c49-fa82-4002-b5ae-665bc008970c#e0q4,LM,Ego,Where did I place the cleaned cups in the kitchen?,It looks like you placed the cups in the kitchen into a cabinet that is filled with other cups.,The cleaned cups were placed on the kitchen counter.,153.0,153,179,1.0,False,64,1
Ego__14dd9c49-fa82-4002-b5ae-665bc008970c,Ego__14dd9c49-fa82-4002-b5ae-665bc008970c#e0q5,CI,Ego,"Based on the context, what do you think I am doing in the kitchen?",I think you are washing and organizing cups in the kitchen.,"You are likely preparing to cook or clean up after a meal, as indicated by the presence of a kettle, a dish rack, and various kitchen utensils.",179.0,179,179,1.0,False,64,1
Ego__1541b81e-cc80-4201-a636-9a39c2d20faa,Ego__1541b81e-cc80-4201-a636-9a39c2d20faa#e0q0,SF,Ego,Can you see the green plastic bucket I placed next to the washing machine?,"Yes, there is a green bucket there.","Yes, the green plastic bucket is visible next to the washing machine.",20.0,20,179,1.0,False,64,1
Ego__1541b81e-cc80-4201-a636-9a39c2d20faa,Ego__1541b81e-cc80-4201-a636-9a39c2d20faa#e0q1,LM,Ego,Where did I put the clothes from the floor next to the washing machine?,You put the clothes inside the plastic bucket you just mentioned.,The clothes from the floor next to the washing machine are on the floor near the washing machine.,54.0,54,179,1.0,False,64,1
Ego__1541b81e-cc80-4201-a636-9a39c2d20faa,Ego__1541b81e-cc80-4201-a636-9a39c2d20faa#e0q2,SM,Ego,I'm looking for a red box. Can you help me think where it might be in the room?,I suggest you check on the bed. I just saw a red box on it.,"Certainly! In the room, there is a red box on the floor near the wall. It appears to be a small, cylindrical container.",88.0,88,179,1.0,False,64,1
Ego__1541b81e-cc80-4201-a636-9a39c2d20faa,Ego__1541b81e-cc80-4201-a636-9a39c2d20faa#e0q3,OS,Ego,I need to add some water to the pot. Can you help me find where the orange bucket with water is?,"Of course, the orange bucket seems to be in another room where there are many other white containers.",Certainly! I can see the orange bucket with water on the kitchen counter. It's located near the stove. Is there anything else you need assistance with?,123.0,123,179,1.0,False,64,1
Ego__1541b81e-cc80-4201-a636-9a39c2d20faa,Ego__1541b81e-cc80-4201-a636-9a39c2d20faa#e0q4,KG,Ego,How should I handle it if the dish I stir-fried is too salty?,You can add some water to dilute the saltiness.,"If the dish you stir-fried is too salty, you can add a pinch of salt to the pan to reduce the salt content.",153.0,153,179,1.0,False,64,1
Ego__1541b81e-cc80-4201-a636-9a39c2d20faa,Ego__1541b81e-cc80-4201-a636-9a39c2d20faa#e0q5,CI,Ego,Can you help me remember where I put the green plastic bucket for clothes?,It should be next to the washing machine on the balcony.,Certainly! The green plastic bucket is placed on the floor near the sink.,179.0,179,179,1.0,False,64,1
Ego__1664140b-0003-480e-9cd3-487793e0a98a,Ego__1664140b-0003-480e-9cd3-487793e0a98a#e0q0,SF,Ego,What is the room I am currently cleaning?,"Based on the surrounding environment, I think you are cleaning the bathroom.",The room is a bathroom with a tiled floor and walls.,20.0,20,179,1.0,False,64,1
Ego__1664140b-0003-480e-9cd3-487793e0a98a,Ego__1664140b-0003-480e-9cd3-487793e0a98a#e0q1,SM,Ego,What tools did I just use to clean the bathroom?,It looks like the tools you used are a broom and a dustpan.,I used a broom and a dustpan to clean the bathroom.,55.0,55,179,1.0,False,64,1
Ego__1664140b-0003-480e-9cd3-487793e0a98a,Ego__1664140b-0003-480e-9cd3-487793e0a98a#e0q2,KG,Ego,What are the main materials of composite wood?,"The main materials of composite wood typically include wood fibers or wood particles combined with adhesives or resins, often reinforced with plastic or other binding agents.",The main materials of composite wood are wood shavings and wood shavings.,88.0,88,179,1.0,False,64,1
Ego__1664140b-0003-480e-9cd3-487793e0a98a,Ego__1664140b-0003-480e-9cd3-487793e0a98a#e0q3,OS,Ego,Where can I find my black tool bag?,"You can check one of the rooms. It seems like there are other tools in the area, such as a metal bucket and so on.",On the counter,127.0,127,179,1.0,False,64,1
Ego__1664140b-0003-480e-9cd3-487793e0a98a,Ego__1664140b-0003-480e-9cd3-487793e0a98a#e0q4,LM,Ego,Have I cleaned the bathroom?,"Yes, if I remember correctly, you have cleaned the bathroom.","Yes, the bathroom appears to be clean and well-maintained.",153.0,153,179,1.0,False,64,1
Ego__1664140b-0003-480e-9cd3-487793e0a98a,Ego__1664140b-0003-480e-9cd3-487793e0a98a#e0q5,CI,Ego,Did I use a cloth to clean the bathroom?,"No, you used a broom and a dustpan to clean the bathroom.","No, the person did not use a cloth to clean the bathroom.",179.0,179,179,1.0,False,64,1
Ego__16c82569-5875-4a36-83f8-c9e0b8365748,Ego__16c82569-5875-4a36-83f8-c9e0b8365748#e0q0,SF,Ego,I am looking for my computer. Where can I find it in the room?,"There is a computer on the table in the room, and there are many papers that look like files on the table.",You can find the computer on the desk in the room.,20.0,20,179,1.0,False,64,1
Ego__16c82569-5875-4a36-83f8-c9e0b8365748,Ego__16c82569-5875-4a36-83f8-c9e0b8365748#e0q1,SM,Ego,Did I just take a bottle of olive oil out of the cabinet near the range hood?,"I saw you take a bottle out of the cabinet, but I'm not sure if it contains olive oil.","Yes, you took a bottle of olive oil out of the cabinet near the range hood.",54.0,54,179,1.0,False,64,1
Ego__16c82569-5875-4a36-83f8-c9e0b8365748,Ego__16c82569-5875-4a36-83f8-c9e0b8365748#e0q2,LM,Ego,I need the cutting board. Can you tell me where to find white cutting board in the kitchen?,"You can look near the kitchen sink. If I'm not mistaken, there is a white cutting board leaning against the wall in front of the sink.",The cutting board is located on the counter next to the stove.,88.0,88,179,1.0,False,64,1
Ego__16c82569-5875-4a36-83f8-c9e0b8365748,Ego__16c82569-5875-4a36-83f8-c9e0b8365748#e0q3,KG,Ego,"Briefly answer, what are the benefits of malic acid for the human body?","Malic acid boosts energy production, reduces muscle soreness, supports detoxification, improves skin texture, and promotes oral health.","The benefits of malic acid for the human body include its ability to neutralize harmful substances in the body, such as free radicals, and its potential to help reduce inflammation and oxidative stress.",127.0,127,179,1.0,False,64,1
Ego__16c82569-5875-4a36-83f8-c9e0b8365748,Ego__16c82569-5875-4a36-83f8-c9e0b8365748#e0q4,OS,Ego,I am looking for my silver stainless steel kettle. Where can I find it in this room?,You can check near the stove in the kitchen area. I see a silver stainless steel kettle close to the stove.,You can find the silver stainless steel kettle on the kitchen counter.,153.0,153,179,1.0,False,64,1
Ego__16c82569-5875-4a36-83f8-c9e0b8365748,Ego__16c82569-5875-4a36-83f8-c9e0b8365748#e0q5,CI,Ego,"Based on the context, is the white cutting board in the kitchen near the sink?","Yes, according to the context, the white cutting board in the kitchen is near the sink leaning against the wall.",Yes,179.0,179,179,1.0,False,64,1
Ego__16dc6d01-0e75-49a7-80a8-ac4f9d678c80,Ego__16dc6d01-0e75-49a7-80a8-ac4f9d678c80#e0q0,SF,Ego,What kind of machine was I just pushing with my hand?,It looks like a red lawnmower.,A red and black lawn mower.,22.0,22,179,1.0,False,64,1
Ego__16dc6d01-0e75-49a7-80a8-ac4f9d678c80,Ego__16dc6d01-0e75-49a7-80a8-ac4f9d678c80#e0q1,SM,Ego,What color was the plastic bottle I just threw into the blue trash can?,"If I'm not wrong, it was a black plastic bottle.",The plastic bottle was green.,54.0,54,179,1.0,False,64,1
Ego__16dc6d01-0e75-49a7-80a8-ac4f9d678c80,Ego__16dc6d01-0e75-49a7-80a8-ac4f9d678c80#e0q2,KG,Ego,What is the main function of engine oil?,"The main function of engine oil is to lubricate the engine's moving parts, reducing friction and wear. ","Engine oil is used to lubricate the engine of a vehicle, ensuring smooth and efficient operation.",88.0,88,179,1.0,False,64,1
Ego__16dc6d01-0e75-49a7-80a8-ac4f9d678c80,Ego__16dc6d01-0e75-49a7-80a8-ac4f9d678c80#e0q3,OS,Ego,Where can I find my green-handled drill and other tools?,You can check the workbench in the repair room. I see there are many similar tools there.,You can find them in the toolbox on the right side of the garage.,127.0,127,179,1.0,False,64,1
Ego__16dc6d01-0e75-49a7-80a8-ac4f9d678c80,Ego__16dc6d01-0e75-49a7-80a8-ac4f9d678c80#e0q4,LM,Ego,What tool did I just use to clean up the debris on the floor?,It looks like you used a broom with a green handle.,I used the broom to clean up the debris on the floor.,153.0,153,179,1.0,False,64,1
Ego__16dc6d01-0e75-49a7-80a8-ac4f9d678c80,Ego__16dc6d01-0e75-49a7-80a8-ac4f9d678c80#e0q5,CI,Ego,"Based on the context, what do you think my profession is?","Based on the context, it seems like your profession might involve tasks related to home maintenance or repair, such as cleaning, organizing, or using various tools.","Based on the context, it seems likely that the person is a landscaper or a gardener, as they are engaged in yard work and are using a rake and a shovel to clear debris and maintain the yard.",179.0,179,179,1.0,False,64,1
Ego__16eb6914-00e7-4692-a7d7-d6ba36f61a5d,Ego__16eb6914-00e7-4692-a7d7-d6ba36f61a5d#e0q0,KG,Ego,Why can a sponge store a lot of water?,A sponge can store a lot of water because it has a porous structure with many small holes and spaces that trap and hold water.,"A sponge can store a lot of water because it is made of a porous material that allows water to pass through it, making it ideal for cleaning dishes.",30.0,30,179,1.0,False,64,1
Ego__16eb6914-00e7-4692-a7d7-d6ba36f61a5d,Ego__16eb6914-00e7-4692-a7d7-d6ba36f61a5d#e0q1,SM,Ego,What tool did I use to clean the pot before using it?,You used a sponge to clean the pot before using it.,I used a sponge to clean the pot before using it.,59.0,59,179,1.0,False,64,1
Ego__16eb6914-00e7-4692-a7d7-d6ba36f61a5d,Ego__16eb6914-00e7-4692-a7d7-d6ba36f61a5d#e0q2,OS,Ego,I am looking for my phone. Where can I find it in the room?,You can check on the table. It looks like your phone is next to the computer.,You can find your phone in the kitchen cabinets.,88.0,88,179,1.0,False,64,1
Ego__16eb6914-00e7-4692-a7d7-d6ba36f61a5d,Ego__16eb6914-00e7-4692-a7d7-d6ba36f61a5d#e0q3,LM,Ego,Did I just take the white food I put into the pot from the table?,"No, it looks like you took it from the refrigerator.","Yes, you just took the white food you put into the pot from the table.",127.0,127,179,1.0,False,64,1
Ego__16eb6914-00e7-4692-a7d7-d6ba36f61a5d,Ego__16eb6914-00e7-4692-a7d7-d6ba36f61a5d#e0q4,CI,Ego,Is there something cooking in my pot?,"Yes, according to the context, there is some kind of white food cooking in your pot.",Yes,153.0,153,179,1.0,False,64,1
Ego__16eb6914-00e7-4692-a7d7-d6ba36f61a5d,Ego__16eb6914-00e7-4692-a7d7-d6ba36f61a5d#e0q5,LM,Ego,Are the leafy greens I am currently washing picked from the garden?,"No, the greens are from the refrigerator.","No, the leafy greens are not picked from the garden; they are being washed in the sink.",179.0,179,179,1.0,False,64,1
Ego__1857297b-347b-4f90-a5ea-4d84233d88e6,Ego__1857297b-347b-4f90-a5ea-4d84233d88e6#e0q0,SF,Ego,What did I just pick up from the floor?,It looks like a pile of clothes you took off.,A pair of pants.,20.0,20,179,1.0,False,64,1
Ego__1857297b-347b-4f90-a5ea-4d84233d88e6,Ego__1857297b-347b-4f90-a5ea-4d84233d88e6#e0q1,SM,Ego,Did I place the potted plant from the room on the bed?,"No, I didn't see you place a potted plant on the bed; there are only other items there.","Yes, the potted plant was placed on the bed.",54.0,54,179,1.0,False,64,1
Ego__1857297b-347b-4f90-a5ea-4d84233d88e6,Ego__1857297b-347b-4f90-a5ea-4d84233d88e6#e0q2,KG,Ego,What is the working principle of a vacuum cleaner?,"The working principle of a vacuum cleaner involves creating a low-pressure area inside the machine. The vacuum's motor powers a fan, which draws in air, creating suction. As air is pulled in, dust, dirt, and debris from surfaces are sucked into the vacuum and trapped in a filter or bag, while the air is expelled back into the environment.","The vacuum cleaner works by drawing in air from the room through the hose and then expelling it through the nozzle, which is connected to the vacuum cleaner's motor.",88.0,88,179,1.0,False,64,1
Ego__1857297b-347b-4f90-a5ea-4d84233d88e6,Ego__1857297b-347b-4f90-a5ea-4d84233d88e6#e0q3,OS,Ego,What color is the TV stand in the room?,It looks like the TV stand is brown.,The TV stand in the room is wooden.,127.0,127,179,1.0,False,64,1
Ego__1857297b-347b-4f90-a5ea-4d84233d88e6,Ego__1857297b-347b-4f90-a5ea-4d84233d88e6#e0q4,LM,Ego,Is the TV in the room turned off?,"No, if I'm not mistaken, the TV in the room is on, and a video is playing on it.",Yes.,153.0,153,179,1.0,False,64,1
Ego__1857297b-347b-4f90-a5ea-4d84233d88e6,Ego__1857297b-347b-4f90-a5ea-4d84233d88e6#e0q5,CI,Ego,"Based on the context, what do you think the tools I am using to clean the room are?",I think the tool you are using is a vacuum cleaner.,The tools I am using to clean the room are a vacuum cleaner and a broom.,179.0,179,179,1.0,False,64,1
Ego__1a1423c6-c3aa-4b45-acf7-d153f351611e,Ego__1a1423c6-c3aa-4b45-acf7-d153f351611e#e0q0,SM,Ego,Did I just add the chopped onion pieces from the cutting board into the pot?,"Yes, I saw you add purple onion pieces to the pot.","Yes, the person has just added the chopped onion pieces from the cutting board into the pot.",20.0,20,179,1.0,False,64,1
Ego__1a1423c6-c3aa-4b45-acf7-d153f351611e,Ego__1a1423c6-c3aa-4b45-acf7-d153f351611e#e0q1,SM,Ego,Where in the current kitchen can I find various knives and other tools?,You can check the cabinet near the stove. I saw many tools there.,The knife block on the counter and the book on the counter with a recipe cover can be found in the kitchen.,54.0,54,179,1.0,False,64,1
Ego__1a1423c6-c3aa-4b45-acf7-d153f351611e,Ego__1a1423c6-c3aa-4b45-acf7-d153f351611e#e0q2,OS,Ego,What color is the spatula held by the person wearing a blue shirt?,It looks like it's purple.,The spatula held by the person wearing a blue shirt is black.,88.0,88,179,1.0,False,64,1
Ego__1a1423c6-c3aa-4b45-acf7-d153f351611e,Ego__1a1423c6-c3aa-4b45-acf7-d153f351611e#e0q3,KG,Ego,What are the benefits of garlic for the human body?,"Garlic has several benefits, including:1. **Boosts Immunity**: Helps your body fight infections.2. **Supports Heart Health**: Can lower blood pressure and cholesterol.3. **Reduces Inflammation**: Helps reduce inflammation in your body.4. **Protects Cells**: Contains antioxidants that protect your cells.5. **Aids Digestion**: Supports healthy digestion.6. **Fights Germs**: Has natural properties that fight off germs.","Garlic is a natural source of sulfur, which is beneficial for the human body as it helps to detoxify the body and maintain a healthy immune system.",127.0,127,179,1.0,False,64,1
Ego__1a1423c6-c3aa-4b45-acf7-d153f351611e,Ego__1a1423c6-c3aa-4b45-acf7-d153f351611e#e0q4,LM,Ego,Is the pan I use for cooking food a flat-bottomed pan?,"No, it's not a flat-bottomed pan.","No, the pan is not a flat-bottomed pan.",153.0,153,179,1.0,False,64,1
Ego__1a1423c6-c3aa-4b45-acf7-d153f351611e,Ego__1a1423c6-c3aa-4b45-acf7-d153f351611e#e0q5,CI,Ego,"Based on the context, What color is the shirt of the person holding the spatula in the kitchen?",It looks like they are wearing a blue shirt.,The person holding the spatula is wearing a brown shirt.,179.0,179,179,1.0,False,64,1
Ego__1a2b5fde-00ee-4bd4-8a1a-15bf3a783629,Ego__1a2b5fde-00ee-4bd4-8a1a-15bf3a783629#e0q0,SF,Ego,Is there a canned beverage in the refrigerator in front of me?,"Yes, I see many canned beverages on the side of the refrigerator.",Yes.,20.0,20,179,1.0,False,64,1
Ego__1a2b5fde-00ee-4bd4-8a1a-15bf3a783629,Ego__1a2b5fde-00ee-4bd4-8a1a-15bf3a783629#e0q1,SM,Ego,Is there a square black trash can near my location?,"Yes, it looks like there is a square black trash can by the wall under the window not far from you.","Yes, there is a square black trash can near your location.",58.0,58,179,1.0,False,64,1
Ego__1a2b5fde-00ee-4bd4-8a1a-15bf3a783629,Ego__1a2b5fde-00ee-4bd4-8a1a-15bf3a783629#e0q2,KG,Ego,Where is the largest shopping mall in the world located?,"The largest shopping mall in the world by total area is the Dubai Mall, located in Dubai, United Arab Emirates.",The largest shopping mall in the world is located in Singapore.,88.0,88,179,1.0,False,64,1
Ego__1a2b5fde-00ee-4bd4-8a1a-15bf3a783629,Ego__1a2b5fde-00ee-4bd4-8a1a-15bf3a783629#e0q3,LM,Ego,Is there a blue yoga mat on the floor in the room?,"If I'm not mistaken, yes, there is a blue yoga mat on the floor in the room.",Yes.,127.0,127,179,1.0,False,64,1
Ego__1a2b5fde-00ee-4bd4-8a1a-15bf3a783629,Ego__1a2b5fde-00ee-4bd4-8a1a-15bf3a783629#e0q4,OS,Ego,I'm looking for my two Tiffany blue ceramic coffee cups. Can you help me think of where I might find them in the room?,It looks like you can check on top of the nearby refrigerator; I see two blue cups there.,"Certainly! In the room, you might find the two Tiffany blue ceramic coffee cups on the coffee table. They are positioned near the coffee machine and the exercise equipment.",153.0,153,179,1.0,False,64,1
Ego__1a2b5fde-00ee-4bd4-8a1a-15bf3a783629,Ego__1a2b5fde-00ee-4bd4-8a1a-15bf3a783629#e0q5,SM,Ego,Is there a blue can on the glass table in the living room?,"Yes, it looks like there are a few cans on the glass table.",Yes.,179.0,179,179,1.0,False,64,1
