video_id,task,question,answer,answer_letter,min_fps,sample_fps,trigger,trigger_time_sec,n_frames_seen,n_frames_loaded,truncated,qa_acc,pred_answer,pred_choice,correct_choice,presented_choices,n_generated_tokens,latency_seconds,retrieval_fired,question_id,position_bin,position_frac,needle_start_sec,needle_end_sec,query_time_sec,stream_fps,haystack_file,needle_first_frame,needle_last_frame,n_needle_frames,retrieval_distance_sec,retrieval_distance_frames,tokens_after_needle,needle_in_local_window,n_layers_retrieved,n_blocks_per_layer,n_needle_blocks,layers_hit_frac,blocks_hit_mean,tokens_kept,tokens_seen,token_keep_rate,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
fpsstream_000051,action_order,What best describes the sequence of the highlighted player's actions after the ball is snapped?,"They wait for the ball carrier to move towards the sideline and into the other player, after which they go for a tackle.",A,5.0,1.0,query,155.734,156,600,False,0.0,B,B,A,"['They wait for the ball carrier to move towards the sideline and into the other player, after which they go for a tackle.', 'They charge towards the ball carrier and make a large tackle for loss.', 'They backpedal, waiting for the ball carrier to come, then strip the ball for a fumble.', 'They immediately engage with the opposing players, hodling them in place while the ball carrier is tackled.', 'None of the above']",2,0.3633,True,fpsbench_000051,early,0.2504,147.734,157.744,155.734,24.0,order_146.mp4,148,155,8,-2.01,0,0,True,28,57,3,1.0,3.0,11147,30576,0.3646,11172,57,15000,0,64,1
fpsstream_000052,action_order,What best describes the player with the ball's order of actions?,"They run towards the scrum, then cut right towards the sideline. They run theough a gap and make a large gain, finishing the play with a touchdown.",A,9.0,1.0,query,352.747,353,600,False,100.0,A,A,A,"['They run towards the scrum, then cut right towards the sideline. They run theough a gap and make a large gain, finishing the play with a touchdown.', 'They receive the ball and sprint around the scrum, running past all the other players for a touchdown.', 'They catch a short pass from the quarterback, cut through the pile and run the ball for a large gain and touchdwon,', 'They pass the ball to another player, who runs the ball for a touchdown.', 'None of the above']",2,0.6621,True,fpsbench_000052,middle,0.5795,340.747,352.759,352.747,25.0,subPlot_new_all_168.mp4,341,352,12,-0.012,0,0,True,28,64,4,0.9643,2.75,16054,69188,0.232,16072,82,15000,921632768,64,1
fpsstream_000053,action_order,What best describes the player hilghited with arrow's order of actions in the clip?,"They backpedal, watching the quarterback. The QB makes an overthrow, and the player easily intercepts the pass.",B,5.0,1.0,query,431.674,432,600,False,0.0,A,A,B,"['They backpedal slowly, waiting for the quarterback to throw. They engage the receiver, leap into the air and make an acrobatic interception.', 'They backpedal, watching the quarterback. The QB makes an overthrow, and the player easily intercepts the pass.', 'They closely cover the wide receiver. making a leaping catch to intercept the pass.', 'They closely cover the receiver, breaking up the pass and leading to an incompletion.', 'None of the above']",2,0.2173,True,fpsbench_000053,late,0.7152,422.674,431.683,431.674,30.0,surveil_23.mp4,423,431,9,-0.009,0,0,True,28,10,4,1.0,4.0,1767,84672,0.0209,1960,10,15000,0,64,1
fpsstream_000054,action_order,What best describes the quarterback's order of actions in the clip?,"They receive the snap, drop back and roll out to their right. A lineman then sacks them for a loss.",C,6.0,1.0,query,73.332,74,600,False,0.0,A,A,C,"['They receive the snap, drop back, then roll to the right and immediately complete a short pass to their teammate.', 'They receive the snap, handing the ball off to a runningback who is then tackled for a loss.', 'They receive the snap, drop back and roll out to their right. A lineman then sacks them for a loss.', 'They receive the snap, and run to the right carrying the ball, but run into a defender who makes a sack.', 'None of the above']",2,0.2659,True,fpsbench_000054,early,0.1073,63.332,73.342,73.332,25.0,subPlot_new_all_190.mp4,64,73,10,-0.01,0,0,True,28,22,4,1.0,4.0,4239,14504,0.2923,4312,22,15000,0,64,1
fpsstream_000055,action_order,Which best describes the sequence of actions taken by the blue team?,"The blue team ran towards the sideline, threw the ball inbounds, then passed backwards a few times. They then did a long run forward, passed backwards and were tackled.",B,5.0,1.0,query,326.082,327,600,False,0.0,C,C,B,"['The blue team threw the ball inbounds, then passed backwards. They ran to the sideline, passed backwards and were then tackled', 'The blue team ran towards the sideline, threw the ball inbounds, then passed backwards a few times. They then did a long run forward, passed backwards and were tackled.', 'The blue team ran towards the sideline, then thre the ball in bounds. They did a long run forward, passed backward a few times, and were then tackled.', 'The blue team threw the ball in, passed it backwards a few times, and then were tackled while running towards the sideline.', 'None of the above']",2,0.6323,True,fpsbench_000055,middle,0.5349,315.082,326.082,326.082,25.0,order_12.mp4,316,326,11,0.0,0,0,True,28,64,6,1.0,4.6786,18145,64092,0.2831,18228,93,15000,1045266432,64,1
fpsstream_000056,action_order,What was the correct sequence of actions taken by the team wearing blue?,"The blue team throws the ball in, catches it and passes it backwards. After a few more passes, a player makes it through and passes it off to a teammate who is finally tackled.",D,5.0,1.0,query,497.645,498,600,False,0.0,C,C,D,"['The blue team receives a backward pass, and passes the ball around before charging forward. They are immediately tackled by the opposing team for a short gain.', 'The blue team inbounds the ball, then passes it backwards three times. They attempt to run forward, but are quickly tackled.', 'The blue team passes the ball backwards, then runs forward. They complete one pass then eventually make it through the scrum, and pass it off a few times before being tackled.', 'The blue team throws the ball in, catches it and passes it backwards. After a few more passes, a player makes it through and passes it off to a teammate who is finally tackled.', 'None of the above']",2,0.6297,True,fpsbench_000056,late,0.8262,486.645,497.645,497.645,30.0,count_185.mp4,487,497,11,0.0,0,0,True,28,64,6,0.9643,2.7143,28479,97608,0.2918,28616,146,15000,1640955904,64,1
fpsstream_000057,action_order,What best describes the quarterback's actions?,"He receives the snap, then fakes the handoff to the running back. He takes a three-step drop, looking for a pass, then tucks the ball and runs. He breaks one tackle, then an another, and makes it into the open field, where he jukes left and eventually runs out of bounds.",A,4.0,1.0,query,184.009,185,600,False,100.0,A,A,A,"['He receives the snap, then fakes the handoff to the running back. He takes a three-step drop, looking for a pass, then tucks the ball and runs. He breaks one tackle, then an another, and makes it into the open field, where he jukes left and eventually runs out of bounds.', 'He receives the snap, then fakes the handoff to the running back. He then tucks the ball and runs. He breaks one tackle, then an another, and makes it into the open field, where he jukes left and eventually runs out of bounds.', 'He receives the snap, then fakes the handoff to the running back. He takes a three-step drop, looking for a pass, then tucks the ball and runs. He breaks a tackle and makes it into the open field, where he jukes left and eventually runs out of bounds.', 'He receives the snap, then takes a three-step drop, looking for a pass. He then tucks the ball and runs. He breaks a tackle and makes it into the open field, where he jukes left and eventually runs out of bounds.', 'None of the above']",2,0.387,True,fpsbench_000057,early,0.2937,173.009,184.02,184.009,25.0,subPlot_new_all_195.mp4,174,184,11,-0.011,0,0,True,28,57,4,1.0,4.0,11111,36260,0.3064,11172,57,15000,0,64,1
fpsstream_000058,repetitive_motion,How many cars overtake the dashcam car?,12,D,23.0,1.0,query,306.04,307,600,False,0.0,E,E,D,"['9', '10', '11', '12', 'None of the above']",2,0.611,True,fpsbench_000058,middle,0.5068,302.04,306.04,306.04,25.0,movie101_0.mp4,303,306,4,0.0,0,0,True,28,64,2,1.0,1.8929,20929,60172,0.3478,20972,107,15000,1202618368,64,1
fpsstream_000059,repetitive_motion,How many times does the robot rotate the bottle cap?,7,A,4.0,1.0,query,515.526,516,600,False,0.0,D,D,A,"['7', '8', '9', '10', 'None of the above']",2,0.7025,True,fpsbench_000059,late,0.8564,503.526,515.538,515.526,25.0,subPlot_new_all_147.mp4,504,515,12,-0.012,0,0,True,28,64,3,1.0,2.0,29767,101136,0.2943,29792,152,15000,1708392448,64,1
fpsstream_000060,repetitive_motion,How many times does the ballet dancer rotate?,7,C,7.0,1.0,query,73.797,74,600,False,0.0,A,A,C,"['5', '6', '7', '8', 'None of the above']",2,0.2452,True,fpsbench_000060,early,0.1036,60.797,73.797,73.797,30.0,order_66.mp4,61,73,13,0.0,0,0,True,28,22,4,1.0,4.0,4127,14504,0.2845,4312,22,15000,0,64,1
fpsstream_000061,repetitive_motion,How many times does he throw the bottle with his right hand?,5,B,5.0,1.0,query,258.338,259,600,False,0.0,A,A,B,"['3', '5', '6', '7', 'None of the above']",2,0.4105,True,fpsbench_000061,middle,0.4238,251.338,258.345,258.338,30.0,order_95.mp4,252,258,7,-0.007,0,0,True,28,63,2,1.0,2.0,12233,50764,0.241,12348,63,15000,0,64,1
fpsstream_000062,blink_and_miss,What is the outcome of the swing?,"He strikes the ball, and it flies to the right of the video",B,15.0,1.0,query,467.704,468,600,False,100.0,B,B,B,"['He misses the ball', 'He strikes the ball, and it flies to the right of the video', 'He strikes the ball, and it flies to the left of the video', 'He strikes the ball, and it flies towards the camera', 'None of the above']",2,0.6236,True,fpsbench_000062,late,0.7816,462.704,470.704,467.704,30.0,order_68.mp4,463,467,5,-3.0,0,0,True,28,64,3,1.0,1.4643,23552,91728,0.2568,23716,121,15000,1359970304,64,1
fpsstream_000063,blink_and_miss,What is the outcome of the swing?,"He strikes the ball, and it flies to the right of the video",B,5.0,1.0,query,172.737,173,600,False,100.0,B,B,B,"['He misses the ball', 'He strikes the ball, and it flies to the right of the video', 'He strikes the ball, and it flies to the left of the video', 'He strikes the ball, and it flies towards the camera', 'None of the above']",2,0.3314,True,fpsbench_000063,early,0.2831,168.737,172.737,172.737,24.0,subPlot_new_all_32.mp4,169,172,4,0.0,0,0,True,28,52,2,1.0,2.0,10158,33908,0.2996,10192,52,15000,0,64,1
fpsstream_000064,repetitive_motion,How many times did he hit the hammer?,6,D,7.0,1.0,query,296.077,297,600,False,0.0,C,C,D,"['3', '4', '5', '6', 'None of the above']",2,0.5485,True,fpsbench_000064,middle,0.4875,289.077,296.084,296.077,25.0,subPlot_new_all_95.mp4,290,296,7,-0.007,0,0,True,28,64,5,1.0,3.0714,20640,58212,0.3546,20776,106,15000,1191378944,64,1
fpsstream_000065,fine_grained_motion,The ball touches which of these items before falling into the glass of water and how many times?,"once on one bar stool, once on the other bar stool, once on the table, once on the ramp",D,6.0,1.0,query,439.064,440,600,False,0.0,A,A,D,"['once on a bar stool, once on the table, once on the ramp', 'once on a bar stool, once on the table, once on the ramp, once on the couch', 'once on a bar stool, once on the table, once on the couch', 'once on one bar stool, once on the other bar stool, once on the table, once on the ramp', 'None of the above']",2,0.6003,True,fpsbench_000065,late,0.7282,431.064,439.072,439.064,25.0,subPlot_new_all_82.mp4,432,439,8,-0.008,0,0,True,28,64,3,0.7857,2.0,24662,86240,0.286,24696,126,15000,1416167424,64,1
fpsstream_000066,blink_and_miss,What is the outcome of the swing?,"He strikes the ball, and it flies to the top of the video",A,7.0,1.0,query,158.835,159,600,False,100.0,A,A,A,"['He strikes the ball, and it flies to the top of the video', 'He strikes the ball, and it flies to the right of the video', 'He strikes the ball, and it flies to the left of the video', 'He strikes the ball, and it flies towards the camera', 'None of the above']",2,0.3101,True,fpsbench_000066,early,0.2573,151.835,161.835,158.835,30.0,count_4.mp4,152,158,7,-3.0,0,0,True,28,42,3,1.0,3.0,8075,31164,0.2591,8232,42,15000,0,64,1
fpsstream_000067,blink_and_miss,What is the outcome of the swing?,"He strikes the ball, and it flies to the right of the video",B,7.0,1.0,query,349.255,350,600,False,100.0,B,B,B,"['He misses the ball', 'He strikes the ball, and it flies to the right of the video', 'He strikes the ball, and it flies to the left of the video', 'He strikes the ball, and it flies towards the camera', 'None of the above']",2,0.262,True,fpsbench_000067,middle,0.5779,343.255,349.255,349.255,30.0,surveil_100.mp4,344,349,6,0.0,0,0,True,28,27,3,1.0,3.0,5139,68600,0.0749,5292,27,15000,0,64,1
fpsstream_000068,instance_count,How many times did he hit the cymbal?,8,B,14.0,1.0,query,507.426,508,600,False,0.0,A,A,B,"['4', '8', '9', '10', 'None of the above']",2,0.5876,True,fpsbench_000068,late,0.8434,498.426,507.452,507.426,30.0,order_17.mp4,499,507,9,-0.026,0,0,True,28,64,2,1.0,1.9286,26604,99568,0.2672,26656,136,15000,1528561664,64,1
fpsstream_000069,blink_and_miss,What is the outcome of the swing?,"He strikes the ball, and it flies to the top of the video",A,7.0,1.0,query,77.311,78,600,False,100.0,A,A,A,"['He strikes the ball, and it flies to the top of the video', 'He strikes the ball, and it flies to the right of the video', 'He strikes the ball, and it flies to the left of the video', 'He strikes the ball, and it flies towards the camera', 'None of the above']",2,0.2743,True,fpsbench_000069,early,0.1215,72.311,77.311,77.311,30.0,order_63.mp4,73,77,5,0.0,0,0,True,28,25,2,1.0,2.0,4887,15288,0.3197,4900,25,15000,0,64,1
fpsstream_000070,blink_and_miss,What is the outcome of the swing?,"He strikes the ball, and it flies to the left of the video",C,5.0,1.0,query,252.283,253,600,False,0.0,A,A,C,"['He strikes the ball, and it flies to the top of the video', 'He strikes the ball, and it flies to the right of the video', 'He strikes the ball, and it flies to the left of the video', 'He strikes the ball, and it flies towards the camera', 'None of the above']",2,0.7001,True,fpsbench_000070,middle,0.4146,246.283,252.283,252.283,25.0,subPlot_new_all_50.mp4,247,252,6,0.0,0,0,True,28,64,3,1.0,2.3214,16881,49588,0.3404,17052,87,15000,977829888,64,1
fpsstream_000071,fine_grained_motion,"Does the singer on the left point, if so, what direction",He points up,C,7.0,1.0,query,512.099,513,600,False,0.0,B,B,C,"['He does not ever point', 'He points at the crowd', 'He points up', 'He points down', 'None of the above']",2,0.6089,True,fpsbench_000071,late,0.8544,504.099,514.109,512.099,30.0,order_50.mp4,505,512,8,-2.01,0,0,True,28,64,2,1.0,1.9286,21342,100548,0.2123,21364,109,15000,1225097216,64,1
fpsstream_000072,fine_grained_motion,What does the main singer in frame do with his left hand?,He does a small wave,A,5.0,1.0,query,109.965,110,600,False,0.0,B,B,A,"['He does a small wave', 'he points at himself', 'he pumps his fist', 'He does nothing with his left hand', 'None of the above']",2,0.2321,True,fpsbench_000072,early,0.1711,100.965,110.975,109.965,30.0,order_49.mp4,101,109,9,-1.01,0,0,True,28,9,3,1.0,3.0,1647,21560,0.0764,1764,9,15000,0,64,1
fpsstream_000073,blink_and_miss,What is the outcome of the swing?,"He strikes the ball, and it flies to the top of the video",A,9.0,1.0,query,326.921,327,600,False,100.0,A,A,A,"['He strikes the ball, and it flies to the top of the video', 'He strikes the ball, and it flies to the right of the video', 'He strikes the ball, and it flies to the left of the video', 'He strikes the ball, and it flies towards the camera', 'None of the above']",2,0.649,True,fpsbench_000073,middle,0.5426,323.921,326.921,326.921,25.0,subPlot_new_all_182.mp4,324,326,3,0.0,0,0,True,28,64,3,1.0,2.4643,24113,64092,0.3762,24304,124,15000,1393688576,64,1
fpsstream_000074,blink_and_miss,"Is there a camera flash at some point in the video? If so, does it distract the conductor?","There is a camera flash, the conductor does not react",B,14.0,1.0,query,455.414,456,600,False,100.0,B,B,B,"['There is no camera flash', 'There is a camera flash, the conductor does not react', 'There is a camera flash, the conductor reacts to it', 'There is no conductor', 'None of the above']",2,0.6265,True,fpsbench_000074,late,0.7612,451.414,458.414,455.414,30.0,order_22.mp4,452,455,4,-3.0,0,0,True,28,64,2,0.8214,1.25,27420,89376,0.3068,27440,140,15000,1573519360,64,1
fpsstream_000075,fine_grained_motion,How is the conductor's left hand best described when he raises it with his palm up?,His hand trembles,C,14.0,1.0,query,69.725,70,600,False,100.0,C,C,C,"['It is steady', 'His hand moves slowly', 'His hand trembles', 'He does not raise his hand', 'None of the above']",2,0.2672,True,fpsbench_000075,early,0.1063,62.725,72.725,69.725,25.0,subPlot_new_all_172.mp4,63,69,7,-3.0,0,0,True,28,18,3,1.0,3.0,3421,13720,0.2493,3528,18,15000,0,64,1
fpsstream_000076,fine_grained_motion,What does the goalie use to block the first shot?,His hands,D,7.0,1.0,query,240.794,241,600,False,0.0,C,C,D,"['His torso', 'His head', 'His legs / feet', 'His hands', 'None of the above']",2,0.6276,True,fpsbench_000076,middle,0.4003,233.794,249.81,240.794,30.0,order_258.mp4,234,240,7,-9.016,0,0,True,28,64,5,1.0,4.3929,15518,47236,0.3285,15680,80,15000,899153920,64,1
fpsstream_000077,fine_grained_motion,What does the goalie use to block the first shot?,His hands,D,14.0,1.0,query,457.06,458,600,False,0.0,C,C,D,"['His torso', 'His head', 'His legs / feet', 'His hands', 'None of the above']",2,0.6763,True,fpsbench_000077,late,0.7726,455.06,466.071,457.06,30.0,count_139.mp4,456,457,2,-9.011,0,0,True,28,64,2,0.8929,1.7143,18407,89768,0.2051,18424,94,15000,1056505856,64,1
fpsstream_000078,fine_grained_motion,How does the player score?,He scores with his head,D,9.0,1.0,query,114.118,115,600,False,100.0,D,D,D,"['He does not score', 'He scores with his chest', 'He scores with his feet', 'He scores with his head', 'None of the above']",2,0.3168,True,fpsbench_000078,early,0.1868,109.118,125.118,114.118,24.0,subPlot_new_all_124.mp4,110,114,5,-11.0,0,0,True,28,47,3,1.0,3.0,9136,22540,0.4053,9212,47,15000,0,64,1
fpsstream_000079,fine_grained_motion,Which of the following actions is not done by the person holding the yellow and orange flag?,Shake his head,C,7.0,1.0,query,271.65,272,600,False,0.0,E,E,C,"['Gesture at something with his thumb', 'Shrug his shoulders', 'Shake his head', 'Speak to someone', 'None of the above']",2,0.4187,True,fpsbench_000079,middle,0.4387,256.65,271.65,271.65,24.0,subPlot_new_all_47.mp4,257,271,15,0.0,0,0,True,28,64,6,1.0,4.9286,12768,53312,0.2395,12936,66,15000,0,64,1
fpsstream_000080,blink_and_miss,What is the outcome of the swing?,"He strikes the ball, and it flies towards the camera",D,15.0,1.0,query,444.854,445,600,False,0.0,A,A,D,"['He strikes the ball, and it flies to the top of the video', 'He strikes the ball, and it flies to the right of the video', 'He strikes the ball, and it flies to the left of the video', 'He strikes the ball, and it flies towards the camera', 'None of the above']",2,0.5793,True,fpsbench_000080,late,0.7397,440.854,444.854,444.854,30.0,count_236.mp4,441,444,4,0.0,0,0,True,28,64,3,1.0,2.4286,31434,87220,0.3604,31556,161,15000,1809547264,64,1
fpsstream_000081,fine_grained_motion,"How many fingers does the man raise, if any?",1,B,7.0,1.0,query,125.293,126,600,False,0.0,A,A,B,"['He does not raise any fingers', '1', '2', '3', 'None of the above']",2,0.3189,True,fpsbench_000081,early,0.1988,117.293,127.293,125.293,30.0,count_18.mp4,118,125,8,-2.0,0,0,True,28,34,3,1.0,3.0,6539,24696,0.2648,6664,34,15000,0,64,1
fpsstream_000082,blink_and_miss,What is the outcome of the swing?,"He strikes the ball, and it flies to the left of the video",C,6.0,1.0,query,270.416,271,600,False,0.0,B,B,C,"['He misses the ball', 'He strikes the ball, and it flies to the right of the video', 'He strikes the ball, and it flies to the left of the video', 'He strikes the ball, and it flies towards the camera', 'None of the above']",2,0.6463,True,fpsbench_000082,middle,0.4478,266.416,271.416,270.416,30.0,order_83.mp4,267,270,4,-1.0,0,0,True,28,64,3,1.0,2.0357,15499,53116,0.2918,15680,80,15000,899153920,64,1
fpsstream_000083,fine_grained_motion,"Other than at the viewer and at the computer, what other direction does the man glance?",He looks at something to the right of the screen,C,5.0,1.0,query,466.604,467,600,False,100.0,C,C,C,"['He does not glance anywhere else', 'He looks at something to the left of the screen', 'He looks at something to the right of the screen', 'He looks up', 'None of the above']",2,0.5804,True,fpsbench_000083,late,0.7837,461.604,472.615,466.604,30.0,order_210.mp4,462,466,5,-6.011,0,0,True,28,64,2,0.25,0.3571,32852,91532,0.3589,32928,168,15000,1888223232,64,1
fpsstream_000084,fine_grained_motion,The ball touches which of these items before falling into the glass of water and how many times?,"twice on the door, once on the wall, once on the floor",C,4.0,1.0,query,88.563,89,600,False,0.0,A,A,C,"['once on the door, once on the wall, once on the floor', 'once on the door, twice on the wall, once on the floor', 'twice on the door, once on the wall, once on the floor', 'twice on the door, once on the wall, twice on the floor', 'None of the above']",2,0.2745,True,fpsbench_000084,early,0.1433,84.563,94.563,88.563,30.0,surveil_146.mp4,85,88,4,-6.0,0,0,True,28,11,3,1.0,3.0,1965,17444,0.1126,2156,11,15000,0,64,1
fpsstream_000085,blink_and_miss,What is the outcome of the swing?,"He strikes the ball, and it flies to the left of the video",C,5.0,1.0,query,274.045,275,600,False,0.0,B,B,C,"['He misses the ball', 'He strikes the ball, and it flies to the right of the video', 'He strikes the ball, and it flies to the left of the video', 'He strikes the ball, and it flies towards the camera', 'None of the above']",2,0.6486,True,fpsbench_000085,middle,0.4549,272.045,274.045,274.045,25.0,movie101_109.mp4,273,274,2,0.0,0,0,True,28,64,2,1.0,2.0,16819,53900,0.312,16856,86,15000,966590464,64,1
fpsstream_000086,blink_and_miss,What is the outcome of the swing?,"He strikes the ball, and it flies to the left of the video",C,6.0,1.0,query,486.898,487,600,False,0.0,B,B,C,"['He misses the ball', 'He strikes the ball, and it flies to the right of the video', 'He strikes the ball, and it flies to the left of the video', 'He strikes the ball, and it flies towards the camera', 'None of the above']",2,0.6762,True,fpsbench_000086,late,0.8116,482.898,487.903,486.898,25.0,subPlot_new_all_140.mp4,483,486,4,-1.005,0,0,True,28,64,2,1.0,1.7857,28338,95452,0.2969,28420,145,15000,1629716480,64,1
fpsstream_000087,blink_and_miss,What is the outcome of the swing?,"He strikes the ball, and it flies to the top of the video",A,6.0,1.0,query,63.949,64,600,False,100.0,A,A,A,"['He strikes the ball, and it flies to the top of the video', 'He strikes the ball, and it flies to the right of the video', 'He strikes the ball, and it flies to the left of the video', 'He strikes the ball, and it flies towards the camera', 'None of the above']",2,0.2952,True,fpsbench_000087,early,0.1021,60.949,63.952,63.949,24.0,subPlot_new_all_37.mp4,61,63,3,-0.003,0,0,True,28,24,2,1.0,2.0,4583,12544,0.3654,4704,24,15000,0,64,1
fpsstream_000088,fine_grained_motion,What does the man point at using his index finger?,At the viewer,C,7.0,1.0,query,293.044,294,600,False,0.0,D,D,C,"['At the car', 'At the sky', 'At the viewer', 'He does not point at anything', 'None of the above']",2,0.5791,True,fpsbench_000088,middle,0.4769,278.044,295.061,293.044,25.0,subPlot_new_all_45.mp4,279,293,15,-2.017,0,0,True,28,64,3,1.0,2.3214,22706,57624,0.394,22736,116,15000,1303773184,64,1
fpsstream_000089,repetitive_motion,How many times does the woman spin?,8,D,5.0,1.0,query,454.828,455,600,False,0.0,B,B,D,"['5', '6', '7', '8', 'None of the above']",2,0.6075,True,fpsbench_000089,late,0.7552,447.828,454.828,454.828,25.0,order_14.mp4,448,454,7,0.0,0,0,True,28,64,4,1.0,3.1071,23738,89180,0.2662,23912,122,15000,1371209728,64,1
fpsstream_000090,repetitive_motion,How many times does the man spin?,7,A,4.0,1.0,query,178.401,179,600,False,100.0,A,A,A,"['7', '8', '9', '10', 'None of the above']",2,0.3339,True,fpsbench_000090,early,0.2895,171.401,179.401,178.401,30.0,order_54.mp4,172,178,7,-1.0,0,0,True,28,58,1,1.0,1.0,11366,35084,0.324,11368,58,15000,0,64,1
fpsstream_000091,repetitive_motion,How many times does he rotate the gear?,4,B,5.0,1.0,query,291.515,292,600,False,0.0,A,A,B,"['2', '4', '5', '6', 'None of the above']",2,0.6188,True,fpsbench_000091,middle,0.4789,283.515,291.523,291.515,24.0,4.mp4,284,291,8,-0.008,0,0,True,28,64,2,1.0,1.75,16637,57232,0.2907,16660,85,15000,955351040,64,1
fpsstream_000092,repetitive_motion,How many times did he bounce the basketball?,6,C,5.0,1.0,query,501.501,502,600,False,0.0,B,B,C,"['3', '5', '6', '7', 'None of the above']",2,0.24,True,fpsbench_000092,late,0.8336,493.501,501.509,501.501,30.0,surveil_15.mp4,494,501,8,-0.008,0,0,True,28,26,5,1.0,5.0,4914,98392,0.0499,5096,26,15000,0,64,1
fpsstream_000093,blink_and_miss,What is the outcome of the swing?,"He strikes the ball, and it flies to the right at a high angle",B,7.0,1.0,query,179.111,180,600,False,100.0,B,B,B,"['He strikes the ball, and it flies to the right at a low angle', 'He strikes the ball, and it flies to the right at a high angle', 'He strikes the ball, and it flies to the left at a high angle', 'He strikes the ball, and it flies to the left at a low angle', 'None of the above']",2,0.4433,True,fpsbench_000093,early,0.2878,170.111,179.111,179.111,25.0,subPlot_new_all_61.mp4,171,179,9,0.0,0,0,True,28,64,5,1.0,4.3929,12754,35280,0.3615,12936,66,15000,0,64,1
fpsstream_000094,instance_count,How many keys does he press with his left hand?,7,D,6.0,1.0,query,276.672,277,600,False,0.0,A,A,D,"['3', '5', '6', '7', 'None of the above']",2,0.4193,True,fpsbench_000094,middle,0.4548,269.672,276.672,276.672,25.0,order_79.mp4,270,276,7,0.0,0,0,True,28,64,3,0.9286,2.3571,13359,54292,0.2461,13524,69,15000,0,64,1
fpsstream_000095,blink_and_miss,What is the outcome of the swing?,"He strikes the ball, and it flies to the right at a high angle",B,7.0,1.0,query,488.711,489,600,False,100.0,B,B,B,"['He strikes the ball, and it flies to the right at a low angle', 'He strikes the ball, and it flies to the right at a high angle', 'He strikes the ball, and it flies to the left at a high angle', 'He strikes the ball, and it flies to the left at a low angle', 'None of the above']",2,0.7756,True,fpsbench_000095,late,0.8136,485.711,488.711,488.711,30.0,order_319.mp4,486,488,3,0.0,0,0,True,28,64,2,1.0,1.5,27616,95844,0.2881,27636,141,15000,1584758784,64,1
fpsstream_000096,repetitive_motion,How many times did he sharpen the knife?,4,B,4.0,1.0,query,154.576,155,600,False,0.0,A,A,B,"['3', '4', '5', '6', 'None of the above']",2,0.351,True,fpsbench_000096,early,0.2399,140.576,154.576,154.576,24.0,subPlot_new_all_39.mp4,141,154,14,0.0,0,0,True,28,57,5,1.0,5.0,11066,30380,0.3643,11172,57,15000,0,64,1
fpsstream_000097,action_order,What order best describes the sequence of the player on the right's attacks?,"crouch, punch, punch, stand, low kick, fire punch, fire punch, knee, low punch, grab, lift, knee x3",A,5.0,1.0,query,276.678,277,600,False,100.0,A,A,A,"['crouch, punch, punch, stand, low kick, fire punch, fire punch, knee, low punch, grab, lift, knee x3', 'crouch, punch, stand, fire punch, fire punch, fire punch, knee, grab, lift, knee x3', 'crouch, punch, punch,  punch, low kick, stand, fire punch, knee, low punch, grab, lift, knee x3', 'crouch, punch, punch, stand,  punch,  punch, low kick, fire punch,  knee, fire punch, low punch, grab, lift, knee x3', 'None of the above']",2,0.6677,True,fpsbench_000097,middle,0.452,266.678,276.678,276.678,25.0,order_90.mp4,267,276,10,0.0,0,0,True,28,64,4,1.0,3.8214,15555,54292,0.2865,15680,80,15000,899153920,64,1
fpsstream_000098,action_order,What order best describes the sequence of the player on the right's attacks?,"leaping kick, crouch, block punch, kick, knock into air, charge up, knock up, knock upwards again, final flurry of punches",C,5.0,1.0,query,426.499,427,600,False,0.0,B,B,C,"['crouch, block punch, knock into air, kick, charge up,  final flurry of punches', 'leaping kick, crouch, block punch, knock into air, kick, charge up, knock up, knock upwards again, final flurry of punches', 'leaping kick, crouch, block punch, kick, knock into air, charge up, knock up, knock upwards again, final flurry of punches', 'crouch, block punch, kick, knock into air, charge up, final flurry of punches', 'None of the above']",2,0.2938,True,fpsbench_000098,late,0.7054,415.499,426.499,426.499,30.0,surveil_124.mp4,416,426,11,0.0,0,0,True,28,36,6,1.0,6.0,6861,83692,0.082,7056,36,15000,0,64,1
fpsstream_000099,action_order,What best describes the sequence of the character wearing blue's attacks?,"punch, kick and knock backwards, dash forward, knock up with a stick, teleport to enemy in midair, knock further back into air, dash forward, receive flaming punches",B,5.0,1.0,query,86.001,87,600,False,0.0,C,C,B,"['kick in face and knock backward, dash forward, knock up with a stick, teleport to enemy in midair, knock further back into air, dash forward, receive flaming punches', 'punch, kick and knock backwards, dash forward, knock up with a stick, teleport to enemy in midair, knock further back into air, dash forward, receive flaming punches', 'Dash forward, punch, kick and knock backwards, knock up with a stick, teleport to enemy in midair,dash forward, knock further back into air, receive flaming punches', 'punch,  knock into air with a stick, teleport to enemy in midair,dash forward, knock further back into air, receive flaming punches', 'None of the above']",2,0.2847,True,fpsbench_000099,early,0.1303,77.001,86.01,86.001,25.0,subPlot_new_all_176.mp4,78,86,9,-0.009,0,0,True,28,26,4,1.0,4.0,5034,17052,0.2952,5096,26,15000,0,64,1
