video_id,question_id,task,question,choices,answer,correct_choice,pred_answer,pred_choice,qa_acc,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,tokens_kept,tokens_seen,token_keep_rate,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
Real-Time_Visual_Understanding__sample_15,Real-Time Visual Understanding_sample_15_4,Attribute Perception,What color are the walls in the kitchen?,"['White.', 'Black.', 'Green.', 'Blue.']",White.,A,A).,A,100.0,305.0,306,522,1.0,False,16087,59976,0.2682,16464,84,15000,944111616,64,1
Real-Time_Visual_Understanding__sample_15,Real-Time Visual Understanding_sample_15_5,Event Understanding,What sequence of actions was the person follow after tilting the pan?,"['Pouring food into a bowl, setting the pan aside, and wiping the countertop.', 'Chopping vegetables, stirring the pan, and explaining the recipe.', 'Pouring food into a bowl, adding more ingredients, and tasting the dish.', 'Stirring the food, plating the dish, and washing utensils.']","Pouring food into a bowl, setting the pan aside, and wiping the countertop.",A,"C) Pouring food into a bowl, adding more ingredients, and tasting the",C,0.0,521.0,522,522,1.0,False,26807,102312,0.262,27244,139,15000,1562279936,64,1
Real-Time_Visual_Understanding__sample_16,Real-Time Visual Understanding_sample_16_1,Object Perception,What is the man from the introduction holding in his hand right now?,"['A cookbook.', 'A knife.', 'A towel.', 'A spatula.']",A towel.,C,C) A towel.,C,100.0,9.0,10,660,1.0,False,781,1960,0.3985,784,4,15000,0,64,1
Real-Time_Visual_Understanding__sample_16,Real-Time Visual Understanding_sample_16_2,Object Perception,What is placed on the ridged grill pan right now?,"['A large piece of raw ground meat.', 'A piece of chicken.', 'A slice of bread.', 'A fish fillet.']",A large piece of raw ground meat.,A,A) A large piece of raw ground meat.,A,100.0,327.0,328,660,1.0,False,22412,64288,0.3486,22540,115,15000,1292533760,64,1
Real-Time_Visual_Understanding__sample_16,Real-Time Visual Understanding_sample_16_3,Object Perception,What items are present on the grill pan right now?,"['Chicken breast, tomato slices, and mushrooms.', 'Grilled onions, beef patty, and bacon strips.', 'Fish fillets, asparagus, and lemon slices.', 'Sausage links, green peppers, and onions.']","Grilled onions, beef patty, and bacon strips.",B,"D) Sausage links, green peppers, and onions.",D,0.0,481.0,482,660,1.0,False,33016,94472,0.3495,33320,170,15000,1910702080,64,1
Real-Time_Visual_Understanding__sample_16,Real-Time Visual Understanding_sample_16_4,Object Perception,What item is displayed on the phone screen right now?,"['A recipe.', 'A cooking video.', 'The time.', 'A shopping list.']",The time.,C,C) The time.,C,100.0,642.0,643,660,1.0,False,44379,126028,0.3521,44688,228,15000,2562588672,64,1
Real-Time_Visual_Understanding__sample_16,Real-Time Visual Understanding_sample_16_5,Action Perception,What does the person with long blonde hair do in the video?,"['Cooks a meal.', 'Washes dishes.', 'Record a video about this food.', 'Sets the table.']",Record a video about this food.,C,A) Cooks a meal.,A,0.0,659.0,660,660,1.0,False,45834,129360,0.3543,46256,236,15000,2652504064,64,1
Real-Time_Visual_Understanding__sample_17,Real-Time Visual Understanding_sample_17_1,Action Perception,What action is the person taking with the meat?,"['He seasons the meat.', 'He lowers the meat into the frying pan.', 'He cuts the meat into pieces.', 'He removes the meat from the frying pan.']",He lowers the meat into the frying pan.,B,A) He seasons the meat.,A,0.0,124.0,125,553,1.0,False,7059,24500,0.2881,7252,37,15000,0,64,1
Real-Time_Visual_Understanding__sample_17,Real-Time Visual Understanding_sample_17_2,Object Perception,What type of fruit is being squeezed right now?,"['Blueberry.', 'Orange.', 'Yellow Plum.', 'Apple.']",Yellow Plum.,C,C) Yellow Plum.,C,100.0,243.0,244,553,1.0,False,14270,47824,0.2984,14504,74,15000,0,64,1
Real-Time_Visual_Understanding__sample_17,Real-Time Visual Understanding_sample_17_3,Object Perception,What is the man using to cook food in the pan?,"['A wooden spoon.', 'A metal spatula.', 'Red kitchen tongs.', 'A fork.']",Red kitchen tongs.,C,C) Red kitchen tongs.,C,100.0,363.0,364,553,1.0,False,21011,71344,0.2945,21364,109,15000,1225097216,64,1
Real-Time_Visual_Understanding__sample_17,Real-Time Visual Understanding_sample_17_4,Object Perception,What is simmering in a pan on the right side of the kitchen counter right now?,"['Tomatoes slices.', 'Cooked food.', 'Vegetables.', 'Leafy greens.']",Tomatoes slices.,A,A) Tomatoes slices.,A,100.0,481.0,482,553,1.0,False,27753,94472,0.2938,28224,144,15000,1618477056,64,1
Real-Time_Visual_Understanding__sample_17,Real-Time Visual Understanding_sample_17_5,Action Perception,What is this person doing now right now?,"['Dice the green onions finely.', 'Chop the cilantro finely.', 'Climbing ropes and carabiners.', 'First aid kits and maps.']",Chop the cilantro finely.,B,A) Dice the green onions finely.,A,0.0,552.0,553,553,1.0,False,32196,108388,0.297,32732,167,15000,1876983808,64,1
Real-Time_Visual_Understanding__sample_18,Real-Time Visual Understanding_sample_18_1,Object Perception,What sign is decorating the upper left portion of the wall behind the man?,"['A blue ""CHEF"" sign.', 'A yellow ""COOK"" sign.', 'A red ""COOK"" sign.', 'A green ""CHEF"" sign.']","A red ""COOK"" sign.",C,"C) A red ""COOK"" sign.",C,100.0,40.0,41,546,1.0,False,2152,8036,0.2678,2156,11,15000,0,64,1
Real-Time_Visual_Understanding__sample_18,Real-Time Visual Understanding_sample_18_2,Object Perception,What is the man at the stove wearing?,"['A green T-shirt.', 'A striped shirt.', 'A dark T-shirt.', ""A chef's hat.""]",A dark T-shirt.,C,C) A dark T-shirt.,C,100.0,117.0,118,546,1.0,False,6465,23128,0.2795,6664,34,15000,0,64,1
Real-Time_Visual_Understanding__sample_18,Real-Time Visual Understanding_sample_18_3,Object Perception,What is the chef holding while stirring the leafy greens in the pan?,"['A metal spoon.', 'A plastic spatula.', 'A wooden spoon.', 'A whisk.']",A wooden spoon.,C,C) A wooden spoon.,C,100.0,200.0,201,546,1.0,False,10547,39396,0.2677,10780,55,15000,0,64,1
Real-Time_Visual_Understanding__sample_18,Real-Time Visual Understanding_sample_18_4,Action Perception,What is the man doing right now?,"['He chops vegetables.', 'He uses spoon to lift yellow pasta from the pot.', 'He pours sauce into the pot.', 'He sets the table.']",He uses spoon to lift yellow pasta from the pot.,B,B) He uses spoon to lift yellow pasta from the pot.,B,100.0,406.0,407,546,1.0,False,21850,79772,0.2739,22148,113,15000,1270054912,64,1
Real-Time_Visual_Understanding__sample_18,Real-Time Visual Understanding_sample_18_5,Text-Rich Understanding,How much time does this person have left now??,"['01:53.', '01:52.', '01:51.', '01:54.']",01:52.,B,A) 01:53.,A,0.0,545.0,546,546,1.0,False,29201,107016,0.2729,29596,151,15000,1697153024,64,1
Real-Time_Visual_Understanding__sample_19,Real-Time Visual Understanding_sample_19_1,Attribute Perception,What is the color of the baking dish filled with flour?,"['Blue.', 'Grey.', 'White.', 'Black.']",Grey.,B,B).,B,100.0,181.0,182,727,1.0,False,11721,35672,0.3286,11760,60,15000,0,64,1
Real-Time_Visual_Understanding__sample_19,Real-Time Visual Understanding_sample_19_3,Object Perception,What is the person wearing while standing in the kitchen?,"['A blue apron.', 'A white t-shirt.', 'A black jacket.', 'A red sweater.']",A white t-shirt.,B,B) A white t-shirt.,B,100.0,361.0,362,727,1.0,False,22886,70952,0.3226,22932,117,15000,1315012608,64,1
Real-Time_Visual_Understanding__sample_19,Real-Time Visual Understanding_sample_19_2,Object Perception,What item does the person use to mix the contents of the bowl?,"['A spoon.', 'A fork.', 'A whisk.', 'A spatula.']",A whisk.,C,C) A whisk.,C,100.0,363.0,364,727,1.0,False,22990,71344,0.3222,23128,118,15000,1326252032,64,1
Real-Time_Visual_Understanding__sample_19,Real-Time Visual Understanding_sample_19_4,Object Perception,What is on the countertop in front of the man right now?,"['A loaf of bread and a bottle of wine.', 'A bowl of fruit and a bottle of juice.', 'A cutting board with sliced potatoes.', 'A plate of vegetables and a bottle of water.']",A cutting board with sliced potatoes.,C,C) A cutting board with sliced potatoes.,C,100.0,542.0,543,727,1.0,False,34032,106428,0.3198,34300,175,15000,1966899200,64,1
Real-Time_Visual_Understanding__sample_19,Real-Time Visual Understanding_sample_19_5,Object Perception,What is the countertop made of in the kitchen scene?,"['Granite.', 'Wood.', 'Marble.', 'Stainless steel.']",Marble.,C,C) Marble.,C,100.0,726.0,727,727,1.0,False,45893,142492,0.3221,46256,236,15000,2652504064,64,1
Real-Time_Visual_Understanding__sample_20,Real-Time Visual Understanding_sample_20_1,Attribute Perception,What is the color of the man's t-shirt in the initial video?,"['Light blue.', 'Dark navy blue.', 'White.', 'Green.']",Dark navy blue.,B,B) Dark navy blue.,B,100.0,51.0,52,323,1.0,False,2485,10192,0.2438,2548,13,15000,0,64,1
Real-Time_Visual_Understanding__sample_20,Real-Time Visual Understanding_sample_20_2,Object Perception,What item is the woman initially holding in her left hand right now?,"['A green container.', 'A small saucepan.', 'A white bowl.', 'A can.']",A can.,D,D) A can.,D,100.0,60.0,61,323,1.0,False,3124,11956,0.2613,3332,17,15000,0,64,1
Real-Time_Visual_Understanding__sample_20,Real-Time Visual Understanding_sample_20_3,Object Perception,What item is the woman holding in her left hand right now?,"['A carton of eggs.', 'A white mixing bowl.', 'A whisk.', 'A small white bowl.']",A white mixing bowl.,B,B) A white mixing bowl.,B,100.0,121.0,122,323,1.0,False,7194,23912,0.3009,7448,38,15000,0,64,1
Real-Time_Visual_Understanding__sample_20,Real-Time Visual Understanding_sample_20_4,Attribute Perception,What color is the fluid being poured onto the griddle?,"['White.', 'Yellow.', 'Brown.', 'Red.']",Yellow.,B,C) Brown.,C,0.0,181.0,182,323,1.0,False,10653,35672,0.2986,10976,56,15000,0,64,1
Real-Time_Visual_Understanding__sample_20,Real-Time Visual Understanding_sample_20_5,Event Understanding,What has this woman just done?,"['Pour the cooked seasonings from the pot onto the chicken wings on the grill.', 'Pour the seasonings from the pot onto the panca.', 'Pour the prepared sauce from the pot onto the roasted fish.', 'Pour the mixed spices from the pot onto the steak being seared.']",Pour the seasonings from the pot onto the panca.,B,B) Pour the seasonings from the pot onto the panca.,B,100.0,322.0,323,323,1.0,False,20303,63308,0.3207,20776,106,15000,1191378944,64,1
