video_id,task,question,answer,answer_letter,min_fps,sample_fps,trigger,trigger_time_sec,n_frames_seen,n_frames_loaded,truncated,qa_acc,pred_answer,pred_choice,correct_choice,presented_choices,n_generated_tokens,latency_seconds,retrieval_fired,question_id,position_bin,position_frac,needle_start_sec,needle_end_sec,query_time_sec,stream_fps,haystack_file,needle_first_frame,needle_last_frame,n_needle_frames,retrieval_distance_sec,retrieval_distance_frames,tokens_after_needle,needle_in_local_window,n_layers_retrieved,n_blocks_per_layer,n_needle_blocks,layers_hit_frac,blocks_hit_mean,retrieve_size,chunk_size
fpsstream_000055,action_order,Which best describes the sequence of actions taken by the blue team?,"The blue team ran towards the sideline, threw the ball inbounds, then passed backwards a few times. They then did a long run forward, passed backwards and were tackled.",B,5.0,2.0,query,326.082,653,1200,False,100.0,B,B,B,"['The blue team threw the ball inbounds, then passed backwards. They ran to the sideline, passed backwards and were then tackled', 'The blue team ran towards the sideline, threw the ball inbounds, then passed backwards a few times. They then did a long run forward, passed backwards and were tackled.', 'The blue team ran towards the sideline, then thre the ball in bounds. They did a long run forward, passed backward a few times, and were then tackled.', 'The blue team threw the ball in, passed it backwards a few times, and then were tackled while running towards the sideline.', 'None of the above']",2,0.5674,True,fpsbench_000055,middle,0.5349,315.082,326.082,326.082,25.0,order_12.mp4,631,652,22,0.0,0,0,True,28,64,22,0.8571,3.0357,64,1
fpsstream_000056,action_order,What was the correct sequence of actions taken by the team wearing blue?,"The blue team throws the ball in, catches it and passes it backwards. After a few more passes, a player makes it through and passes it off to a teammate who is finally tackled.",D,5.0,2.0,query,497.645,996,1200,False,0.0,C,C,D,"['The blue team receives a backward pass, and passes the ball around before charging forward. They are immediately tackled by the opposing team for a short gain.', 'The blue team inbounds the ball, then passes it backwards three times. They attempt to run forward, but are quickly tackled.', 'The blue team passes the ball backwards, then runs forward. They complete one pass then eventually make it through the scrum, and pass it off a few times before being tackled.', 'The blue team throws the ball in, catches it and passes it backwards. After a few more passes, a player makes it through and passes it off to a teammate who is finally tackled.', 'None of the above']",2,0.92,True,fpsbench_000056,late,0.8262,486.645,497.645,497.645,30.0,count_185.mp4,974,995,22,0.0,0,0,True,28,64,22,0.75,1.6071,64,1
fpsstream_000057,action_order,What best describes the quarterback's actions?,"He receives the snap, then fakes the handoff to the running back. He takes a three-step drop, looking for a pass, then tucks the ball and runs. He breaks one tackle, then an another, and makes it into the open field, where he jukes left and eventually runs out of bounds.",A,4.0,2.0,query,184.009,369,1200,False,0.0,C,C,A,"['He receives the snap, then fakes the handoff to the running back. He takes a three-step drop, looking for a pass, then tucks the ball and runs. He breaks one tackle, then an another, and makes it into the open field, where he jukes left and eventually runs out of bounds.', 'He receives the snap, then fakes the handoff to the running back. He then tucks the ball and runs. He breaks one tackle, then an another, and makes it into the open field, where he jukes left and eventually runs out of bounds.', 'He receives the snap, then fakes the handoff to the running back. He takes a three-step drop, looking for a pass, then tucks the ball and runs. He breaks a tackle and makes it into the open field, where he jukes left and eventually runs out of bounds.', 'He receives the snap, then takes a three-step drop, looking for a pass. He then tucks the ball and runs. He breaks a tackle and makes it into the open field, where he jukes left and eventually runs out of bounds.', 'None of the above']",2,0.7083,True,fpsbench_000057,early,0.2937,173.009,184.02,184.009,25.0,subPlot_new_all_195.mp4,347,368,22,-0.011,0,0,True,28,64,22,0.9643,5.1786,64,1
fpsstream_000058,repetitive_motion,How many cars overtake the dashcam car?,12,D,23.0,2.0,query,306.04,613,1200,False,0.0,A,A,D,"['9', '10', '11', '12', 'None of the above']",2,0.5595,True,fpsbench_000058,middle,0.5068,302.04,306.04,306.04,25.0,movie101_0.mp4,605,612,8,0.0,0,0,True,28,64,8,0.7143,4.0357,64,1
fpsstream_000059,repetitive_motion,How many times does the robot rotate the bottle cap?,7,A,4.0,2.0,query,515.526,1032,1200,False,100.0,A,A,A,"['7', '8', '9', '10', 'None of the above']",2,0.5376,True,fpsbench_000059,late,0.8564,503.526,515.538,515.526,25.0,subPlot_new_all_147.mp4,1008,1031,24,-0.012,0,0,True,28,64,24,1.0,11.0714,64,1
fpsstream_000060,repetitive_motion,How many times does the ballet dancer rotate?,7,C,7.0,2.0,query,73.797,148,1200,False,0.0,B,B,C,"['5', '6', '7', '8', 'None of the above']",2,0.666,True,fpsbench_000060,early,0.1036,60.797,73.797,73.797,30.0,order_66.mp4,122,147,26,0.0,0,0,True,28,64,26,1.0,15.0714,64,1
fpsstream_000061,repetitive_motion,How many times does he throw the bottle with his right hand?,5,B,5.0,2.0,query,258.338,517,1200,False,0.0,A,A,B,"['3', '5', '6', '7', 'None of the above']",2,0.6163,True,fpsbench_000061,middle,0.4238,251.338,258.345,258.338,30.0,order_95.mp4,503,516,14,-0.007,0,0,True,28,64,14,1.0,8.2143,64,1
fpsstream_000062,blink_and_miss,What is the outcome of the swing?,"He strikes the ball, and it flies to the right of the video",B,15.0,2.0,query,467.704,936,1200,False,100.0,B,B,B,"['He misses the ball', 'He strikes the ball, and it flies to the right of the video', 'He strikes the ball, and it flies to the left of the video', 'He strikes the ball, and it flies towards the camera', 'None of the above']",2,0.5124,True,fpsbench_000062,late,0.7816,462.704,470.704,467.704,30.0,order_68.mp4,926,935,10,-3.0,0,0,True,28,64,10,1.0,8.6786,64,1
fpsstream_000063,blink_and_miss,What is the outcome of the swing?,"He strikes the ball, and it flies to the right of the video",B,5.0,2.0,query,172.737,346,1200,False,100.0,B,B,B,"['He misses the ball', 'He strikes the ball, and it flies to the right of the video', 'He strikes the ball, and it flies to the left of the video', 'He strikes the ball, and it flies towards the camera', 'None of the above']",2,0.5389,True,fpsbench_000063,early,0.2831,168.737,172.737,172.737,24.0,subPlot_new_all_32.mp4,338,345,8,0.0,0,0,True,28,64,8,0.8571,3.7143,64,1
fpsstream_000064,repetitive_motion,How many times did he hit the hammer?,6,D,7.0,2.0,query,296.077,593,1200,False,0.0,C,C,D,"['3', '4', '5', '6', 'None of the above']",2,0.4855,True,fpsbench_000064,middle,0.4875,289.077,296.084,296.077,25.0,subPlot_new_all_95.mp4,579,592,14,-0.007,0,0,True,28,64,14,0.6429,6.3571,64,1
fpsstream_000065,fine_grained_motion,The ball touches which of these items before falling into the glass of water and how many times?,"once on one bar stool, once on the other bar stool, once on the table, once on the ramp",D,6.0,2.0,query,439.064,879,1200,False,0.0,A,A,D,"['once on a bar stool, once on the table, once on the ramp', 'once on a bar stool, once on the table, once on the ramp, once on the couch', 'once on a bar stool, once on the table, once on the couch', 'once on one bar stool, once on the other bar stool, once on the table, once on the ramp', 'None of the above']",2,0.5289,True,fpsbench_000065,late,0.7282,431.064,439.072,439.064,25.0,subPlot_new_all_82.mp4,863,878,16,-0.008,0,0,True,28,64,16,0.7143,3.3929,64,1
fpsstream_000066,blink_and_miss,What is the outcome of the swing?,"He strikes the ball, and it flies to the top of the video",A,7.0,2.0,query,158.835,318,1200,False,100.0,A,A,A,"['He strikes the ball, and it flies to the top of the video', 'He strikes the ball, and it flies to the right of the video', 'He strikes the ball, and it flies to the left of the video', 'He strikes the ball, and it flies towards the camera', 'None of the above']",2,0.508,True,fpsbench_000066,early,0.2573,151.835,161.835,158.835,30.0,count_4.mp4,304,317,14,-3.0,0,0,True,28,64,14,0.8571,4.1786,64,1
fpsstream_000067,blink_and_miss,What is the outcome of the swing?,"He strikes the ball, and it flies to the right of the video",B,7.0,2.0,query,349.255,699,1200,False,100.0,B,B,B,"['He misses the ball', 'He strikes the ball, and it flies to the right of the video', 'He strikes the ball, and it flies to the left of the video', 'He strikes the ball, and it flies towards the camera', 'None of the above']",2,0.4667,True,fpsbench_000067,middle,0.5779,343.255,349.255,349.255,30.0,surveil_100.mp4,687,698,12,0.0,0,0,True,28,64,12,1.0,11.1071,64,1
fpsstream_000068,instance_count,How many times did he hit the cymbal?,8,B,14.0,2.0,query,507.426,1015,1200,False,100.0,B,B,B,"['4', '8', '9', '10', 'None of the above']",2,0.48,True,fpsbench_000068,late,0.8434,498.426,507.452,507.426,30.0,order_17.mp4,997,1014,18,-0.026,0,0,True,28,64,18,0.9643,7.9643,64,1
fpsstream_000069,blink_and_miss,What is the outcome of the swing?,"He strikes the ball, and it flies to the top of the video",A,7.0,2.0,query,77.311,155,1200,False,100.0,A,A,A,"['He strikes the ball, and it flies to the top of the video', 'He strikes the ball, and it flies to the right of the video', 'He strikes the ball, and it flies to the left of the video', 'He strikes the ball, and it flies towards the camera', 'None of the above']",2,0.83,True,fpsbench_000069,early,0.1215,72.311,77.311,77.311,30.0,order_63.mp4,145,154,10,0.0,0,0,True,28,64,10,1.0,6.8929,64,1
fpsstream_000070,blink_and_miss,What is the outcome of the swing?,"He strikes the ball, and it flies to the left of the video",C,5.0,2.0,query,252.283,505,1200,False,0.0,A,A,C,"['He strikes the ball, and it flies to the top of the video', 'He strikes the ball, and it flies to the right of the video', 'He strikes the ball, and it flies to the left of the video', 'He strikes the ball, and it flies towards the camera', 'None of the above']",2,0.5704,True,fpsbench_000070,middle,0.4146,246.283,252.283,252.283,25.0,subPlot_new_all_50.mp4,493,504,12,0.0,0,0,True,28,64,12,0.9643,8.4286,64,1
fpsstream_000071,fine_grained_motion,"Does the singer on the left point, if so, what direction",He points up,C,7.0,2.0,query,512.099,1025,1200,False,0.0,B,B,C,"['He does not ever point', 'He points at the crowd', 'He points up', 'He points down', 'None of the above']",2,0.5316,True,fpsbench_000071,late,0.8544,504.099,514.109,512.099,30.0,order_50.mp4,1009,1024,16,-2.01,0,0,True,28,64,16,0.8214,2.7857,64,1
fpsstream_000072,fine_grained_motion,What does the main singer in frame do with his left hand?,He does a small wave,A,5.0,2.0,query,109.965,220,1200,False,0.0,B,B,A,"['He does a small wave', 'he points at himself', 'he pumps his fist', 'He does nothing with his left hand', 'None of the above']",2,0.5354,True,fpsbench_000072,early,0.1711,100.965,110.975,109.965,30.0,order_49.mp4,202,219,18,-1.01,0,0,True,28,64,18,0.9286,14.0,64,1
fpsstream_000073,blink_and_miss,What is the outcome of the swing?,"He strikes the ball, and it flies to the top of the video",A,9.0,2.0,query,326.921,654,1200,False,100.0,A,A,A,"['He strikes the ball, and it flies to the top of the video', 'He strikes the ball, and it flies to the right of the video', 'He strikes the ball, and it flies to the left of the video', 'He strikes the ball, and it flies towards the camera', 'None of the above']",2,0.595,True,fpsbench_000073,middle,0.5426,323.921,326.921,326.921,25.0,subPlot_new_all_182.mp4,648,653,6,0.0,0,0,True,28,64,6,1.0,5.7857,64,1
fpsstream_000074,blink_and_miss,"Is there a camera flash at some point in the video? If so, does it distract the conductor?","There is a camera flash, the conductor does not react",B,14.0,2.0,query,455.414,911,1200,False,100.0,B,B,B,"['There is no camera flash', 'There is a camera flash, the conductor does not react', 'There is a camera flash, the conductor reacts to it', 'There is no conductor', 'None of the above']",2,0.573,True,fpsbench_000074,late,0.7612,451.414,458.414,455.414,30.0,order_22.mp4,903,910,8,-3.0,0,0,True,28,64,8,0.5,0.7143,64,1
fpsstream_000075,fine_grained_motion,How is the conductor's left hand best described when he raises it with his palm up?,His hand trembles,C,14.0,2.0,query,69.725,140,1200,False,100.0,C,C,C,"['It is steady', 'His hand moves slowly', 'His hand trembles', 'He does not raise his hand', 'None of the above']",2,0.4748,True,fpsbench_000075,early,0.1063,62.725,72.725,69.725,25.0,subPlot_new_all_172.mp4,126,139,14,-3.0,0,0,True,28,64,14,0.8214,8.1786,64,1
fpsstream_000076,fine_grained_motion,What does the goalie use to block the first shot?,His hands,D,7.0,2.0,query,240.794,482,1200,False,0.0,C,C,D,"['His torso', 'His head', 'His legs / feet', 'His hands', 'None of the above']",2,0.4709,True,fpsbench_000076,middle,0.4003,233.794,249.81,240.794,30.0,order_258.mp4,468,481,14,-9.016,0,0,True,28,64,14,1.0,10.1429,64,1
fpsstream_000077,fine_grained_motion,What does the goalie use to block the first shot?,His hands,D,14.0,2.0,query,457.06,915,1200,False,0.0,C,C,D,"['His torso', 'His head', 'His legs / feet', 'His hands', 'None of the above']",2,0.5163,True,fpsbench_000077,late,0.7726,455.06,466.071,457.06,30.0,count_139.mp4,911,914,4,-9.011,0,0,True,28,64,4,0.75,1.5357,64,1
fpsstream_000078,fine_grained_motion,How does the player score?,He scores with his head,D,9.0,2.0,query,114.118,229,1200,False,100.0,D,D,D,"['He does not score', 'He scores with his chest', 'He scores with his feet', 'He scores with his head', 'None of the above']",2,0.5146,True,fpsbench_000078,early,0.1868,109.118,125.118,114.118,24.0,subPlot_new_all_124.mp4,219,228,10,-11.0,0,0,True,28,64,10,1.0,5.6071,64,1
fpsstream_000079,fine_grained_motion,Which of the following actions is not done by the person holding the yellow and orange flag?,Shake his head,C,7.0,2.0,query,271.65,544,1200,False,0.0,E,E,C,"['Gesture at something with his thumb', 'Shrug his shoulders', 'Shake his head', 'Speak to someone', 'None of the above']",2,0.5287,True,fpsbench_000079,middle,0.4387,256.65,271.65,271.65,24.0,subPlot_new_all_47.mp4,514,543,30,0.0,0,0,True,28,64,30,0.6786,2.25,64,1
fpsstream_000080,blink_and_miss,What is the outcome of the swing?,"He strikes the ball, and it flies towards the camera",D,15.0,2.0,query,444.854,890,1200,False,0.0,A,A,D,"['He strikes the ball, and it flies to the top of the video', 'He strikes the ball, and it flies to the right of the video', 'He strikes the ball, and it flies to the left of the video', 'He strikes the ball, and it flies towards the camera', 'None of the above']",2,0.5738,True,fpsbench_000080,late,0.7397,440.854,444.854,444.854,30.0,count_236.mp4,882,889,8,0.0,0,0,True,28,64,8,1.0,7.5714,64,1
fpsstream_000081,fine_grained_motion,"How many fingers does the man raise, if any?",1,B,7.0,2.0,query,125.293,251,1200,False,0.0,A,A,B,"['He does not raise any fingers', '1', '2', '3', 'None of the above']",2,0.5675,True,fpsbench_000081,early,0.1988,117.293,127.293,125.293,30.0,count_18.mp4,235,250,16,-2.0,0,0,True,28,64,16,0.7857,3.3214,64,1
fpsstream_000082,blink_and_miss,What is the outcome of the swing?,"He strikes the ball, and it flies to the left of the video",C,6.0,2.0,query,270.416,541,1200,False,0.0,B,B,C,"['He misses the ball', 'He strikes the ball, and it flies to the right of the video', 'He strikes the ball, and it flies to the left of the video', 'He strikes the ball, and it flies towards the camera', 'None of the above']",2,0.4972,True,fpsbench_000082,middle,0.4478,266.416,271.416,270.416,30.0,order_83.mp4,533,540,8,-1.0,0,0,True,28,64,8,1.0,7.8929,64,1
fpsstream_000083,fine_grained_motion,"Other than at the viewer and at the computer, what other direction does the man glance?",He looks at something to the right of the screen,C,5.0,2.0,query,466.604,934,1200,False,0.0,B,B,C,"['He does not glance anywhere else', 'He looks at something to the left of the screen', 'He looks at something to the right of the screen', 'He looks up', 'None of the above']",2,0.4777,True,fpsbench_000083,late,0.7837,461.604,472.615,466.604,30.0,order_210.mp4,924,933,10,-6.011,0,0,True,28,64,10,0.9286,3.3214,64,1
fpsstream_000084,fine_grained_motion,The ball touches which of these items before falling into the glass of water and how many times?,"twice on the door, once on the wall, once on the floor",C,4.0,2.0,query,88.563,178,1200,False,0.0,A,A,C,"['once on the door, once on the wall, once on the floor', 'once on the door, twice on the wall, once on the floor', 'twice on the door, once on the wall, once on the floor', 'twice on the door, once on the wall, twice on the floor', 'None of the above']",2,0.5085,True,fpsbench_000084,early,0.1433,84.563,94.563,88.563,30.0,surveil_146.mp4,170,177,8,-6.0,0,0,True,28,64,8,0.8214,5.5,64,1
fpsstream_000085,blink_and_miss,What is the outcome of the swing?,"He strikes the ball, and it flies to the left of the video",C,5.0,2.0,query,274.045,549,1200,False,0.0,B,B,C,"['He misses the ball', 'He strikes the ball, and it flies to the right of the video', 'He strikes the ball, and it flies to the left of the video', 'He strikes the ball, and it flies towards the camera', 'None of the above']",2,0.5465,True,fpsbench_000085,middle,0.4549,272.045,274.045,274.045,25.0,movie101_109.mp4,545,548,4,0.0,0,0,True,28,64,4,1.0,4.0,64,1
fpsstream_000086,blink_and_miss,What is the outcome of the swing?,"He strikes the ball, and it flies to the left of the video",C,6.0,2.0,query,486.898,974,1200,False,0.0,B,B,C,"['He misses the ball', 'He strikes the ball, and it flies to the right of the video', 'He strikes the ball, and it flies to the left of the video', 'He strikes the ball, and it flies towards the camera', 'None of the above']",2,0.5427,True,fpsbench_000086,late,0.8116,482.898,487.903,486.898,25.0,subPlot_new_all_140.mp4,966,973,8,-1.005,0,0,True,28,64,8,1.0,5.4643,64,1
fpsstream_000087,blink_and_miss,What is the outcome of the swing?,"He strikes the ball, and it flies to the top of the video",A,6.0,2.0,query,63.949,128,1200,False,100.0,A,A,A,"['He strikes the ball, and it flies to the top of the video', 'He strikes the ball, and it flies to the right of the video', 'He strikes the ball, and it flies to the left of the video', 'He strikes the ball, and it flies towards the camera', 'None of the above']",2,0.4856,True,fpsbench_000087,early,0.1021,60.949,63.952,63.949,24.0,subPlot_new_all_37.mp4,122,127,6,-0.003,0,0,True,28,64,6,1.0,5.9286,64,1
fpsstream_000088,fine_grained_motion,What does the man point at using his index finger?,At the viewer,C,7.0,2.0,query,293.044,587,1200,False,100.0,C,C,C,"['At the car', 'At the sky', 'At the viewer', 'He does not point at anything', 'None of the above']",2,0.5081,True,fpsbench_000088,middle,0.4769,278.044,295.061,293.044,25.0,subPlot_new_all_45.mp4,557,586,30,-2.017,0,0,True,28,64,30,0.9643,8.2857,64,1
fpsstream_000089,repetitive_motion,How many times does the woman spin?,8,D,5.0,2.0,query,454.828,910,1200,False,0.0,B,B,D,"['5', '6', '7', '8', 'None of the above']",2,0.474,True,fpsbench_000089,late,0.7552,447.828,454.828,454.828,25.0,order_14.mp4,896,909,14,0.0,0,0,True,28,64,14,0.6786,1.1429,64,1
fpsstream_000090,repetitive_motion,How many times does the man spin?,7,A,4.0,2.0,query,178.401,357,1200,False,0.0,B,B,A,"['7', '8', '9', '10', 'None of the above']",2,0.6393,True,fpsbench_000090,early,0.2895,171.401,179.401,178.401,30.0,order_54.mp4,343,356,14,-1.0,0,0,True,28,64,14,0.9643,3.75,64,1
fpsstream_000091,repetitive_motion,How many times does he rotate the gear?,4,B,5.0,2.0,query,291.515,584,1200,False,0.0,A,A,B,"['2', '4', '5', '6', 'None of the above']",2,0.6544,True,fpsbench_000091,middle,0.4789,283.515,291.523,291.515,24.0,4.mp4,568,583,16,-0.008,0,0,True,28,64,16,0.9643,4.3214,64,1
fpsstream_000092,repetitive_motion,How many times did he bounce the basketball?,6,C,5.0,2.0,query,501.501,1004,1200,False,0.0,B,B,C,"['3', '5', '6', '7', 'None of the above']",2,0.526,True,fpsbench_000092,late,0.8336,493.501,501.509,501.501,30.0,surveil_15.mp4,988,1003,16,-0.008,0,0,True,28,64,16,0.9643,13.0714,64,1
fpsstream_000093,blink_and_miss,What is the outcome of the swing?,"He strikes the ball, and it flies to the right at a high angle",B,7.0,2.0,query,179.111,359,1200,False,100.0,B,B,B,"['He strikes the ball, and it flies to the right at a low angle', 'He strikes the ball, and it flies to the right at a high angle', 'He strikes the ball, and it flies to the left at a high angle', 'He strikes the ball, and it flies to the left at a low angle', 'None of the above']",2,0.5072,True,fpsbench_000093,early,0.2878,170.111,179.111,179.111,25.0,subPlot_new_all_61.mp4,341,358,18,0.0,0,0,True,28,64,18,1.0,10.6071,64,1
fpsstream_000094,instance_count,How many keys does he press with his left hand?,7,D,6.0,2.0,query,276.672,554,1200,False,0.0,B,B,D,"['3', '5', '6', '7', 'None of the above']",2,0.5091,True,fpsbench_000094,middle,0.4548,269.672,276.672,276.672,25.0,order_79.mp4,540,553,14,0.0,0,0,True,28,64,14,1.0,10.0357,64,1
fpsstream_000095,blink_and_miss,What is the outcome of the swing?,"He strikes the ball, and it flies to the right at a high angle",B,7.0,2.0,query,488.711,978,1200,False,100.0,B,B,B,"['He strikes the ball, and it flies to the right at a low angle', 'He strikes the ball, and it flies to the right at a high angle', 'He strikes the ball, and it flies to the left at a high angle', 'He strikes the ball, and it flies to the left at a low angle', 'None of the above']",2,0.4728,True,fpsbench_000095,late,0.8136,485.711,488.711,488.711,30.0,order_319.mp4,972,977,6,0.0,0,0,True,28,64,6,0.9643,5.1071,64,1
fpsstream_000096,repetitive_motion,How many times did he sharpen the knife?,4,B,4.0,2.0,query,154.576,310,1200,False,0.0,A,A,B,"['3', '4', '5', '6', 'None of the above']",2,0.6695,True,fpsbench_000096,early,0.2399,140.576,154.576,154.576,24.0,subPlot_new_all_39.mp4,282,309,28,0.0,0,0,True,28,64,28,0.9286,8.1786,64,1
fpsstream_000097,action_order,What order best describes the sequence of the player on the right's attacks?,"crouch, punch, punch, stand, low kick, fire punch, fire punch, knee, low punch, grab, lift, knee x3",A,5.0,2.0,query,276.678,554,1200,False,100.0,A,A,A,"['crouch, punch, punch, stand, low kick, fire punch, fire punch, knee, low punch, grab, lift, knee x3', 'crouch, punch, stand, fire punch, fire punch, fire punch, knee, grab, lift, knee x3', 'crouch, punch, punch,  punch, low kick, stand, fire punch, knee, low punch, grab, lift, knee x3', 'crouch, punch, punch, stand,  punch,  punch, low kick, fire punch,  knee, fire punch, low punch, grab, lift, knee x3', 'None of the above']",2,0.5662,True,fpsbench_000097,middle,0.452,266.678,276.678,276.678,25.0,order_90.mp4,534,553,20,0.0,0,0,True,28,64,20,0.9286,4.0,64,1
fpsstream_000098,action_order,What order best describes the sequence of the player on the right's attacks?,"leaping kick, crouch, block punch, kick, knock into air, charge up, knock up, knock upwards again, final flurry of punches",C,5.0,2.0,query,426.499,853,1200,False,100.0,C,C,C,"['crouch, block punch, knock into air, kick, charge up,  final flurry of punches', 'leaping kick, crouch, block punch, knock into air, kick, charge up, knock up, knock upwards again, final flurry of punches', 'leaping kick, crouch, block punch, kick, knock into air, charge up, knock up, knock upwards again, final flurry of punches', 'crouch, block punch, kick, knock into air, charge up, final flurry of punches', 'None of the above']",2,0.5346,True,fpsbench_000098,late,0.7054,415.499,426.499,426.499,30.0,surveil_124.mp4,831,852,22,0.0,0,0,True,28,64,22,0.8214,14.2857,64,1
fpsstream_000099,action_order,What best describes the sequence of the character wearing blue's attacks?,"punch, kick and knock backwards, dash forward, knock up with a stick, teleport to enemy in midair, knock further back into air, dash forward, receive flaming punches",B,5.0,2.0,query,86.001,173,1200,False,0.0,C,C,B,"['kick in face and knock backward, dash forward, knock up with a stick, teleport to enemy in midair, knock further back into air, dash forward, receive flaming punches', 'punch, kick and knock backwards, dash forward, knock up with a stick, teleport to enemy in midair, knock further back into air, dash forward, receive flaming punches', 'Dash forward, punch, kick and knock backwards, knock up with a stick, teleport to enemy in midair,dash forward, knock further back into air, receive flaming punches', 'punch,  knock into air with a stick, teleport to enemy in midair,dash forward, knock further back into air, receive flaming punches', 'None of the above']",2,0.4969,True,fpsbench_000099,early,0.1303,77.001,86.01,86.001,25.0,subPlot_new_all_176.mp4,155,172,18,-0.009,0,0,True,28,64,18,1.0,17.8571,64,1
fpsstream_000100,action_order,What best describes the order of actions during the special rapid attack sequence?,"The blue player charges up an attack and swings, but the orange player disappears, reappearing behind the blue. The blue player then disappears and reappears behind orange, swinging their weapon. The orange player teleports behind blue again, doing a roundhouse kick, and the blue player again teleports behind the orange player. The orange player dashes backwards away.",D,6.0,2.0,query,338.82,678,1200,False,0.0,A,A,D,"['The blue player charges up an attack and swings, then disappears and reappears behind orange, swinging their weapon. The orange player teleports behind blue, doing a roundhouse kick, and the blue player responds with a flaming punch. The orange player dashes backwards away.', 'The blue player charges up an attack and swings, but the orange player disappears, reappearing behind the blue. The orange player teleports again, doing a roundhouse kick, and the blue player then teleports behind the orange player. The orange player dashes backwards away.', 'The blue player charges up an attack and swings, then disappears and reappears behind orange, swinging their weapon. The orange player teleports behind blue again, doing a roundhouse kick, and the blue player again teleports behind the orange player. The orange player dashes backwards away.', 'The blue player charges up an attack and swings, but the orange player disappears, reappearing behind the blue. The blue player then disappears and reappears behind orange, swinging their weapon. The orange player teleports behind blue again, doing a roundhouse kick, and the blue player again teleports behind the orange player. The orange player dashes backwards away.', 'None of the above']",2,0.5819,True,fpsbench_000100,middle,0.5634,331.82,342.831,338.82,25.0,subPlot_new_all_30.mp4,664,677,14,-4.011,0,0,True,28,64,14,0.9643,9.2857,64,1
fpsstream_000101,action_order,Which option best matches the sequence of attacks executed by the character wearing blue?,"spin, leap behind opponent, spinning kick, spinning leap over the opponent, crouching kick, kick, punch, leaping kick, leg sweep, punch, KO",C,5.0,2.0,query,527.293,1055,1200,False,0.0,A,A,C,"['leap behind oponent, spinning kick, punch, spinning leap over the opponent, spin, crouching kick, punch,kick, leaping kick, leg sweep, punch, KO', 'spin, leap behind opponent, spinning kick,crouching kick, spinning leap over the opponent, kick, punch, leaping kick, leg sweep, punch, KO', 'spin, leap behind opponent, spinning kick, spinning leap over the opponent, crouching kick, kick, punch, leaping kick, leg sweep, punch, KO', 'spin, leap behind oponent,spinning leap over the opponent, spinning kick, crouching kick, punch, kick, leaping kick, leg sweep, punch, KO', 'None of the above']",2,0.5039,True,fpsbench_000101,late,0.877,518.293,527.293,527.293,25.0,movie101_25.mp4,1037,1054,18,0.0,0,0,True,28,64,18,0.9643,8.4286,64,1
fpsstream_000102,action_order,Which option best matches the sequence of attacks executed by the character wearing blue?,"leaping kick, punch, punch, keaping kick, get knocked back, spinning leap over oponent, punch, get knocked on back, get up, leaping kick, get kicked, arm swipe, leap over opponent, counterpunch",B,5.0,2.0,query,95.364,191,1200,False,100.0,B,B,B,"['leaping kick, punch, leaping kick, punch, punch get knocked back,unch, get knocked on back, get up, leaping kick, get kicked,  spinning leap over opponent, arm swipe, leap over opponent, counterpunch', 'leaping kick, punch, punch, keaping kick, get knocked back, spinning leap over oponent, punch, get knocked on back, get up, leaping kick, get kicked, arm swipe, leap over opponent, counterpunch', 'kick, leaping kick, punch, get knocked back, get up, punch get knocked on back, arm swipe, leap over opponent, counterpunch', 'kick, leaping kick, punch, leaping kick, punch, get knocked back, get up, punch get knocked on back, , get up, spinning leap over opponent, arm swipe, leap over opponent, counterpunch', 'None of the above']",2,0.596,True,fpsbench_000102,early,0.1447,85.364,95.364,95.364,25.0,subPlot_new_all_36.mp4,171,190,20,0.0,0,0,True,28,64,20,1.0,17.7143,64,1
fpsstream_000103,action_order,Which sequence best matches the order of the white-haired fighter's actions?,"Leaping kick, land, dash forward, low spin, dodge attack and place in headlock, grab sword, flip opponent to ground, push off enemy into the air, land, dodge attack and counterpunch",B,4.0,2.0,query,304.241,609,1200,False,0.0,A,A,B,"['Leaping kick, land, low spin, dash forward, grab sword, flip opponent to ground, dodge attack and place in headlock, push off enemy into the air, land, dodge attack and counterpunch', 'Leaping kick, land, dash forward, low spin, dodge attack and place in headlock, grab sword, flip opponent to ground, push off enemy into the air, land, dodge attack and counterpunch', 'dash forward, leaping kick, land, low spin, dodge attack, grab sword,  place in headlock, flip opponent to ground, push off enemy into the air, land, dodge attack and counterpunch', 'dash forward, leaping kick, land, low spin, dodge attack, place in headlock, flip opponent to ground, grab sword, punch, push off enemy into the air, land, dodge attack and counterpunch', 'None of the above']",2,0.5169,True,fpsbench_000103,middle,0.4979,293.241,304.252,304.241,30.0,order_315.mp4,587,608,22,-0.011,0,0,True,28,64,22,0.7857,5.0357,64,1
