video_id,question_id,task,source,question,answer,pred_answer,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,tokens_kept,tokens_seen,token_keep_rate,prune_cache,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
Ego__0ed64065-e6a2-4b84-b703-d8f339e1b685,Ego__0ed64065-e6a2-4b84-b703-d8f339e1b685#e0q2,KG,Ego,From which ingredient is sesame oil extracted?,Sesame oil is extracted from sesame seeds.,Sesame seeds,88.0,88,179,1.0,False,326,17248,0.0189,adaptive,784,4,15000,0,64,1
Ego__0ed64065-e6a2-4b84-b703-d8f339e1b685,Ego__0ed64065-e6a2-4b84-b703-d8f339e1b685#e0q3,LM,Ego,I need to use some other bottled seasonings. Where can I find them in the current kitchen?,You can check the cabinet under the table; it looks like you just took a bottle from there.,"Based on the image, the bottled seasonings are located on the kitchen counter to the left of the sink. They are in a row, with the labels facing outward, making it easy to identify and access them.",127.0,127,179,1.0,False,381,24892,0.0153,adaptive,980,5,15000,0,64,1
Ego__0ed64065-e6a2-4b84-b703-d8f339e1b685,Ego__0ed64065-e6a2-4b84-b703-d8f339e1b685#e0q4,SM,Ego,What is the color of the bottle I just took out of the refrigerator?,The bottle you just took out of the refrigerator is yellow.,white,153.0,153,179,1.0,False,397,29988,0.0132,adaptive,1176,6,15000,0,64,1
Ego__0ed64065-e6a2-4b84-b703-d8f339e1b685,Ego__0ed64065-e6a2-4b84-b703-d8f339e1b685#e0q5,CI,Ego,"Based on the context, what do you think I am doing?","I think you are making something, likely cooking.","It appears that you are preparing a meal or a dish in a kitchen. You are seen handling vegetables, possibly chopping or preparing them for cooking. The presence of a cutting board, a bowl, and various kitchen utensils suggests that you are in the process of cooking or preparing ingredients for a recipe.",179.0,179,179,1.0,False,414,35084,0.0118,adaptive,1372,7,15000,0,64,1
Ego__0ee4d18e-cfd0-4378-b58e-3f6c9cb204ca,Ego__0ee4d18e-cfd0-4378-b58e-3f6c9cb204ca#e0q0,SF,Ego,Did I just use tap water to clean the knife I am about to use?,"Yes, you rinsed the knife with tap water in the sink.","It's not possible to determine from the image whether you used tap water to clean the knife. The image shows a kitchen counter with a knife, a cutting board, and some vegetables, but it doesn't provide any information about the cleaning process of the knife.",24.0,24,179,1.0,False,292,4704,0.0621,adaptive,392,2,15000,0,64,1
Ego__0ee4d18e-cfd0-4378-b58e-3f6c9cb204ca,Ego__0ee4d18e-cfd0-4378-b58e-3f6c9cb204ca#e0q1,SM,Ego,Is there a pot on the kitchen stove with something cooking inside?,"It looks like there is a pot on the stove with boiling liquid, and it appears to be cooking something.",no,54.0,54,179,1.0,False,392,10584,0.037,adaptive,588,3,15000,0,64,1
Ego__0ee4d18e-cfd0-4378-b58e-3f6c9cb204ca,Ego__0ee4d18e-cfd0-4378-b58e-3f6c9cb204ca#e0q2,KG,Ego,What is the vitamin with the highest content in vegetables?,The vitamin with the highest content in vegetables is Vitamin C.,vitamin c,88.0,88,179,1.0,False,504,17248,0.0292,adaptive,784,4,15000,0,64,1
Ego__0ee4d18e-cfd0-4378-b58e-3f6c9cb204ca,Ego__0ee4d18e-cfd0-4378-b58e-3f6c9cb204ca#e0q3,OS,Ego,I am looking for a black spatula. Can you tell me where I can find it in the current room?,"You can check near the sink; there seem to be many kitchen utensils there, and you might find the spatula you need.",The black spatula is located on the counter near the cutting board.,127.0,127,179,1.0,False,673,24892,0.027,adaptive,980,5,15000,0,64,1
Ego__0ee4d18e-cfd0-4378-b58e-3f6c9cb204ca,Ego__0ee4d18e-cfd0-4378-b58e-3f6c9cb204ca#e0q4,LM,Ego,Did I put the chopped orange food particles into a glass bowl?,"Yes, I see you put the chopped food particles into the bowl.","Yes, you did put the chopped orange food particles into a glass bowl.",153.0,153,179,1.0,False,719,29988,0.024,adaptive,1176,6,15000,0,64,1
Ego__0ee4d18e-cfd0-4378-b58e-3f6c9cb204ca,Ego__0ee4d18e-cfd0-4378-b58e-3f6c9cb204ca#e0q5,CI,Ego,"Based on the context, did I rinse the knife with tap water before using it?",It looks like you rinsed the knife with water.,"It's not possible to determine from the images whether you rinsed the knife with tap water before using it. The images show the knife being used on the cutting board, but they do not provide information about whether it was washed beforehand.",179.0,179,179,1.0,False,833,35084,0.0237,adaptive,1372,7,15000,0,64,1
Ego__0f650b0f-beaf-4839-bfec-cdd2189687e2,Ego__0f650b0f-beaf-4839-bfec-cdd2189687e2#e0q0,SF,Ego,What did I just throw into the silver trash can?,It looks like you threw a plastic bottle into the trash can.,paper towel,30.0,30,179,1.0,False,257,5880,0.0437,adaptive,392,2,15000,0,64,1
Ego__0f650b0f-beaf-4839-bfec-cdd2189687e2,Ego__0f650b0f-beaf-4839-bfec-cdd2189687e2#e0q1,SM,Ego,I need a white towel now. Do you know where I can find it in this room?,There is a white towel either in the nearby cabinet or hanging on the wall. You can check there.,"Based on the image, it appears that the white towel is not visible in the current view of the room. The towel might be hanging on a towel rack, in a cabinet, or on a shelf that is not shown in the image. If you are looking for a towel, you might want to check the areas around the sink, on the wall near the sink, or in the cabinets above the sink. If you are still unable to find it, you might need to check other parts of the room or ask someone who might know where it is.",54.0,54,179,1.0,False,350,10584,0.0331,adaptive,588,3,15000,0,64,1
Ego__0f650b0f-beaf-4839-bfec-cdd2189687e2,Ego__0f650b0f-beaf-4839-bfec-cdd2189687e2#e0q2,LM,Ego,I need to throw out the trash. Where is the silver trash can in the kitchen?,"If I'm not mistaken, the trash can should be in a corner of the kitchen. You can check there.","The silver trash can is located near the kitchen counter, close to the sink.",88.0,88,179,1.0,False,424,17248,0.0246,adaptive,784,4,15000,0,64,1
Ego__0f650b0f-beaf-4839-bfec-cdd2189687e2,Ego__0f650b0f-beaf-4839-bfec-cdd2189687e2#e0q3,KG,Ego,What does recyclable waste mainly include?,"Recyclable waste mainly includes paper waste, plastic waste, glass waste, metal waste, electronic waste, and fabric waste.",plastic bottles,127.0,127,179,1.0,False,569,24892,0.0229,adaptive,980,5,15000,0,64,1
Ego__0f650b0f-beaf-4839-bfec-cdd2189687e2,Ego__0f650b0f-beaf-4839-bfec-cdd2189687e2#e0q4,OS,Ego,I'm looking for a red kettle with a black handle. Can you help me think of where I might find it in this place?,You can check the table; there's a red kettle near the corner.,"Based on the image you provided, it seems you're in a kitchen area. A red kettle with a black handle could be located in several places within a kitchen:1. **Stove or Cooktop Area**: Kettles are often placed near the stove or cooktop for convenience. Check the counter space next to the stove or on the stove itself if it has storage compartments.2. **Kitchen Cabinets**: Kettles are typically stored in kitchen cabinets or on shelves. Look in the cabinets above or below the sink, or on the shelves near the kitchen counter.3. **Kitchen Island or Countertop**: If there's a kitchen island or additional countertop space, a kettle might be stored there.4. **Drying Rack or Dishwasher Area**: Sometimes, kettles are stored in a drying rack or near the dishwasher for easy access.5. **Refrigerator or Freezer Area**: Some kitchens have a small shelf or storage area near the refrigerator or freezer where a kettle might be kept.6. **Under the Sink**: Some kitchens have additional storage under the sink where a kettle could be stored.7. **On the Wall**: Some kitchens have hooks or racks on the wall where kettles are hung for easy access.To",153.0,153,179,1.0,False,636,29988,0.0212,adaptive,1176,6,15000,0,64,1
Ego__0f650b0f-beaf-4839-bfec-cdd2189687e2,Ego__0f650b0f-beaf-4839-bfec-cdd2189687e2#e0q5,CI,Ego,"Based on the context, did I throw a plastic bottle into the trash can?","Based on the context, yes, you did throw a plastic bottle into the trash can.","Based on the context provided in the video, it appears that you did throw a plastic bottle into the trash can. The sequence of actions shows you picking up a plastic bottle, walking towards the trash can, and then placing the bottle inside.",179.0,179,179,1.0,False,698,35084,0.0199,adaptive,1372,7,15000,0,64,1
Ego__0f9d1d44-8a15-4135-a77e-d64064afc1e4,Ego__0f9d1d44-8a15-4135-a77e-d64064afc1e4#e0q0,SF,Ego,Can you see what color the sofa in the house is?,"Based on the image, the sofa in the house is gray.",yes,28.0,28,179,1.0,False,395,5488,0.072,adaptive,588,3,15000,0,64,1
Ego__0f9d1d44-8a15-4135-a77e-d64064afc1e4,Ego__0f9d1d44-8a15-4135-a77e-d64064afc1e4#e0q1,SM,Ego,What did I just add to the bottle next to the blinds?,It looks like you added some liquid similar to water into it.,water,54.0,54,179,1.0,False,496,10584,0.0469,adaptive,784,4,15000,0,64,1
Ego__0f9d1d44-8a15-4135-a77e-d64064afc1e4,Ego__0f9d1d44-8a15-4135-a77e-d64064afc1e4#e0q2,LM,Ego,I need to find my microwave now. Can you help me locate where it is?,I think the microwave should be in the kitchen. You can check indoors.,Sure! I can help you locate the microwave. Can you please tell me where you last saw it?,88.0,88,179,1.0,False,547,17248,0.0317,adaptive,980,5,15000,0,64,1
Ego__0f9d1d44-8a15-4135-a77e-d64064afc1e4,Ego__0f9d1d44-8a15-4135-a77e-d64064afc1e4#e0q3,OS,Ego,"When I was organizing the soil in the blue plastic basin just now, were there any other objects next to the basin?","Yes, there is a white container next to the basin, and there is also a piece of cardboard that you used to cover the blue basin.","yes, there was a cardboard box next to the basin",127.0,127,179,1.0,False,712,24892,0.0286,adaptive,1176,6,15000,0,64,1
Ego__0f9d1d44-8a15-4135-a77e-d64064afc1e4,Ego__0f9d1d44-8a15-4135-a77e-d64064afc1e4#e0q4,KG,Ego,Can you see anyone else in this room besides me?,"Yes, it seems there is a man wearing a gray short-sleeved shirt in the room.",no,150.0,150,179,1.0,False,912,29400,0.031,adaptive,1568,8,15000,0,64,1
Ego__0f9d1d44-8a15-4135-a77e-d64064afc1e4,Ego__0f9d1d44-8a15-4135-a77e-d64064afc1e4#e0q5,CI,Ego,"Based on the context, where is the bottle into which I just added some water?",It’s outside the room near the blinds.,on the kitchen counter,179.0,179,179,1.0,False,1148,35084,0.0327,adaptive,1960,10,15000,0,64,1
Ego__0fa6c237-979b-4334-9173-4109ec0c8ab4,Ego__0fa6c237-979b-4334-9173-4109ec0c8ab4#e0q0,SF,Ego,"In the laboratory where I am working, where can I find the red trash can for hazardous waste?","It looks like there is a red trash can for hazardous waste in the hallway you just passed, near the wall.","The red trash can for hazardous waste is located near the sink, close to the door.",27.0,27,179,1.0,False,319,5292,0.0603,adaptive,392,2,15000,0,64,1
Ego__0fa6c237-979b-4334-9173-4109ec0c8ab4,Ego__0fa6c237-979b-4334-9173-4109ec0c8ab4#e0q1,SM,Ego,Can you tell me where the whiteboard that records the daily shift schedule in the laboratory is located?,"Of course, it looks like the whiteboard is on the wall in the hallway, with some writing on it. Below the whiteboard, there is a red and a green trash can.",The whiteboard is located on the wall opposite the door.,54.0,54,179,1.0,False,436,10584,0.0412,adaptive,588,3,15000,0,64,1
Ego__0fa6c237-979b-4334-9173-4109ec0c8ab4,Ego__0fa6c237-979b-4334-9173-4109ec0c8ab4#e0q2,KG,Ego,What is the suitable temperature for culturing bacteria?,The suitable temperature for culturing bacteria is typically around 37°C (98.6°F).,37 degrees Celsius,88.0,88,179,1.0,False,628,17248,0.0364,adaptive,784,4,15000,0,64,1
Ego__0fa6c237-979b-4334-9173-4109ec0c8ab4,Ego__0fa6c237-979b-4334-9173-4109ec0c8ab4#e0q3,CI,Ego,"Based on the images and context, what do you think my profession is?","Based on the images and context, I think your profession is related to scientific research, possibly a laboratory technician or a scientist.","Based on the images provided, it appears that you are a laboratory technician or scientist. The equipment and materials visible, such as pipettes, test tubes, and a centrifuge, are commonly used in a laboratory setting for conducting experiments, testing samples, and performing various scientific procedures. The attire, which includes a white lab coat, is also typical for someone working in a lab environment to protect their clothing and maintain hygiene.",127.0,127,179,1.0,False,826,24892,0.0332,adaptive,1176,6,15000,0,64,1
Ego__0fa6c237-979b-4334-9173-4109ec0c8ab4,Ego__0fa6c237-979b-4334-9173-4109ec0c8ab4#e0q4,LM,Ego,Did I put the glass flask I just took out of the incubator into a white basin?,It looks like you did put the glass flask into a white basin.,"It appears that you have taken a glass flask out of an incubator and placed it into a white basin. This is a common practice in laboratories to transfer samples from an incubator to a different location for further processing or analysis. The white basin is likely being used to contain any spills or drips from the flask, ensuring a clean and safe working environment.",153.0,153,179,1.0,False,955,29988,0.0318,adaptive,1372,7,15000,0,64,1
Ego__0fa6c237-979b-4334-9173-4109ec0c8ab4,Ego__0fa6c237-979b-4334-9173-4109ec0c8ab4#e0q5,OS,Ego,"I am looking for disinfectant, which is in a blue plastic bottle with a green nozzle. Where can I find it in the room?",You can check near the sink; it looks like there's a blue bottle with a green nozzle on the countertop next to the sink.,on the counter,179.0,179,179,1.0,False,1074,35084,0.0306,adaptive,1568,8,15000,0,64,1
Ego__0fa7a3d3-1e3f-4896-ba0f-3a4476b5ba5c,Ego__0fa7a3d3-1e3f-4896-ba0f-3a4476b5ba5c#e0q0,SF,Ego,"What is the color of the wooden strip I am holding, which is to be installed on the cabinet?","If I'm not mistaken, these wooden strips should be pink.",The wooden strip I am holding is pink.,30.0,30,179,1.0,False,362,5880,0.0616,adaptive,392,2,15000,0,64,1
Ego__0fa7a3d3-1e3f-4896-ba0f-3a4476b5ba5c,Ego__0fa7a3d3-1e3f-4896-ba0f-3a4476b5ba5c#e0q1,OS,Ego,I'm looking for my ladder. Can you help me think of where I can find it?,You can find the ladder on the ground near the wooden shelves in the storage room.,"Certainly! Let's go through some possible places where you might find your ladder:1. **Garage or Workshop**: Ladders are often stored in a garage or workshop area, especially if you use them frequently for home improvement projects.2. **Toolshed or Storage Unit**: If you have a toolshed or a storage unit in your backyard or basement, it might be stored there.3. **Under the Stairs**: Sometimes, ladders are stored under the stairs, especially if you have a small space and need to keep things organized.4. **Against the Wall**: Ladders can be leaned against a wall, especially if you have a small space or if you're not using them at the moment.5. **In the Closet**: If you have a closet with shelves, you might find your ladder there, especially if you have a dedicated storage area for tools.6. **On a Shelf**: Ladders can be stored on a shelf, especially if you have a high shelf that's not frequently used.7. **In the Backyard**: If you have a shed or a garage in your backyard, your ladder might be stored there.8. **At the Back of a Closet**: Sometimes, ladders are stored at the back of a closet,",54.0,54,179,1.0,False,454,10584,0.0429,adaptive,588,3,15000,0,64,1
Ego__0fa7a3d3-1e3f-4896-ba0f-3a4476b5ba5c,Ego__0fa7a3d3-1e3f-4896-ba0f-3a4476b5ba5c#e0q2,SM,Ego,Where did I just place the two wooden strips I was holding?,"If I'm not mistaken, you placed the wooden strips on a chair or table near the door.","You've placed the two wooden strips on the floor. It looks like you're in a room with a door and some tools and materials around. If you need to refer to them later, it's a good idea to place them in a safe and organized manner, perhaps on a workbench or a shelf.",88.0,88,179,1.0,False,674,17248,0.0391,adaptive,980,5,15000,0,64,1
Ego__0fa7a3d3-1e3f-4896-ba0f-3a4476b5ba5c,Ego__0fa7a3d3-1e3f-4896-ba0f-3a4476b5ba5c#e0q3,KG,Ego,What is the hardest wood currently on Earth?,The hardest wood currently on Earth is Australian Buloke.,Bosenite,127.0,127,179,1.0,False,790,24892,0.0317,adaptive,1176,6,15000,0,64,1
Ego__0fa7a3d3-1e3f-4896-ba0f-3a4476b5ba5c,Ego__0fa7a3d3-1e3f-4896-ba0f-3a4476b5ba5c#e0q4,CI,Ego,"Based on the images and context, what do you think I am currently doing?","It looks like you are working on some installation or organization tasks, possibly involving setting up or adjusting furniture or fixtures.","It appears that you are engaged in a home improvement or DIY project. You are seen holding a piece of pink material, which could be a sheet of plywood or another type of wood, and you seem to be measuring or marking it with a pencil. The environment suggests a workshop or a garage, with tools and materials scattered around, indicating that you are likely in the process of cutting or preparing the wood for a specific task.",153.0,153,179,1.0,False,909,29988,0.0303,adaptive,1372,7,15000,0,64,1
Ego__0fa7a3d3-1e3f-4896-ba0f-3a4476b5ba5c,Ego__0fa7a3d3-1e3f-4896-ba0f-3a4476b5ba5c#e0q5,OS,Ego,Where in this place can I find a tool similar to an electric cutting machine?,It looks like you can find the electric cutting machine on the workbench near the wall.,"In the video, you can see a person holding a pink object that appears to be a tool, possibly a saw or a similar cutting device. The tool is being used to cut through a pink material, which could be a sheet of plywood or another type of wood. The person is standing in a room that looks like a workshop or a garage, where tools and materials are commonly stored. To find a tool similar to an electric cutting machine, you would typically look in a hardware store or a home improvement store. They would have a wide selection of saws and cutting tools, including electric ones, for various materials and purposes.",179.0,179,179,1.0,False,1028,35084,0.0293,adaptive,1568,8,15000,0,64,1
Ego__11097fa4-20c8-4499-a418-848040c90348,Ego__11097fa4-20c8-4499-a418-848040c90348#e0q0,SF,Ego,What color is the door that I just exited and locked?,"If I'm not mistaken, the door is red.",brown,20.0,20,179,1.0,False,318,3920,0.0811,adaptive,392,2,15000,0,64,1
Ego__11097fa4-20c8-4499-a418-848040c90348,Ego__11097fa4-20c8-4499-a418-848040c90348#e0q1,SM,Ego,What was blocking the iron gate and preventing me from opening it on my way over?,"If I'm not mistaken, it was a few things that looked like scooters.",A black scooter was blocking the iron gate.,54.0,54,179,1.0,False,525,10584,0.0496,adaptive,784,4,15000,0,64,1
Ego__11097fa4-20c8-4499-a418-848040c90348,Ego__11097fa4-20c8-4499-a418-848040c90348#e0q2,LM,Ego,Am I correct that there is no car parked in my garage?,"No, I see a black car parked in your garage.","Based on the images you've provided, it appears that there is no car parked in the garage. The garage door is open, and the interior of the garage is visible, but there is no vehicle inside.",88.0,88,179,1.0,False,621,17248,0.036,adaptive,980,5,15000,0,64,1
Ego__11097fa4-20c8-4499-a418-848040c90348,Ego__11097fa4-20c8-4499-a418-848040c90348#e0q3,KG,Ego,What are the main chemical components of pool cleaners?,"The main chemical components of pool cleaners are chlorine, bromine, algaecides, and pH adjusters like muriatic acid or sodium carbonate.","Pool cleaners, whether manual or automatic, typically contain a combination of chemicals to help maintain the cleanliness and sanitation of a swimming pool. The main chemical components can vary depending on the type of cleaner and the specific needs of the pool, but here are some common chemicals found in pool cleaners:1. **Chlorine or Bromine**: These are disinfectants used to kill bacteria and other microorganisms in the water. They are often added to the pool water to maintain a safe and clean environment.2. **Alkalinity**: This refers to the pH level of the water. Pool cleaners may contain substances that help maintain the pH level within a suitable range (usually between 7.2 and 7.8) to prevent corrosion and ensure the effectiveness of other chemicals.3. **Stabilizers**: These are added to prevent the breakdown of chlorine or bromine by sunlight. Stabilizers like cyanuric acid help maintain the concentration of these disinfectants in the water.4. **pH Adjusters**: These are used to adjust the pH level of the pool water. They can be acids (like muriatic acid) to lower the pH or bases (like sodium carbonate) to raise it.5. **Shock Treatment Chemicals**: These are",127.0,127,179,1.0,False,753,24892,0.0303,adaptive,1176,6,15000,0,64,1
Ego__11097fa4-20c8-4499-a418-848040c90348,Ego__11097fa4-20c8-4499-a418-848040c90348#e0q4,OS,Ego,Is there a child in my yard?,"Yes, it looks like there is a child wearing blue clothing.","It appears that there is a child in your yard. The video shows a person walking towards a play area with a swing set, and there is a child visible in the background. It's important to ensure the safety of children in play areas, so please keep an eye on them while they play.",153.0,153,179,1.0,False,859,29988,0.0286,adaptive,1372,7,15000,0,64,1
Ego__11097fa4-20c8-4499-a418-848040c90348,Ego__11097fa4-20c8-4499-a418-848040c90348#e0q5,CI,Ego,"Based on the context, what do you think I am doing?","It seems like you are involved in various activities around your home, such as maintenance, organizing, and checking different areas for items or conditions.","It appears that you are using a leaf blower to clear leaves or debris from a paved area, possibly a patio or walkway. The person in the video is standing on a paved surface with a leaf blower in hand, and the ground is covered with what looks like leaves or small debris, which the leaf blower is being used to remove.",179.0,179,179,1.0,False,1011,35084,0.0288,adaptive,1568,8,15000,0,64,1
Ego__144ebd4c-d089-438d-b8ed-45bd78a0d367,Ego__144ebd4c-d089-438d-b8ed-45bd78a0d367#e0q0,SM,Ego,Where did I put the spatula that I just used to stir-fry the ingredients in the pot?,"If I'm not mistaken, you placed the spatula on the countertop near the stove.",on the counter,28.0,28,179,1.0,False,295,5488,0.0538,adaptive,392,2,15000,0,64,1
Ego__144ebd4c-d089-438d-b8ed-45bd78a0d367,Ego__144ebd4c-d089-438d-b8ed-45bd78a0d367#e0q1,SM,Ego,What ingredients did I just scoop out of the can and put into a small spoon?,"It looks like it's some kind of yellow ingredient, possibly corn.",corn,58.0,58,179,1.0,False,434,11368,0.0382,adaptive,588,3,15000,0,64,1
Ego__144ebd4c-d089-438d-b8ed-45bd78a0d367,Ego__144ebd4c-d089-438d-b8ed-45bd78a0d367#e0q2,KG,Ego,"Briefly, what are the benefits of corn for the human body?","Corn has the following benefits for the human body: provides nutrition, aids digestion, offers energy, supports heart health, and promotes eye health.","Corn is a nutritious food that offers several health benefits. Some of the key benefits include:1. **Rich in Fiber**: Corn is a good source of dietary fiber, which aids in digestion, helps maintain bowel regularity, and can contribute to a feeling of fullness, potentially aiding in weight management.2. **High in Vitamins and Minerals**: Corn contains a variety of essential vitamins and minerals, including B vitamins, which are important for energy metabolism, and minerals like magnesium, which is crucial for muscle function and bone health.3. **Antioxidants**: Corn contains antioxidants that help protect the body against free radicals, which can contribute to the development of chronic diseases.4. **Low in Fat**: Corn is relatively low in fat, making it a good choice for those watching their fat intake.5. **Supports Heart Health**: The fiber, potassium, and antioxidants in corn can help support heart health by reducing the risk of high blood pressure, high cholesterol, and heart disease.6. **May Help Lower Cholesterol**: The soluble fiber in corn can help lower cholesterol levels by binding to bile acids and removing them from the body, which in turn can lead to the production of new bile acids from cholesterol in the liver.7. **Supports Eye Health",88.0,88,179,1.0,False,550,17248,0.0319,adaptive,784,4,15000,0,64,1
Ego__144ebd4c-d089-438d-b8ed-45bd78a0d367,Ego__144ebd4c-d089-438d-b8ed-45bd78a0d367#e0q3,SM,Ego,Where did I put the small wooden cutting board I just used?,"It looks like you put the cutting board into the cabinet under the countertop, which might be the dishwasher.",on the counter,127.0,127,179,1.0,False,741,24892,0.0298,adaptive,980,5,15000,0,64,1
Ego__144ebd4c-d089-438d-b8ed-45bd78a0d367,Ego__144ebd4c-d089-438d-b8ed-45bd78a0d367#e0q4,SM,Ego,What happened to the yellow corn I just scoop out of the can?,You poured the yellow corn kernels into the pot and stirred them.,The yellow corn you scooped out of the can is being added to the pan on the stove.,153.0,153,179,1.0,False,836,29988,0.0279,adaptive,1176,6,15000,0,64,1
Ego__144ebd4c-d089-438d-b8ed-45bd78a0d367,Ego__144ebd4c-d089-438d-b8ed-45bd78a0d367#e0q5,CI,Ego,"Based on the context, what do you think I am doing?","Based on the context, it seems like you are preparing a dish by cooking corn and possibly other ingredients.","It appears that you are cooking a meal. In the video, you are seen stirring a pan on a stove with vegetables, which suggests that you are sautéing or frying them. You are also seen adding ingredients from a bottle, which could be a sauce or seasoning, and using a measuring cup, indicating that you are following a recipe or measuring out ingredients carefully. The setting looks like a home kitchen, and the activity is typical of meal preparation.",179.0,179,179,1.0,False,941,35084,0.0268,adaptive,1372,7,15000,0,64,1
Ego__1452f3dd-b036-42c1-85f8-ae6b3bf42b78,Ego__1452f3dd-b036-42c1-85f8-ae6b3bf42b78#e0q0,SF,Ego,Can you tell me what color the sofa in the room is?,I see a red sofa in the room.,The sofa in the room is blue.,20.0,20,179,1.0,False,333,3920,0.0849,adaptive,392,2,15000,0,64,1
Ego__1452f3dd-b036-42c1-85f8-ae6b3bf42b78,Ego__1452f3dd-b036-42c1-85f8-ae6b3bf42b78#e0q1,SM,Ego,Can you tell me where a black guitar is located in this room?,"You can see a black guitar near the doorway in the room, leaning against the wall.",The black guitar is located on the floor in the room.,54.0,54,179,1.0,False,565,10584,0.0534,adaptive,784,4,15000,0,64,1
Ego__1452f3dd-b036-42c1-85f8-ae6b3bf42b78,Ego__1452f3dd-b036-42c1-85f8-ae6b3bf42b78#e0q2,KG,Ego,What are the categories of waste separation?,"Waste is divided into four main categories: recyclables, hazardous waste, kitchen waste, and other waste.","The categories of waste separation typically include:1. **Organic Waste (Compostable Waste)**: This includes food waste, fruit and vegetable peels, tea bags, coffee grounds, and other organic materials that can be composted.2. **Recyclables**: This category includes materials that can be recycled, such as paper, cardboard, glass, plastic, and metal. These items are often sorted by type and placed in designated recycling bins.3. **Hazardous Waste**: This includes items that are potentially harmful to health or the environment, such as batteries, electronic waste, fluorescent light bulbs, and chemicals. These items require special disposal methods to prevent harm.4. **Inorganic Waste (Non-Recyclable Waste)**: This includes items that are not recyclable, such as plastic bags, Styrofoam, and other non-biodegradable materials. These items are often disposed of in landfills.5. **Special Waste**: This category includes items that require special handling due to their unique properties, such as medical waste, construction waste, and hazardous materials.6. **Textiles and Fabrics**: Old clothes, linens, and other textile items can be donated, recycled, or disposed of in designated textile recycling bins.7.",88.0,88,179,1.0,False,841,17248,0.0488,adaptive,1176,6,15000,0,64,1
Ego__1452f3dd-b036-42c1-85f8-ae6b3bf42b78,Ego__1452f3dd-b036-42c1-85f8-ae6b3bf42b78#e0q3,LM,Ego,Can you tell me where the refrigerator is in the room?,"If I'm not mistaken, the refrigerator in the room is near the door leading out of the kitchen.",yes,127.0,127,179,1.0,False,1095,24892,0.044,adaptive,1568,8,15000,0,64,1
Ego__1452f3dd-b036-42c1-85f8-ae6b3bf42b78,Ego__1452f3dd-b036-42c1-85f8-ae6b3bf42b78#e0q4,OS,Ego,I am looking for a blue square basket. Where can I find it in the room?,"Sure, I see a blue basket on the shoe cabinet near the doorway. You might want to check there.",The blue square basket is located on the floor near the wall.,153.0,153,179,1.0,False,1267,29988,0.0423,adaptive,1764,9,15000,0,64,1
Ego__1452f3dd-b036-42c1-85f8-ae6b3bf42b78,Ego__1452f3dd-b036-42c1-85f8-ae6b3bf42b78#e0q5,LM,Ego,"Is there a green trash can outside the door to my yard, near the street?","Yes, I can see a green trash can near the street.",yes,179.0,179,179,1.0,False,1446,35084,0.0412,adaptive,1960,10,15000,0,64,1
Ego__14dd9c49-fa82-4002-b5ae-665bc008970c,Ego__14dd9c49-fa82-4002-b5ae-665bc008970c#e0q0,SF,Ego,Did I use a cloth to dry the water stains on the glass cup?,"Yes, it looks like you are using a cloth to dry the water stains on the glass cup.","Yes, you used a cloth to dry the water stains on the glass cup.",26.0,26,179,1.0,False,276,5096,0.0542,adaptive,392,2,15000,0,64,1
Ego__14dd9c49-fa82-4002-b5ae-665bc008970c,Ego__14dd9c49-fa82-4002-b5ae-665bc008970c#e0q1,SM,Ego,Are there some potted plants near the window by the sink in the kitchen?,"Yes, it looks like there are some potted plants near the window by the sink in the kitchen.",yes,54.0,54,179,1.0,False,375,10584,0.0354,adaptive,588,3,15000,0,64,1
Ego__14dd9c49-fa82-4002-b5ae-665bc008970c,Ego__14dd9c49-fa82-4002-b5ae-665bc008970c#e0q2,OS,Ego,Where can I find utensils like spoons and forks in the current room?,"You can check the drawers near the kitchen counter, where utensils like spoons and forks are usually kept.",on the counter,90.0,90,179,1.0,False,528,17640,0.0299,adaptive,784,4,15000,0,64,1
Ego__14dd9c49-fa82-4002-b5ae-665bc008970c,Ego__14dd9c49-fa82-4002-b5ae-665bc008970c#e0q3,KG,Ego,Briefly explain why baking soda can replace cleaning agents to remove grease.,"Because it has a mild abrasive quality to scrub away grease, an alkaline nature to break down fats, and the ability to absorb odors and grease.","Baking soda is a natural abrasive and has a high pH level, which makes it effective at neutralizing acidic substances like grease. When baking soda is mixed with water, it forms a paste that can be used to scrub away grease and grime. The abrasive nature of the baking soda helps to remove tough stains and the alkaline properties help to break down acidic substances, making it a versatile and eco-friendly cleaning agent.",127.0,127,179,1.0,False,705,24892,0.0283,adaptive,980,5,15000,0,64,1
Ego__14dd9c49-fa82-4002-b5ae-665bc008970c,Ego__14dd9c49-fa82-4002-b5ae-665bc008970c#e0q4,LM,Ego,Where did I place the cleaned cups in the kitchen?,It looks like you placed the cups in the kitchen into a cabinet that is filled with other cups.,on the kitchen counter,153.0,153,179,1.0,False,857,29988,0.0286,adaptive,1176,6,15000,0,64,1
