video_id,task,question,answer,answer_letter,min_fps,sample_fps,trigger,trigger_time_sec,n_frames_seen,n_frames_loaded,truncated,qa_acc,pred_answer,pred_choice,correct_choice,presented_choices,n_generated_tokens,latency_seconds,retrieval_fired,question_id,position_bin,position_frac,needle_start_sec,needle_end_sec,query_time_sec,stream_fps,haystack_file,needle_first_frame,needle_last_frame,n_needle_frames,retrieval_distance_sec,retrieval_distance_frames,tokens_after_needle,needle_in_local_window,n_layers_retrieved,n_blocks_per_layer,n_needle_blocks,layers_hit_frac,blocks_hit_mean,tokens_kept,tokens_seen,token_keep_rate,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
fpsstream_000807,instance_count,How many times does the couple jump together while holding hands?,6,D,6.0,1.0,query,346.157,347,600,False,0.0,B,B,D,"['2', '3', '5', '6', 'None of the above']",2,0.3138,True,fpsbench_000811,middle,0.5748,339.157,349.157,346.157,30.0,order_75.mp4,340,346,7,-3.0,0,0,True,28,55,3,1.0,3.0,10592,68012,0.1557,10780,55,15000,0,64,1
fpsstream_000808,instance_count,How many times does the guy with moustache do the action of playing a guitar while dancing?,4,C,9.0,1.0,query,477.67,478,600,False,0.0,E,E,C,"['2', '3', '4', '5', 'None of the above']",2,0.5989,True,fpsbench_000812,late,0.8011,472.67,482.67,477.67,30.0,order_221.mp4,473,477,5,-5.0,0,0,True,28,64,2,0.9286,1.3214,29097,93688,0.3106,29204,149,15000,1674674176,64,1
fpsstream_000809,instance_count,How many times does the lead singer point towards the crowd?,3,D,8.0,1.0,query,128.199,129,600,False,0.0,C,C,D,"['0', '1', '2', '3', 'None of the above']",2,0.3178,True,fpsbench_000813,early,0.2003,118.199,128.209,128.199,25.0,subPlot_new_all_145.mp4,119,128,10,-0.01,0,0,True,28,49,3,1.0,3.0,9511,25284,0.3762,9604,49,15000,0,64,1
fpsstream_000810,instance_count,How many times does the lead singer in green dress raise her arm in front?,5,B,7.0,1.0,query,362.289,363,600,False,0.0,D,D,B,"['4', '5', '3', '2', 'None of the above']",2,0.5915,True,fpsbench_000814,middle,0.5995,354.289,363.298,362.289,25.0,subPlot_new_all_122.mp4,355,362,8,-1.009,0,0,True,28,64,4,0.9643,2.0357,31015,71148,0.4359,31164,159,15000,1787068416,64,1
fpsstream_000811,instance_count,How many times does the person wearing white who is not singing clap his hands?,8,C,5.0,1.0,query,469.763,470,600,False,0.0,B,B,C,"['5', '7', '8', '9', 'None of the above']",2,0.5655,True,fpsbench_000815,late,0.7793,459.763,469.763,469.763,24.0,movie101_63.mp4,460,469,10,0.0,0,0,True,28,64,5,1.0,3.25,25728,92120,0.2793,25872,132,15000,1483603968,64,1
fpsstream_000812,instance_count,How many times does the person wearing white clap his hands?,6,D,5.0,1.0,query,90.706,91,600,False,0.0,A,A,D,"['3', '4', '5', '6', 'None of the above']",2,0.2583,True,fpsbench_000816,early,0.1402,82.706,92.706,90.706,25.0,subPlot_new_all_5.mp4,83,90,8,-2.0,0,0,True,28,33,3,1.0,3.0,6399,17836,0.3588,6468,33,15000,0,64,1
fpsstream_000813,instance_count,How many times does the kid raise his right leg and throw it while dancing in this video?,8,D,8.0,1.0,query,332.862,333,600,False,0.0,B,B,D,"['3', '5', '7', '8', 'None of the above']",2,0.6281,True,fpsbench_000817,middle,0.5495,325.862,332.869,332.862,25.0,subPlot_new_all_51.mp4,326,332,7,-0.007,0,0,True,28,64,3,0.9643,1.6786,22589,65268,0.3461,22736,116,15000,1303773184,64,1
fpsstream_000814,instance_count,How many times does the singer wearing white jacket and a gold chain raise both his arms towards the crowd?,6,C,5.0,1.0,query,431.815,432,600,False,0.0,A,A,C,"['4', '5', '6', '7', 'None of the above']",2,0.7653,True,fpsbench_000818,late,0.7166,422.815,432.825,431.815,30.0,order_134.mp4,423,431,9,-1.01,0,0,True,28,64,4,1.0,3.6429,19745,84672,0.2332,19796,101,15000,1135181824,64,1
fpsstream_000815,instance_count,How many times does the singer move her index finger from left to right while singing?,4,D,6.0,1.0,query,107.124,108,600,False,0.0,B,B,D,"['1', '2', '3', '4', 'None of the above']",2,0.2765,True,fpsbench_000819,early,0.1663,98.124,108.134,107.124,25.0,subPlot_new_all_64.mp4,99,107,9,-1.01,0,0,True,28,33,3,1.0,3.0,6383,21168,0.3015,6468,33,15000,0,64,1
fpsstream_000816,instance_count,How many times did the black player tap his forearm with his index finger while the camera is zoomed?,more than 11,D,30.0,1.0,query,330.328,331,600,False,0.0,A,A,D,"['2', '6', '11', 'more than 11', 'None of the above']",2,0.5915,True,fpsbench_000820,middle,0.5429,320.328,330.338,330.328,30.0,movie101_106.mp4,321,330,10,-0.01,0,0,True,28,64,3,1.0,2.2857,23818,64876,0.3671,23912,122,15000,1371209728,64,1
fpsstream_000817,instance_count,How many times did the ball bounce on the stairs?,9 to 10 times,B,8.0,1.0,query,471.41,472,600,False,0.0,A,A,B,"['7 to 8 times', '9 to 10 times', '11 to 12 times', 'more than 13 times', 'None of the above']",2,0.6444,True,fpsbench_000821,late,0.7819,457.41,472.425,471.41,25.0,order_10.mp4,458,471,14,-1.015,0,0,True,28,64,4,0.9643,1.8929,29211,92512,0.3158,29400,150,15000,1685913600,64,1
fpsstream_000818,fine_grained_motion,The ball touches which of these items before falling into the glass of water and how many times?,"electronic drum, the wall, twice on the floor",D,6.0,1.0,query,122.184,123,600,False,0.0,B,B,D,"['leftmost drum of the electronic drum set, the drum adjacent to it, once on the floor', 'electronic drum, once on the floor', 'electronic drum, the wall, once on the floor', 'electronic drum, the wall, twice on the floor', 'None of the above']",2,0.3156,True,fpsbench_000822,early,0.1942,115.184,122.184,122.184,30.0,count_229.mp4,116,122,7,0.0,0,0,True,28,42,3,1.0,3.0,8170,24108,0.3389,8232,42,15000,0,64,1
fpsstream_000819,instance_count,How many times did the ball bounce on the Table Tennis table?,10,C,12.0,1.0,query,274.864,275,600,False,0.0,E,E,C,"['8', '9', '10', '11', 'None of the above']",2,0.347,True,fpsbench_000823,middle,0.4514,265.864,276.875,274.864,30.0,ego_81.mp4,266,274,9,-2.011,0,0,True,28,63,5,1.0,5.0,12230,53900,0.2269,12348,63,15000,0,64,1
fpsstream_000820,instance_count,How many times does he toss the purple ball up?,6,A,5.0,1.0,query,426.294,427,600,False,100.0,A,A,A,"['6', '7', '8', '9', 'None of the above']",2,0.6431,True,fpsbench_000824,late,0.7065,413.294,428.309,426.294,25.0,order_36.mp4,414,426,13,-2.015,0,0,True,28,64,3,1.0,1.9286,19811,83692,0.2367,19992,102,15000,1146421248,64,1
fpsstream_000821,instance_count,How many times does she whisk between the adding the two batches of oil?,more than 20 times,D,12.0,1.0,query,136.072,137,600,False,100.0,D,D,D,"['6 to 10 times', '11 to 15 times', '15 to 19 times', 'more than 20 times', 'None of the above']",2,0.3823,True,fpsbench_000825,early,0.2104,123.072,138.072,136.072,25.0,subPlot_new_all_132.mp4,124,136,13,-2.0,0,0,True,28,64,2,1.0,2.0,12477,26852,0.4647,12544,64,15000,0,64,1
fpsstream_000822,repetitive_motion,How many times does the person cut the banana along its length?,10,C,4.0,1.0,query,249.085,250,600,False,0.0,B,B,C,"['6', '8', '10', '12', 'None of the above']",2,0.6145,True,fpsbench_000826,middle,0.4012,235.085,249.099,249.085,25.0,movie101_8.mp4,236,249,14,-0.014,0,0,True,28,64,5,1.0,4.1071,17690,49000,0.361,17836,91,15000,1022787584,64,1
fpsstream_000823,instance_count,How many times does the person cut the banana perpendicular to its length?,12,D,7.0,1.0,query,432.76,433,600,False,0.0,B,B,D,"['9', '10', '11', '12', 'None of the above']",2,0.6107,True,fpsbench_000827,late,0.7146,418.76,432.774,432.76,25.0,subPlot_new_all_83.mp4,419,432,14,-0.014,0,0,True,28,64,4,0.9643,3.1429,25992,84868,0.3063,26068,133,15000,1494843392,64,1
fpsstream_000824,repetitive_motion,How many times does she whisk?,9,C,9.0,1.0,query,119.993,120,600,False,0.0,D,D,C,"['6', '8', '9', '10', 'None of the above']",2,0.3414,True,fpsbench_000828,early,0.1795,104.993,120.008,119.993,24.0,subPlot_new_all_33.mp4,105,119,15,-0.015,0,0,True,28,40,4,1.0,4.0,7710,23520,0.3278,7840,40,15000,0,64,1
fpsstream_000825,repetitive_motion,How many rotations does the electric whisk do while he adds the flour?,8,B,9.0,1.0,query,260.201,261,600,False,0.0,D,D,B,"['6', '8', '9', '10', 'None of the above']",2,0.4032,True,fpsbench_000829,middle,0.4191,245.201,260.201,260.201,25.0,subPlot_new_all_94.mp4,246,260,15,0.0,0,0,True,28,64,6,1.0,5.5357,12994,51156,0.254,13132,67,15000,0,64,1
fpsstream_000826,instance_count,How many times does he tap the strainer with his palm?,8,A,15.0,1.0,query,463.455,464,600,False,100.0,A,A,A,"['8', '9', '10', '11', 'None of the above']",2,0.6538,True,fpsbench_000830,late,0.767,449.455,463.455,463.455,30.0,order_55.mp4,450,463,14,0.0,0,0,True,28,64,5,1.0,4.1071,30611,90944,0.3366,30772,157,15000,1764589568,64,1
fpsstream_000827,repetitive_motion,How many times does he squeeze the vanilla bean with the side of his knife?,4,C,5.0,1.0,query,88.299,89,600,False,0.0,B,B,C,"['2', '3', '4', '5', 'None of the above']",2,0.2494,True,fpsbench_000831,early,0.1336,78.299,92.299,88.299,25.0,subPlot_new_all_72.mp4,79,88,10,-4.0,0,0,True,28,24,5,1.0,5.0,4537,17444,0.2601,4704,24,15000,0,64,1
fpsstream_000828,repetitive_motion,How many times does she stir clockwise?,8,A,7.0,1.0,query,280.699,281,600,False,0.0,B,B,A,"['8', '9', '10', '11', 'None of the above']",2,0.4363,True,fpsbench_000832,middle,0.4627,270.699,285.699,280.699,24.0,subPlot_new_all_166.mp4,271,280,10,-5.0,0,0,True,28,64,2,0.9286,1.8571,14093,55076,0.2559,14112,72,15000,0,64,1
fpsstream_000829,causality_detection,Which of these best describes what caused the people to cheer up and raise their hands?,It was an LBW (leg before wicket),A,5.0,1.0,query,461.922,462,600,False,0.0,D,D,A,"['It was an LBW (leg before wicket)', 'The batsman missed the ball, which hit the wicket', 'The bat hit the ball and then hit the wicket', 'A fielder caught the ball', 'None of the above']",2,0.6414,True,fpsbench_000833,late,0.776,453.922,468.937,461.922,25.0,order_29.mp4,454,461,8,-7.015,0,0,True,28,64,3,1.0,2.7857,31087,90552,0.3433,31164,159,15000,1787068416,64,1
fpsstream_000830,instance_count,How many times did the shirtless person clap?,4,D,6.0,1.0,query,133.981,134,600,False,0.0,B,B,D,"['1', '2', '3', '4', 'None of the above']",2,0.2932,True,fpsbench_000834,early,0.2154,125.981,140.996,133.981,30.0,ego_47.mp4,126,133,8,-7.015,0,0,True,28,49,4,1.0,4.0,9423,26264,0.3588,9604,49,15000,0,64,1
fpsstream_000831,instance_count,How many times did the ball touch the table before he caught it?,5,B,5.0,1.0,query,284.263,285,600,False,100.0,B,B,B,"['4', '5', '6', '7', 'None of the above']",2,0.5462,True,fpsbench_000835,middle,0.4628,270.263,286.279,284.263,25.0,subPlot_new_all_6.mp4,271,284,14,-2.016,0,0,True,28,64,4,1.0,2.4643,15820,55860,0.2832,15876,81,15000,910393344,64,1
fpsstream_000832,repetitive_motion,How many times do the dancers lift their right legs after the spotlight disappears the last time before they swing their legs up?,5,C,4.0,1.0,query,492.82,493,600,False,0.0,B,B,C,"['3', '4', '5', '6', 'None of the above']",2,0.6329,True,fpsbench_000836,late,0.8254,482.82,497.835,492.82,25.0,subPlot_new_all_151.mp4,483,492,10,-5.015,0,0,True,28,64,3,0.7857,2.0714,31882,96628,0.3299,31948,163,15000,1832026112,64,1
fpsstream_000833,synchronization_assessment,"After the spotlight disappears the last time and before they swing their legs up, which of these is true?",The two dancers on the right are out of sync initially but synchronize later,D,4.0,1.0,query,129.63,130,600,False,0.0,B,B,D,"['At least three dancers are in sync initially but go out of sync later', 'At least three dancers are out of sync initially but synchronize later', 'The two dancers on the left are out of sync initially but synchronize later', 'The two dancers on the right are out of sync initially but synchronize later', 'None of the above']",2,0.2714,True,fpsbench_000837,early,0.2045,119.63,134.645,129.63,25.0,subPlot_new_all_161.mp4,120,129,10,-5.015,0,0,True,28,34,3,1.0,3.0,6566,25480,0.2577,6664,34,15000,0,64,1
fpsstream_000834,instance_count,How many times does he press the spray can over the painting?,thrice,C,4.0,1.0,query,336.341,337,600,False,0.0,B,B,C,"['once', 'twice', 'thrice', 'four times', 'None of the above']",2,0.5537,True,fpsbench_000838,middle,0.5681,332.341,347.341,336.341,25.0,subPlot_new_all_190.mp4,333,336,4,-11.0,0,0,True,28,64,3,0.8214,1.4286,18633,66052,0.2821,18816,96,15000,1078984704,64,1
fpsstream_000835,repetitive_motion,How many times does move the spray can away from him over the painting?,four times,D,5.0,1.0,query,520.843,521,600,False,0.0,B,B,D,"['once', 'twice', 'thrice', 'four times', 'None of the above']",2,0.5727,True,fpsbench_000839,late,0.8801,514.843,529.843,520.843,25.0,subPlot_new_all_87.mp4,515,520,6,-9.0,0,0,True,28,64,4,0.9643,2.1429,33329,102116,0.3264,33516,171,15000,1921941504,64,1
fpsstream_000836,repetitive_motion,How many times does move the spray can away from him over the painting?,7,C,7.0,1.0,query,125.575,126,600,False,0.0,B,B,C,"['5', '6', '7', '8', 'None of the above']",2,0.305,True,fpsbench_000840,early,0.1993,116.575,131.575,125.575,30.0,order_102.mp4,117,125,9,-6.0,0,0,True,28,37,4,1.0,4.0,7217,24696,0.2922,7252,37,15000,0,64,1
fpsstream_000837,instance_count,How many times does he flick his index finger over the painting?,9 to 10 times,C,7.0,1.0,query,291.327,292,600,False,0.0,A,A,C,"['4 to 6 times', '7 to 8 times', '9 to 10 times', '11 to 12 times', 'None of the above']",2,0.2072,True,fpsbench_000841,middle,0.4758,278.327,293.327,291.327,30.0,surveil_47.mp4,279,291,13,-2.0,0,0,True,28,8,6,1.0,6.0,1405,57232,0.0245,1568,8,15000,0,64,1
fpsstream_000838,repetitive_motion,How many times does he move the spray can to the right while spraying yellow paint?,10,B,6.0,1.0,query,529.192,530,600,False,100.0,B,B,B,"['9', '10', '11', '12', 'None of the above']",2,0.6903,True,fpsbench_000842,late,0.8892,520.192,535.192,529.192,30.0,order_335.mp4,521,529,9,-6.0,0,0,True,28,64,3,1.0,2.3214,32630,103880,0.3141,32732,167,15000,1876983808,64,1
fpsstream_000839,repetitive_motion,How many times does he move the spray can to the right while spraying orange paint?,10,B,6.0,1.0,query,109.789,110,600,False,100.0,B,B,B,"['9', '10', '11', '12', 'None of the above']",2,0.2369,True,fpsbench_000843,early,0.1655,96.789,111.789,109.789,30.0,surveil_5.mp4,97,109,13,-2.0,0,0,True,28,6,4,1.0,4.0,1081,21560,0.0501,1176,6,15000,0,64,1
fpsstream_000840,repetitive_motion,How many times does he move the spray can to the left while spraying red paint?,6,B,6.0,1.0,query,360.714,361,600,False,0.0,A,A,B,"['3', '6', '8', '10', 'None of the above']",2,0.7621,True,fpsbench_000844,middle,0.5944,347.714,362.714,360.714,25.0,movie101_34.mp4,348,360,13,-2.0,0,0,True,28,64,3,1.0,2.7143,22243,70756,0.3144,22344,114,15000,1281294336,64,1
fpsstream_000841,instance_count,How many times does he brush the newspaper with his hand?,4,C,9.0,1.0,query,458.774,459,600,False,0.0,B,B,C,"['2', '3', '4', '6', 'None of the above']",2,0.6326,True,fpsbench_000845,late,0.7637,446.774,461.789,458.774,30.0,order_242.mp4,447,458,12,-3.015,0,0,True,28,64,3,0.8214,2.2143,30957,89964,0.3441,30968,158,15000,1775828992,64,1
fpsstream_000842,causality_detection,What causes the rally to end?,The player in red misses the table entirely with his return shot,A,4.0,1.0,query,98.843,99,600,False,100.0,A,A,A,"['The player in red misses the table entirely with his return shot', ""The player in red hits the ball onto his side of the table instead of his opponent's side"", ""The player in black is unable to reach the ball after the player in red's return"", ""The player in black fails to react to his opponent's return"", 'None of the above']",2,0.2706,True,fpsbench_000846,early,0.1591,94.843,98.843,98.843,30.0,count_226.mp4,95,98,4,0.0,0,0,True,28,34,2,1.0,2.0,6618,19404,0.3411,6664,34,15000,0,64,1
fpsstream_000843,instance_count,How many times does he touch the quitar with his index finger?,more than 7 times,D,10.0,1.0,query,330.427,331,600,False,0.0,A,A,D,"['2 to 3 times', '4 to 5 times', '6 to 7 times', 'more than 7 times', 'None of the above']",2,0.5677,True,fpsbench_000847,middle,0.5446,322.427,330.435,330.427,24.0,order_146.mp4,323,330,8,-0.008,0,0,True,28,64,3,1.0,2.5357,24835,64876,0.3828,24892,127,15000,1427406848,64,1
fpsstream_000844,instance_count,How many times does he strum downwards?,25 to 30 times,D,10.0,1.0,query,515.535,516,600,False,0.0,A,A,D,"['10 to 15 times', '16 to 20 times', '20 to 25 times', '25 to 30 times', 'None of the above']",2,0.6294,True,fpsbench_000848,late,0.8551,498.535,515.552,515.535,25.0,subPlot_new_all_140.mp4,499,515,17,-0.017,0,0,True,28,64,2,0.75,1.0,30113,101136,0.2977,30184,154,15000,1730871296,64,1
fpsstream_000845,repetitive_motion,How many times does he move the spray can up?,7,D,7.0,1.0,query,86.996,87,600,False,0.0,A,A,D,"['3', '5', '6', '7', 'None of the above']",2,0.2701,True,fpsbench_000849,early,0.1356,79.996,90.006,86.996,25.0,subPlot_new_all_19.mp4,80,86,7,-3.01,0,0,True,28,17,4,1.0,4.0,3141,17052,0.1842,3332,17,15000,0,64,1
fpsstream_000846,instance_count,"How many times does he press the spray can after ""CR-7"" shows up on the screen?",14,D,8.0,1.0,query,309.307,310,600,False,0.0,A,A,D,"['9', '12', '13', '14', 'None of the above']",2,0.5853,True,fpsbench_000850,middle,0.5082,297.307,312.322,309.307,25.0,subPlot_new_all_65.mp4,298,309,12,-3.015,0,0,True,28,64,3,1.0,2.0,22974,60760,0.3781,23128,118,15000,1326252032,64,1
fpsstream_000847,repetitive_motion,How many times does he shake the spray can with its cap off?,14,D,6.0,1.0,query,537.436,538,600,False,0.0,A,A,D,"['10', '12', '13', '14', 'None of the above']",2,0.6004,True,fpsbench_000851,late,0.8965,524.436,539.451,537.436,25.0,subPlot_new_all_71.mp4,525,537,13,-2.015,0,0,True,28,64,3,1.0,2.9286,30376,105448,0.2881,30380,155,15000,1742110720,64,1
fpsstream_000848,repetitive_motion,How many times does the shadow of his hand move left?,7,C,6.0,1.0,query,125.876,126,600,False,0.0,E,E,C,"['4', '6', '7', '8', 'None of the above']",2,0.3192,True,fpsbench_000852,early,0.1947,113.876,128.891,125.876,28.0,order_30.mp4,114,125,12,-3.015,0,0,True,28,45,4,1.0,4.0,8701,24696,0.3523,8820,45,15000,0,64,1
fpsstream_000849,instance_count,How many times does he tap the cup agaist the counter?,thrice,C,6.0,1.0,query,244.988,245,600,False,0.0,B,B,C,"['once', 'twice', 'thrice', 'four times', 'None of the above']",2,0.4655,True,fpsbench_000853,middle,0.4054,237.988,250.988,244.988,25.0,subPlot_new_all_45.mp4,238,244,7,-6.0,0,0,True,28,64,3,0.9286,2.5357,13928,48020,0.29,14112,72,15000,0,64,1
fpsstream_000850,repetitive_motion,How many times does he move the spray can up with its cap on?,thrice,C,6.0,1.0,query,483.521,484,600,False,0.0,B,B,C,"['once', 'twice', 'thrice', 'four times', 'None of the above']",2,0.5921,True,fpsbench_000854,late,0.8146,476.521,491.536,483.521,30.0,order_322.mp4,477,483,7,-8.015,0,0,True,28,64,3,1.0,2.2857,35034,94864,0.3693,35084,179,15000,2011856896,64,1
fpsstream_000851,instance_count,How many individual drops of coffee fell?,5,D,9.0,1.0,query,163.852,164,600,False,0.0,B,B,D,"['2', '3', '4', '5', 'None of the above']",2,0.3754,True,fpsbench_000855,early,0.263,153.852,168.852,163.852,25.0,movie101_9.mp4,154,163,10,-5.0,0,0,True,28,57,5,1.0,5.0,11037,32144,0.3434,11172,57,15000,0,64,1
fpsstream_000852,repetitive_motion,How many balls went into the basket in the clip?,3,C,8.0,1.0,query,349.922,350,600,False,0.0,B,B,C,"['1', '2', '3', '4', 'None of the above']",2,0.5899,True,fpsbench_000856,middle,0.576,336.922,351.938,349.922,30.0,order_157.mp4,337,349,13,-2.016,0,0,True,28,64,5,1.0,4.4643,15485,68600,0.2257,15680,80,15000,899153920,64,1
fpsstream_000853,fine_grained_motion,What touched the ball just before the player shoots to score a goal with his leg?,The torso of the player who scored,B,4.0,1.0,query,467.156,468,600,False,0.0,D,D,B,"[""Defender's foot"", 'The torso of the player who scored', 'The right leg of the player who scored with his left leg', 'The left leg of the player who scored with his right leg', 'None of the above']",2,0.5334,True,fpsbench_000857,late,0.7765,458.156,468.166,467.156,30.0,order_50.mp4,459,467,9,-1.01,0,0,True,28,64,3,0.9286,2.6071,19592,91728,0.2136,19600,100,15000,1123942400,64,1
fpsstream_000854,fine_grained_motion,How did the player in green stop the ball just before falling down on the ground?,With his right leg,B,5.0,1.0,query,99.981,100,600,False,100.0,B,B,B,"['With his left leg', 'With his right leg', 'With his knee', 'He tripped and fell before touching the ball and the other player got the ball', 'None of the above']",2,0.3092,True,fpsbench_000858,early,0.161,94.981,104.991,99.981,30.0,count_179.mp4,95,99,5,-5.01,0,0,True,28,35,3,1.0,3.0,6730,19600,0.3434,6860,35,15000,0,64,1
fpsstream_000855,fine_grained_motion,What did the red team player number 2 do to player 41 after player 41 scores a basket?,He taps his head,C,6.0,1.0,query,289.329,290,600,False,100.0,C,C,C,"['He pats his shoulder', 'He shouts in celebration', 'He taps his head', 'He gives him a handshake', 'None of the above']",2,0.6612,True,fpsbench_000859,middle,0.4785,282.329,292.339,289.329,24.0,subPlot_new_all_58.mp4,283,289,7,-3.01,0,0,True,28,64,4,1.0,3.6429,15841,56840,0.2787,15876,81,15000,910393344,64,1
fpsstream_000856,fine_grained_motion,What did the red team player number 6 do to player 41 after player 41 scores a basket?,He pats his arm,B,6.0,1.0,query,520.549,521,600,False,0.0,C,C,B,"['He pats his shoulder', 'He pats his arm', 'He taps his head', 'He gives him a handshake', 'None of the above']",2,0.6063,True,fpsbench_000860,late,0.8687,512.549,522.559,520.549,24.0,subPlot_new_all_125.mp4,513,520,8,-2.01,0,0,True,28,64,4,1.0,2.3571,40705,102116,0.3986,40768,208,15000,2337800192,64,1
fpsstream_000857,fine_grained_motion,How did the ball go into the basket?,The ball goes into the basket because the player tapped it in,C,5.0,1.0,query,87.174,88,600,False,0.0,D,D,C,"['The ball goes into the basket after deflection from the backboard', 'The ball goes into the basket after bouncing on the hoop', 'The ball goes into the basket because the player tapped it in', 'The ball goes into the basket after getting deflected from the backboard and a jumping player saved it from the defender', 'None of the above']",2,0.22,True,fpsbench_000861,early,0.141,83.174,93.174,87.174,30.0,surveil_28.mp4,84,87,4,-6.0,0,0,True,28,4,2,1.0,2.0,666,17248,0.0386,784,4,15000,0,64,1
fpsstream_000858,fine_grained_motion,Which action is not performed by the dancers in this video?,They raise both of their hands above the head,C,7.0,1.0,query,346.429,347,600,False,0.0,B,B,C,"['They rotate', 'They jump with both legs above ground', 'They raise both of their hands above the head', 'They raise their hat in front of their face', 'None of the above']",2,0.6011,True,fpsbench_000862,middle,0.5702,336.429,346.429,346.429,25.0,subPlot_new_all_50.mp4,337,346,10,0.0,0,0,True,28,64,3,0.7857,1.7143,21856,68012,0.3214,21952,112,15000,1258815488,64,1
fpsstream_000859,fine_grained_motion,Was the bicycle above the ground at any point of time in this video?,It was in air multiple times in the video,C,5.0,1.0,query,475.907,476,600,False,0.0,A,A,C,"['No it was always grounded', 'It was in air once when the bicycle jumped', 'It was in air multiple times in the video', 'One of its tyres was in air, but not both', 'None of the above']",2,0.6499,True,fpsbench_000863,late,0.7897,465.907,475.907,475.907,24.0,subPlot_new_all_178.mp4,466,475,10,0.0,0,0,True,28,64,4,0.9286,2.1786,32016,93296,0.3432,32144,164,15000,1843265536,64,1
fpsstream_000860,fine_grained_motion,Which of the following action was not done by the cyclist in the video?,Kicking with his leg mid air,B,12.0,1.0,query,165.896,166,600,False,0.0,A,A,B,"['Balancing on one tyre without bouncing', 'Kicking with his leg mid air', 'Rotating the handle of the front wheel mid air', 'Bouncing on one tyre mutliple times', 'None of the above']",2,0.2805,True,fpsbench_000864,early,0.2567,149.896,165.912,165.896,30.0,count_23.mp4,150,165,16,-0.016,0,0,True,28,39,6,1.0,6.0,7530,32536,0.2314,7644,39,15000,0,64,1
fpsstream_000861,fine_grained_motion,What does the cyclist do just before landing on one tyre?,He removes both his hands from the handle,D,12.0,1.0,query,288.136,289,600,False,100.0,D,D,D,"['He spins the handle of front wheel', 'He sits on the seat', 'He kicks his leg in air', 'He removes both his hands from the handle', 'None of the above']",2,0.3513,True,fpsbench_000865,middle,0.4732,280.136,288.144,288.136,30.0,order_82.mp4,281,288,8,-0.008,0,0,True,28,64,4,1.0,4.0,12462,56644,0.22,12544,64,15000,0,64,1
fpsstream_000862,fine_grained_motion,Which person on skateboard ground the front wheels of their skateboard before the decline on the ramp?,1st person,A,6.0,1.0,query,478.883,479,600,False,0.0,B,B,A,"['1st person', '2nd person', '3rd person', '4th person', 'None of the above']",2,0.5923,True,fpsbench_000866,late,0.7981,470.883,480.883,478.883,25.0,subPlot_new_all_96.mp4,471,478,8,-2.0,0,0,True,28,64,4,0.9643,2.7857,31625,93884,0.3369,31752,162,15000,1820786688,64,1
fpsstream_000863,fine_grained_motion,Which action is not performed by the cyclist in this video?,Cycling on one tyre,D,8.0,1.0,query,71.743,72,600,False,0.0,E,E,D,"['Rotating the entire cycle', 'Stabilizing the cycle on one tyre', 'Rotating the front handle mid air', 'Cycling on one tyre', 'None of the above']",2,0.2554,True,fpsbench_000867,early,0.1016,59.743,71.756,71.743,30.0,count_224.mp4,60,71,12,-0.013,0,0,True,28,22,7,1.0,7.0,4155,14112,0.2944,4312,22,15000,0,64,1
fpsstream_000864,fine_grained_motion,What does the cyclist do just before landing?,He kicks his leg in air,C,5.0,1.0,query,279.423,280,600,False,0.0,D,D,C,"['He spins the handle of front wheel', 'He sits on the seat', 'He kicks his leg in air', 'He removes both his hands from the handle', 'None of the above']",2,0.6358,True,fpsbench_000868,middle,0.4603,273.423,279.429,279.423,24.0,subPlot_new_all_46.mp4,274,279,6,-0.006,0,0,True,28,64,3,1.0,2.1429,25184,54880,0.4589,25284,129,15000,1449885696,64,1
fpsstream_000865,fine_grained_motion,Did the guy touch the ball just before falling down?,Yes he managed to touch the ball with his left hand,B,8.0,1.0,query,480.668,481,600,False,100.0,B,B,B,"['No he was not able to touch the ball before falling down', 'Yes he managed to touch the ball with his left hand', 'Yes he managed to touch the ball with his right hand', 'Yes, he managed to touch the ball with his body', 'None of the above']",2,0.5532,True,fpsbench_000869,late,0.7984,472.668,480.668,480.668,25.0,subPlot_new_all_173.mp4,473,480,8,0.0,0,0,True,28,64,4,0.9643,3.1429,26426,94276,0.2803,26460,135,15000,1517322240,64,1
fpsstream_000866,fine_grained_motion,Which action does the women not do in the video?,She shakes her head up and down,C,6.0,1.0,query,147.738,148,600,False,100.0,C,C,C,"['She looks up', 'She shakes her head from left to right', 'She shakes her head up and down', 'She bowed down a little', 'None of the above']",2,0.3975,True,fpsbench_000870,early,0.2335,137.738,147.748,147.738,24.0,subPlot_new_all_163.mp4,138,147,10,-0.01,0,0,True,28,51,3,1.0,3.0,9833,29008,0.339,9996,51,15000,0,64,1
fpsstream_000867,fine_grained_motion,With which foot does the player hit the ball just before falling on the ground two times in the video?,Both times with the left foot,B,5.0,1.0,query,305.236,306,600,False,0.0,D,D,B,"['Both times with the right foot', 'Both times with the left foot', 'First time with left foot and second time with right foot', 'First time with right foot and second time with left foot', 'None of the above']",2,0.6563,True,fpsbench_000871,middle,0.5004,295.236,305.236,305.236,30.0,order_47.mp4,296,305,10,0.0,0,0,True,28,64,4,1.0,3.0,17400,59976,0.2901,17444,89,15000,1000308736,64,1
