video_id,question_id,task,question,choices,answer,correct_choice,pred_answer,pred_choice,qa_acc,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,tokens_kept,tokens_seen,token_keep_rate,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
Ego4D__clips__43db99a3-61ce-4548-ba5a-faf4c91c72f1,93,EPM,Where was the cabbage before i picked it?,"['at the table', 'at the floor', 'inside the cabinet', 'inside the fridge']",at the floor,B,C) inside the cabinet,C,0.0,301.0,302,302,1.0,False,577,59192,0.0097,1176,6,15000,0,64,1
Ego4D__clips__453bf120-65a3-4616-bbd7-51bafdaac44d,35,EPM,where is the bottle?,"['in a box', 'on the floor', 'on the table', 'on the chair']",on the table,C,A) in a box,A,0.0,82.0,83,421,1.0,False,344,16268,0.0211,392,2,15000,0,64,1
Ego4D__clips__453bf120-65a3-4616-bbd7-51bafdaac44d,36,EPM,where did I put the piece of metal?,"['on the desk', 'at the left side foot of table', 'on the chair', 'on the floor']",at the left side foot of table,B,B) at the left side foot of table,B,100.0,150.0,151,421,1.0,False,563,29596,0.019,784,4,15000,0,64,1
Ego4D__clips__453bf120-65a3-4616-bbd7-51bafdaac44d,37,EPM,where did I put the pliers?,"['in a box', 'on the table', 'at the top of carpet', 'on the floor']",at the top of carpet,C,A) in a box,A,0.0,315.0,316,421,1.0,False,915,61936,0.0148,1176,6,15000,0,64,1
Ego4D__clips__453bf120-65a3-4616-bbd7-51bafdaac44d,38,EPM,where is the nail gun?,"['on the floor', 'at the top of carpet', 'on the chair', 'on the desk']",at the top of carpet,B,A) on the floor,A,0.0,328.0,329,421,1.0,False,925,64484,0.0143,1372,7,15000,0,64,1
Ego4D__clips__453bf120-65a3-4616-bbd7-51bafdaac44d,300,HLD,Where was the cordless drill ?,"['Unable to answer', 'inside the tool case', 'inside the drawer', 'on the desk']",Unable to answer,A,A) Unable to answer,A,100.0,420.0,421,421,1.0,False,1118,82516,0.0135,1568,8,15000,0,64,1
Ego4D__clips__4a37144f-63cd-4729-809c-f05ec1839036,34,EPM,what color was the bag?,"['yellow', 'blue', 'red', 'green']",yellow,A,B) blue,B,0.0,2.0,3,39,1.0,False,200,588,0.3401,392,2,15000,0,64,1
Ego4D__clips__4a37144f-63cd-4729-809c-f05ec1839036,31,EPM,where was the phone before I picked it?,"['on the table', 'ground', 'on the mat', 'in the bag']",ground,B,C) on the mat,C,0.0,15.0,16,39,1.0,False,244,3136,0.0778,588,3,15000,0,64,1
Ego4D__clips__4a37144f-63cd-4729-809c-f05ec1839036,32,EPM,where was the sandals?,"['on the table', 'ground', 'on the mat', 'in the bag']",ground,B,B) ground,B,100.0,20.0,21,39,1.0,False,261,4116,0.0634,784,4,15000,0,64,1
Ego4D__clips__4a37144f-63cd-4729-809c-f05ec1839036,33,EPM,what color was the phone?,"['blue', 'white', 'black', 'red']",black,C,C) black,C,100.0,38.0,39,39,1.0,False,321,7644,0.042,980,5,15000,0,64,1
Ego4D__clips__4a9a6049-61cf-47b1-b384-0a22556e88e0,357,HLD,How many path way did I saw,"['Unable to answer', 'one', 'three']",Unable to answer,A,B) one,B,0.0,400.0,401,401,1.0,False,881,78596,0.0112,980,5,15000,0,64,1
Ego4D__clips__4ab42038-79a6-433c-905d-f1426561b9f8,341,HLD,Which belt did I select?,"['Unable to answer', 'the second one', 'the third one', 'the last one']",Unable to answer,A,A) Unable to answer,A,100.0,399.0,400,400,1.0,False,1097,78400,0.014,1176,6,15000,0,64,1
Ego4D__clips__4ba774a8-cd2a-4889-9971-cc91f5c1afd4,4,EPM,Where was the paper towel before I picked it?,"['on the counter', 'on the cupboard', 'on the table', 'in the dish washer']",on the table,C,A) on the counter,A,0.0,119.0,120,356,1.0,False,345,23520,0.0147,392,2,15000,0,64,1
Ego4D__clips__4ba774a8-cd2a-4889-9971-cc91f5c1afd4,5,EPM,What drawer did I pull?,"['dish washer', 'microwave', 'cupboard', 'fridge']",dish washer,A,A) dish washer,A,100.0,185.0,186,356,1.0,False,419,36456,0.0115,588,3,15000,0,64,1
Ego4D__clips__4ba774a8-cd2a-4889-9971-cc91f5c1afd4,6,EPM,Where Was the plate before I picked it?,"['on the counter', 'on the cupboard', 'on the table', 'in the dish washer']",on the cupboard,B,A) on the counter,A,0.0,193.0,194,356,1.0,False,439,38024,0.0115,784,4,15000,0,64,1
Ego4D__clips__4ba774a8-cd2a-4889-9971-cc91f5c1afd4,7,EPM,What did I pour in the container?,"['flour', 'bread crumbs', 'salt', 'pepper']",bread crumbs,B,B) bread crumbs,B,100.0,249.0,250,356,1.0,False,510,49000,0.0104,980,5,15000,0,64,1
Ego4D__clips__4ba774a8-cd2a-4889-9971-cc91f5c1afd4,401,HLD,Where did I put the tissue?,"['Unable to answer', 'fridge', 'bowl', 'cupboard']",Unable to answer,A,C) bowl,C,0.0,355.0,356,356,1.0,False,602,69776,0.0086,1176,6,15000,0,64,1
Ego4D__clips__4c4d7210-b39d-4659-b433-befd181482c2,329,HLD,Did I leave the kitchen window open ?,"['yes', 'Unable to answer']",Unable to answer,B,B) Unable to answer,B,100.0,374.0,375,391,1.0,False,678,73500,0.0092,784,4,15000,0,64,1
Ego4D__clips__4c4d7210-b39d-4659-b433-befd181482c2,330,HLD,where did I put  bucket?,"['on the table', 'on the counter', 'Unable to answer', 'in the refrigerator']",Unable to answer,C,C) Unable to answer,C,100.0,390.0,391,391,1.0,False,699,76636,0.0091,980,5,15000,0,64,1
Ego4D__clips__4ecd1707-cce9-46bf-9846-11d031f79556,347,HLD,Where did I put the trash bin I carried?,"['inside the house', 'Unable to answer', 'at the table', 'at the floor']",Unable to answer,B,A) inside the house,A,0.0,316.0,317,465,1.0,False,1072,62132,0.0173,1176,6,15000,0,64,1
Ego4D__clips__4ecd1707-cce9-46bf-9846-11d031f79556,148,EPM,Where was the litter bin before I picked it?,"['at the stock room', 'on the floor', 'in the cabinet', 'in the box']",at the stock room,A,B) on the floor,B,0.0,351.0,352,465,1.0,False,1170,68992,0.017,1372,7,15000,0,64,1
Ego4D__clips__4ecd1707-cce9-46bf-9846-11d031f79556,149,EPM,In what location did I see the white van?,"['at the road', 'in the parking lot', 'near the garage', 'at the backyard']",at the road,A,D) at the backyard,D,0.0,384.0,385,465,1.0,False,1311,75460,0.0174,1568,8,15000,0,64,1
Ego4D__clips__4ecd1707-cce9-46bf-9846-11d031f79556,150,EPM,Where was my phone?,"['on your pocket', 'in your hand', 'at the floor', 'inside the cabinet']",on your pocket,A,C) at the floor,C,0.0,418.0,419,465,1.0,False,1415,82124,0.0172,1764,9,15000,0,64,1
Ego4D__clips__4ecd1707-cce9-46bf-9846-11d031f79556,151,EPM,What did I put in the wood cutter?,"['a piece of wood', 'a wooden tile', 'a hammer', 'a piece of paper']",a piece of wood,A,A) a piece of wood,A,100.0,464.0,465,465,1.0,False,1542,91140,0.0169,1960,10,15000,0,64,1
Ego4D__clips__51a81cd9-5534-47a1-8e53-cd7ab530aeb4,315,HLD,Where were game boards?,"['Unable to answer', 'in the shelves', 'in the fridge', 'in the bags']",Unable to answer,A,B) in the shelves,B,0.0,418.0,419,419,1.0,False,858,82124,0.0104,980,5,15000,0,64,1
Ego4D__clips__534d9bf8-bdc5-4236-8dba-dd7b894218d2,8,EPM,How many poker cards did I hold pick?,"['two', 'three', 'four', 'five', 'six']",five,D,A) two,A,0.0,7.0,8,457,1.0,False,209,1568,0.1333,392,2,15000,0,64,1
Ego4D__clips__534d9bf8-bdc5-4236-8dba-dd7b894218d2,9,EPM,who did I interact with when I was playing poker?,"['a woman wearing blue shirt', 'a man wearing a black shirt', 'a woman wearing a white shirt', 'a man wearing a red shirt']",a man wearing a black shirt,B,B) a man wearing a black shirt,B,100.0,40.0,41,457,1.0,False,270,8036,0.0336,588,3,15000,0,64,1
Ego4D__clips__534d9bf8-bdc5-4236-8dba-dd7b894218d2,10,EPM,what did I put in the mouth?,"['gum', 'candy', 'cigarette', 'nothing']",nothing,D,D) nothing,D,100.0,48.0,49,457,1.0,False,285,9604,0.0297,784,4,15000,0,64,1
Ego4D__clips__534d9bf8-bdc5-4236-8dba-dd7b894218d2,122,EPM,What did I put on the table?,"['five spade', 'four heart', 'ace heart', 'seven spade']",five spade,A,A) five spade,A,100.0,418.0,419,457,1.0,False,1210,82124,0.0147,1764,9,15000,0,64,1
Ego4D__clips__534d9bf8-bdc5-4236-8dba-dd7b894218d2,123,EPM,How many cards did I pick?,"['one', 'two', 'three', 'four']",three,C,B) two,B,0.0,431.0,432,457,1.0,False,1219,84672,0.0144,1960,10,15000,0,64,1
Ego4D__clips__534d9bf8-bdc5-4236-8dba-dd7b894218d2,124,EPM,How many cards did I place on the table?,"['one', 'two', 'three', 'four']",one,A,C) three,C,0.0,440.0,441,457,1.0,False,1234,86436,0.0143,2156,11,15000,0,64,1
Ego4D__clips__534d9bf8-bdc5-4236-8dba-dd7b894218d2,125,EPM,What card did I carry?,"['ace heart', 'king spade', 'queen heart', 'four spade']",ace heart,A,A) ace heart,A,100.0,456.0,457,457,1.0,False,1272,89572,0.0142,2352,12,15000,0,64,1
Ego4D__clips__53c86be4-190d-4410-8750-179a7edc70b3,325,HLD,Did i leave the door open?,"['yes', 'Unable to answer']",Unable to answer,B,B) Unable to answer,B,100.0,1105.0,1106,1114,1.0,False,3884,216776,0.0179,3920,20,15000,0,64,1
Ego4D__clips__53c86be4-190d-4410-8750-179a7edc70b3,324,HLD,In what location did I see the television?,"['at the right side of the wall', 'in the middle of the wall', 'Unable to answer', 'at the corner of the wall']",Unable to answer,C,A) at the right side of the wall,A,0.0,1113.0,1114,1114,1.0,False,3896,218344,0.0178,4116,21,15000,0,64,1
Ego4D__clips__5a93f209-59d4-4950-80d2-c8e43cc2fe7f,176,EPM,Did i switch on the measuring machine?,"['yes', 'no']",no,B,A) yes,A,0.0,38.0,39,418,1.0,False,229,7644,0.03,392,2,15000,0,64,1
Ego4D__clips__5a93f209-59d4-4950-80d2-c8e43cc2fe7f,177,EPM,where is the towel?,"['on the table', 'on the bucket', 'on the floor', 'on the shelf']",on the table,A,B) on the bucket,B,0.0,94.0,95,418,1.0,False,308,18620,0.0165,588,3,15000,0,64,1
Ego4D__clips__5a93f209-59d4-4950-80d2-c8e43cc2fe7f,178,EPM,Did i cut the dough?,"['yes', 'no']",yes,A,A) yes,A,100.0,124.0,125,418,1.0,False,355,24500,0.0145,784,4,15000,0,64,1
Ego4D__clips__5a93f209-59d4-4950-80d2-c8e43cc2fe7f,179,EPM,What did i pour in the jug?,"['water', 'yeast', 'milk', 'oil']",water,A,B) yeast,B,0.0,168.0,169,418,1.0,False,419,33124,0.0126,980,5,15000,0,64,1
Ego4D__clips__5a93f209-59d4-4950-80d2-c8e43cc2fe7f,393,HLD,Where was the sheet pan before I placed it on the oven?,"['table', 'Unable to answer', 'counter', 'floor']",Unable to answer,B,B) Unable to answer,B,100.0,417.0,418,418,1.0,False,837,81928,0.0102,1568,8,15000,0,64,1
Ego4D__clips__5e1a8326-b006-423e-8294-0f9559c8eb18,56,EPM,Where was the plier before I picked it?,"['on the work bench', 'at the shelf', 'in the drawer', 'in the pocket']",in the drawer,C,A) on the work bench,A,0.0,190.0,191,481,1.0,False,442,37436,0.0118,588,3,15000,0,64,1
Ego4D__clips__5e1a8326-b006-423e-8294-0f9559c8eb18,57,EPM,How many power tools are on the work becnh?,"['so many', 'three', 'two', 'one']",so many,A,B) three,B,0.0,191.0,192,481,1.0,False,443,37632,0.0118,784,4,15000,0,64,1
Ego4D__clips__5e1a8326-b006-423e-8294-0f9559c8eb18,23,EPM,Where is my pressure drill?,"['hanging at the wall', 'in the long square box', 'at the shelf', 'inside the drawer']",hanging at the wall,A,B) in the long square box,B,0.0,288.0,289,481,1.0,False,554,56644,0.0098,980,5,15000,0,64,1
Ego4D__clips__5e1a8326-b006-423e-8294-0f9559c8eb18,54,EPM,In what location did I see the fire extinguisher?,"['at the work bench', 'at the wall', 'at the tool box', 'at the shelf']",at the wall,B,B) at the wall,B,100.0,289.0,290,481,1.0,False,556,56840,0.0098,1176,6,15000,0,64,1
Ego4D__clips__5e1a8326-b006-423e-8294-0f9559c8eb18,24,EPM,ln what location did l see the drill?,"['in the long square box', 'hanging at the wall', 'inside the drawer', 'at the tool box']",in the long square box,A,B) hanging at the wall,B,0.0,382.0,383,481,1.0,False,683,75068,0.0091,1372,7,15000,0,64,1
Ego4D__clips__5e1a8326-b006-423e-8294-0f9559c8eb18,55,EPM,What color is the broom?,"['red', 'blue', 'green', 'yellow']",green,C,A) red,A,0.0,414.0,415,481,1.0,False,712,81340,0.0088,1568,8,15000,0,64,1
Ego4D__clips__5e1a8326-b006-423e-8294-0f9559c8eb18,25,EPM,Did l touch the exhaust pipe?,"['yes', 'no']",yes,A,B) no,B,0.0,465.0,466,481,1.0,False,805,91336,0.0088,1764,9,15000,0,64,1
Ego4D__clips__5e1a8326-b006-423e-8294-0f9559c8eb18,26,EPM,Where did l put the grass?,"['garbage can', 'at the shelf', 'inside the drawer', 'at the tool box']",garbage can,A,A) garbage can,A,100.0,480.0,481,481,1.0,False,833,94276,0.0088,1960,10,15000,0,64,1
Ego4D__clips__60e7e14d-cbed-46d1-924d-6ce451ea7d7c,188,EPM,who did I talk to in the house?,"['the woman with sunglasses', 'the man with a watch', 'the woman with long hair', 'the man with blue jeans']",the woman with sunglasses,A,C) the woman with long hair,C,0.0,30.0,31,470,1.0,False,224,6076,0.0369,392,2,15000,0,64,1
Ego4D__clips__60e7e14d-cbed-46d1-924d-6ce451ea7d7c,189,EPM,where is the blue bucket,"['on the floor', 'on the table', 'on the shelf', 'on the bed']",on the floor,A,A) on the floor,A,100.0,116.0,117,470,1.0,False,570,22932,0.0249,784,4,15000,0,64,1
Ego4D__clips__60e7e14d-cbed-46d1-924d-6ce451ea7d7c,190,EPM,where is the impact wrench before drilling,"['under the table', 'on the floor', 'on the shelf', 'under the bed']",under the table,A,A) under the table,A,100.0,200.0,201,470,1.0,False,913,39396,0.0232,1176,6,15000,0,64,1
Ego4D__clips__60e7e14d-cbed-46d1-924d-6ce451ea7d7c,299,HLD,Where did I put the shoe?,"['Under the table', 'On the shelf', 'Shoes organizer at the back of the door', 'Unable to answer']",Unable to answer,D,A) Under the table,A,0.0,420.0,421,470,1.0,False,1477,82516,0.0179,1764,9,15000,0,64,1
Ego4D__clips__60e7e14d-cbed-46d1-924d-6ce451ea7d7c,191,EPM,where did I put the CPU?,"['at the floor', 'on the table', 'on the shelf', 'under the bed']",at the floor,A,B) on the table,B,0.0,469.0,470,470,1.0,False,1519,92120,0.0165,1960,10,15000,0,64,1
Ego4D__clips__616f5047-e92f-477f-b7a3-7ccb6b43d682,378,HLD,Where was the glass jar before I picked it?,"['at the counter', 'Unable to answer', 'at the cabinet', 'at the drawer']",Unable to answer,B,A) at the counter,A,0.0,417.0,418,420,1.0,False,531,81928,0.0065,588,3,15000,0,64,1
Ego4D__clips__616f5047-e92f-477f-b7a3-7ccb6b43d682,377,HLD,where did i put the jug?,"['on the table', 'Unable to answer', 'inside the microwave', 'in the sink']",Unable to answer,B,D) in the sink,D,0.0,419.0,420,420,1.0,False,532,82320,0.0065,784,4,15000,0,64,1
Ego4D__clips__642703e6-d639-40f6-8dfb-86e53e30db53,360,HLD,Which tool did I take after clamping wood on table?,"['Unable to answer', 'screwdriver', 'saw', 'hammer']",Unable to answer,A,C) saw,C,0.0,199.0,200,384,1.0,False,380,39200,0.0097,392,2,15000,0,64,1
Ego4D__clips__642703e6-d639-40f6-8dfb-86e53e30db53,361,HLD,In what location did I last see the Yellow brush?,"['Unable to answer', 'in the toolbox', 'in the shelf', 'on the floor']",Unable to answer,A,A) Unable to answer,A,100.0,383.0,384,384,1.0,False,588,75264,0.0078,784,4,15000,0,64,1
Ego4D__clips__6c2849cb-d6bb-432e-b4ae-8b8c4837ad8b,319,HLD,where was the laptop before I picked it?,"['Unable to answer', 'on the bed', 'on the table', 'on the chair']",Unable to answer,A,B) on the bed,B,0.0,370.0,371,415,1.0,False,1881,72716,0.0259,1960,10,15000,0,64,1
Ego4D__clips__6c2849cb-d6bb-432e-b4ae-8b8c4837ad8b,320,HLD,Where is the luggage?,"['Unable to answer', 'on the bed', 'under the table', 'in the hallway']",Unable to answer,A,B) on the bed,B,0.0,414.0,415,415,1.0,False,2027,81340,0.0249,2156,11,15000,0,64,1
Ego4D__clips__6e73e4ca-d147-40ea-8587-035e8f2850c7,308,HLD,where did I place the trowel?,"['at the top of the table', 'inside the bucket', 'at the top of the cement frame', 'Unable to answer']",Unable to answer,D,C) at the top of the cement frame,C,0.0,711.0,712,1131,1.0,False,607,139552,0.0043,784,4,15000,0,64,1
Ego4D__clips__6e73e4ca-d147-40ea-8587-035e8f2850c7,307,HLD,Did I move the ruler one last time?,"['Unable to answer', 'no']",Unable to answer,A,B) no,B,0.0,1130.0,1131,1131,1.0,False,792,221676,0.0036,980,5,15000,0,64,1
Ego4D__clips__70cef020-51e7-429e-af75-f87747b3daad,114,EPM,What color bottle is on the sink,"['blue', 'white', 'brown', 'green']",white,B,A) blue,A,0.0,198.0,199,390,1.0,False,616,39004,0.0158,784,4,15000,0,64,1
Ego4D__clips__70cef020-51e7-429e-af75-f87747b3daad,115,EPM,where is the tissue paper ,"['on the table', 'on the wall', 'inside the good rack', 'on the shelf']",on the wall,B,C) inside the good rack,C,0.0,199.0,200,390,1.0,False,623,39200,0.0159,980,5,15000,0,64,1
Ego4D__clips__70cef020-51e7-429e-af75-f87747b3daad,116,EPM,where is the blender,"['on the table', 'on the shelf', 'on the wall', 'inside the good rack']",on the table,A,D) inside the good rack,D,0.0,202.0,203,390,1.0,False,633,39788,0.0159,1176,6,15000,0,64,1
Ego4D__clips__70cef020-51e7-429e-af75-f87747b3daad,326,HLD,what did I put in the plastic container?,"['Unable to answer', 'flour', 'water', 'oil']",Unable to answer,A,B) flour,B,0.0,229.0,230,390,1.0,False,672,45080,0.0149,1372,7,15000,0,64,1
Ego4D__clips__70cef020-51e7-429e-af75-f87747b3daad,117,EPM,where did i Put the red jug,"['on the counter', 'inside good rack', 'on the shelf', 'on the table']",inside good rack,B,B) inside good rack,B,100.0,389.0,390,390,1.0,False,955,76440,0.0125,1764,9,15000,0,64,1
Ego4D__clips__71e0d3e7-4706-4eb3-9a7a-85d01f46259f,372,HLD,Where was the stand before I moved it?,"['at the front', 'Unable to answer', 'on the trailer']",Unable to answer,B,B) Unable to answer,B,100.0,351.0,352,385,1.0,False,748,68992,0.0108,784,4,15000,0,64,1
Ego4D__clips__71e0d3e7-4706-4eb3-9a7a-85d01f46259f,373,HLD,Where is the traffic cone,"['Unable to answer', 'in a toolbox', 'on a wooden plank', 'inside a bucket']",Unable to answer,A,C) on a wooden plank,C,0.0,384.0,385,385,1.0,False,785,75460,0.0104,980,5,15000,0,64,1
Ego4D__clips__740a9d13-cf77-4e7d-91b5-a3ebf6d270ec,358,HLD,where is my phone?,"['Unable to answer', 'on the table', 'in the bag', 'in the hand']",Unable to answer,A,D) in the hand,D,0.0,396.0,397,397,1.0,False,753,77812,0.0097,784,4,15000,0,64,1
Ego4D__clips__742355b3-3123-4671-99e9-8a4612204b9c,365,HLD,where did I walked in the garden,"['in the backyard', 'Unable to answer', 'inside the house', 'outside the house']",Unable to answer,B,B) Unable to answer,B,100.0,121.0,122,122,1.0,False,344,23912,0.0144,392,2,15000,0,64,1
Ego4D__clips__755ac5c3-b6cd-42da-ac72-c413d0be986a,142,EPM,In what location did I see a carton?,"['cabinet', 'toolbox', 'floor', 'wall']",cabinet,A,A) cabinet,A,100.0,11.0,12,479,1.0,False,202,2352,0.0859,392,2,15000,0,64,1
Ego4D__clips__755ac5c3-b6cd-42da-ac72-c413d0be986a,143,EPM,Where did I put the cable ties?,"['cabinet', 'toolbox', 'top', 'floor']",top,C,A) cabinet,A,0.0,187.0,188,479,1.0,False,370,36848,0.01,588,3,15000,0,64,1
Ego4D__clips__755ac5c3-b6cd-42da-ac72-c413d0be986a,141,EPM,Where did I put the screwdriver?,"['left hand', 'right hand', 'in the toolbox', 'on the cabinet']",right hand,B,A) left hand,A,0.0,344.0,345,479,1.0,False,506,67620,0.0075,784,4,15000,0,64,1
Ego4D__clips__755ac5c3-b6cd-42da-ac72-c413d0be986a,134,EPM,Where is the red pack,"['at the shelf', 'on the floor', 'in the toolbox', 'near the door']",at the shelf,A,A) at the shelf,A,100.0,463.0,464,479,1.0,False,638,90944,0.007,980,5,15000,0,64,1
Ego4D__clips__755ac5c3-b6cd-42da-ac72-c413d0be986a,137,EPM,Where is the glasses,"['on the table', 'in the toolbox', 'on the shelf', 'on the floor']",on the table,A,C) on the shelf,C,0.0,463.0,464,479,1.0,False,638,90944,0.007,980,5,15000,0,64,1
Ego4D__clips__755ac5c3-b6cd-42da-ac72-c413d0be986a,135,EPM,Where is the toolbox,"['at the shelf', 'on the floor', 'near the door', 'in the toolbox']",at the shelf,A,A) at the shelf,A,100.0,465.0,466,479,1.0,False,642,91336,0.007,1176,6,15000,0,64,1
Ego4D__clips__755ac5c3-b6cd-42da-ac72-c413d0be986a,136,EPM,Where is the bucket,"['near the door', 'on the floor', 'at the shelf', 'in the toolbox']",near the door,A,B) on the floor,B,0.0,467.0,468,479,1.0,False,647,91728,0.0071,1372,7,15000,0,64,1
Ego4D__clips__755ac5c3-b6cd-42da-ac72-c413d0be986a,140,EPM,Where was the pliers before I picked it?,"['on the floor', 'in the cabinet', 'hanging at the ladder', 'in the toolbox']",hanging at the ladder,C,C) hanging at the ladder,C,100.0,478.0,479,479,1.0,False,664,93884,0.0071,1568,8,15000,0,64,1
Ego4D__clips__75958c37-1002-4b2d-a455-168b0ebcaf8a,331,HLD,How many trays did i take out of the oven?,"['one tray', 'Unable to answer', 'three trays', 'four trays']",Unable to answer,B,D) four trays,D,0.0,182.0,183,421,1.0,False,486,35868,0.0135,588,3,15000,0,64,1
Ego4D__clips__75958c37-1002-4b2d-a455-168b0ebcaf8a,332,HLD,what colour is the bottle on the sink,"['red', 'blue', 'green', 'Unable to answer']",Unable to answer,D,D) Unable to answer,D,100.0,420.0,421,421,1.0,False,902,82516,0.0109,1176,6,15000,0,64,1
Ego4D__clips__780f7a41-3573-4dd6-8658-d1c8c02ef0ba,403,HLD,Who did I interacted with while shopping?,"['the woman with glasses', 'Unable to answer', 'the cashier', 'the man with a cap']",Unable to answer,B,D) the man with a cap,D,0.0,420.0,421,421,1.0,False,1508,82516,0.0183,1568,8,15000,0,64,1
Ego4D__clips__78c1036f-8cb9-48b3-8e57-bb07518b6533,343,HLD,Where was the white throw pillow before I picked the jenga box?,"['Unable to answer', 'at the coffee table', 'on the window sill', 'at the wall']",Unable to answer,A,C) on the window sill,C,0.0,200.0,201,201,1.0,False,622,39396,0.0158,784,4,15000,0,64,1
Ego4D__clips__7bf24899-4a05-46d4-b47d-36ce045643d8,39,EPM,How many poker cards did I place on the table?,"['five', 'six', 'seven', 'eight']",seven,C,A) five,A,0.0,180.0,181,342,1.0,False,503,35476,0.0142,588,3,15000,0,64,1
Ego4D__clips__7bf24899-4a05-46d4-b47d-36ce045643d8,27,EPM,How many cards did I move?,"['four', 'seven', 'one', 'nine']",four,A,A) four,A,100.0,202.0,203,342,1.0,False,545,39788,0.0137,784,4,15000,0,64,1
Ego4D__clips__7bf24899-4a05-46d4-b47d-36ce045643d8,28,EPM,Where was the book after I carried it?,"['on the table', 'in the hand', 'on the phone', 'in the deck of cards']",on the table,A,A) on the table,A,100.0,214.0,215,342,1.0,False,580,42140,0.0138,980,5,15000,0,64,1
Ego4D__clips__7bf24899-4a05-46d4-b47d-36ce045643d8,29,EPM,Where is the book?,"['on the table', 'on the phone', 'in the hand', 'in the deck of cards']",on the table,A,A) on the table,A,100.0,237.0,238,342,1.0,False,706,46648,0.0151,1176,6,15000,0,64,1
Ego4D__clips__7bf24899-4a05-46d4-b47d-36ce045643d8,40,EPM,where was the water bottle before I squeezed it?,"['on the chair', 'on the table', 'under the table', 'beside the chair']",on the table,B,B) on the table,B,100.0,263.0,264,342,1.0,False,792,51744,0.0153,1372,7,15000,0,64,1
Ego4D__clips__7bf24899-4a05-46d4-b47d-36ce045643d8,30,EPM,How many cards did I place on the table?,"['one', 'two', 'four', 'seven']",one,A,B),B,0.0,293.0,294,342,1.0,False,858,57624,0.0149,1568,8,15000,0,64,1
Ego4D__clips__7bf24899-4a05-46d4-b47d-36ce045643d8,41,EPM,who did I talk to when I was scrolling the phone?,"['a  man who has tattoo on hands', 'a man who wore sunglasses', 'a woman with long hair', 'a man with beard']",a man who wore sunglasses,B,A) a  man who has tattoo on hands,A,0.0,310.0,311,342,1.0,False,886,60956,0.0145,1764,9,15000,0,64,1
Ego4D__clips__7bf24899-4a05-46d4-b47d-36ce045643d8,42,EPM,where did I put my vaping device?,"['on the phone', 'on the table', 'in the box', 'under the table']",on the table,B,B) on the table,B,100.0,341.0,342,342,1.0,False,974,67032,0.0145,1960,10,15000,0,64,1
Ego4D__clips__7db32b15-9ea6-4a44-a103-cc04471ce4f7,62,EPM,how many eggs did I pick?,"['one', 'two', 'three', 'four']",two,B,B) two,B,100.0,75.0,76,428,1.0,False,363,14896,0.0244,392,2,15000,0,64,1
Ego4D__clips__7db32b15-9ea6-4a44-a103-cc04471ce4f7,156,EPM,Where did I put the ham?,"['on the plate', 'in the oven', 'on the counter', 'inside the ref']",inside the ref,D,D) inside the ref,D,100.0,108.0,109,428,1.0,False,433,21364,0.0203,588,3,15000,0,64,1
Ego4D__clips__7db32b15-9ea6-4a44-a103-cc04471ce4f7,63,EPM,what did I pour  in a bowl?,"['milk', 'water', 'oil', 'soy sauce']",water,B,D) soy sauce,D,0.0,154.0,155,428,1.0,False,520,30380,0.0171,784,4,15000,0,64,1
Ego4D__clips__7db32b15-9ea6-4a44-a103-cc04471ce4f7,157,EPM,Where did i put the ceramic bowl?,"['in the sink', 'on the stove', 'beside the ref', 'in plate drainer']",in plate drainer,D,D) in plate drainer,D,100.0,170.0,171,428,1.0,False,552,33516,0.0165,980,5,15000,0,64,1
Ego4D__clips__7db32b15-9ea6-4a44-a103-cc04471ce4f7,158,EPM,What did I put in the Oven,"['cheese', 'food', 'ham', 'eggs']",cheese,A,B) food,B,0.0,187.0,188,428,1.0,False,575,36848,0.0156,1176,6,15000,0,64,1
Ego4D__clips__7db32b15-9ea6-4a44-a103-cc04471ce4f7,64,EPM,what food did I put on a plate?,"['bacon', 'egg', 'sausage', 'rice']",egg,B,B) egg,B,100.0,364.0,365,428,1.0,False,878,71540,0.0123,1568,8,15000,0,64,1
Ego4D__clips__7db32b15-9ea6-4a44-a103-cc04471ce4f7,65,EPM,where were the chopsticks,"['table', 'kitchen counter', 'cabinet', 'disk drainer']",disk drainer,D,D),D,100.0,422.0,423,428,1.0,False,998,82908,0.012,1764,9,15000,0,64,1
Ego4D__clips__7db32b15-9ea6-4a44-a103-cc04471ce4f7,159,EPM,What did I put in the Oven?,"['cheese', 'eggs', 'ham', 'food']",food,D,D) food,D,100.0,427.0,428,428,1.0,False,1015,83888,0.0121,1960,10,15000,0,64,1
Ego4D__clips__84aae2af-1a45-4e2a-ac52-eb7aeffe212d,11,EPM,what did I pour in the boiler?,"['coffee', 'water', 'milk', 'sugar']",coffee,A,B) water,B,0.0,202.0,203,405,1.0,False,955,39788,0.024,980,5,15000,0,64,1
Ego4D__clips__84aae2af-1a45-4e2a-ac52-eb7aeffe212d,12,EPM,where is my packet of milk?,"['at the top of refrigerator', 'inside the box', 'under the table', 'in the kitchen']",at the top of refrigerator,A,A) at the top of refrigerator,A,100.0,252.0,253,405,1.0,False,1044,49588,0.0211,1176,6,15000,0,64,1
