video_id,question_id,task,question,choices,answer,correct_choice,pred_answer,pred_choice,qa_acc,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,blind,retrieve_size,chunk_size
TS_Retrieval_test_video_pXRtp1PGpeSfFb,1488,Past Traffic Memory,"What was the meaning of the traffic sign at the [0.95,0.08,1.0,0.18] in the scene 1 seconds ago?","['Non-Motorized Vehicle Traffic on Right.', 'Zone Speed Limit 80.', 'No Goods Vehicles.', 'Merging Traffic 1.']",No Goods Vehicles.,C,A) Non-Motorized Vehicle Traffic on Right.,A,0.0,27.04,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_pXRtp1PGpeSfFb,1486,Real-time Traffic Perception,"What is the meaning of the traffic sign at the [0.96,0.32,0.99,0.37] in the current picture?","['No Non-Motorized Vehicles.', 'Slow Down and Yield.', 'Non-Motorized Vehicles and Pedestrians traffic on the right.', 'No Left or Right Turn.']",Slow Down and Yield.,B,C) Non-Motorized Vehicles and Pedestrians traffic on the right.,C,0.0,29.24,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_pozxzWHLbe0sJi,1492,Real-time Traffic Perception,"What are the position coordinates of the traffic sign indicating ""Zone Speed Limit 5"" in the current picture?","['[0.65,0.29,0.69,0.68].', '[0.49,0.44,0.93,0.97].', '[0.28,0.34,0.5,0.56].', '[0.12,0.69,0.13,0.73].']","[0.12,0.69,0.13,0.73].",D,"A) [0.65,0.29,0.6",A,0.0,3.27,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_pozxzWHLbe0sJi,1494,Real-time Traffic Perception,"What is the meaning of the traffic sign at the [0.9,0.44,0.99,0.68] in the current picture?","['Overheight vehicle detection system active.', 'Roadside assistance call box 500m.', ""No Waiting. Automatically Photographed. Violators' Vehicles Will Be Towed."", 'Below is the Nathan Road.']",No Waiting. Automatically Photographed. Violators' Vehicles Will Be Towed.,C,C) No Waiting. Automatically Photographed. Violators' Vehicles Will Be T,C,100.0,3.5,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_pozxzWHLbe0sJi,1495,Real-time Traffic Perception,"What are the position coordinates of the traffic sign indicating ""No Parking"" in the current picture?","['[0.33,0.82,0.7,1.0].', '[0.35,0.23,0.49,0.58].', '[0.95,0.41,0.99,0.48].', '[0.82,0.22,0.92,0.56].']","[0.95,0.41,0.99,0.48].",C,"B) [0.35,0.23,0.4",B,0.0,3.6,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_pozxzWHLbe0sJi,1493,Real-time Traffic Perception,"What is the meaning of the traffic sign at the [0.62,0.64,0.66,0.76] in the current picture?","['Laijia Bridge interchange.', 'School zone speed cameras active.', 'Online Car-hailing: Go Forward.', 'Guangshan Rd (Yinheyuan Sect.) Under Construction. Please Detour.']",Online Car-hailing: Go Forward.,C,D) Guangshan Rd (Yinheyuan Sect.) Under Construction. Please,D,0.0,4.87,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_pozxzWHLbe0sJi,1496,Real-time Traffic Perception,"What is the meaning of the road board at the [0.0,0.26,0.13,0.47] in the current picture?","['The Parking Building 2 - Long Term Parking Area is in the front left direction.', 'The Lujiazui Financial District (Shanghai) is in the straight direction.', 'The Lujiangnan is in the left direction.', 'The Hanyu Road is in the front right direction.']",The Parking Building 2 - Long Term Parking Area is in the front left direction.,A,A) The Parking Building 2 - Long Term Parking Area is in the front,A,100.0,4.87,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_pozxzWHLbe0sJi,1500,Driving Decision-Making,"According to the road board at the [0.24,0.25,0.38,0.47] currently, if we wants to go to Parking Building 2 - Arrivals Area with Metered Parking, in which direction should we go? ","['We should drive in the front right direction.', 'We should drive in the right direction.', 'We should drive in the front left direction.', 'We should drive in the straight direction.']",We should drive in the straight direction.,D,C) We should drive in the front left direction.,C,0.0,4.87,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_pozxzWHLbe0sJi,1501,Key Information Extraction,"If we wants to go to Parking Building 2 - Long Term Parking Area, which target should we pay the most attention to currently? Provide the type and coordinates.","['The person at the [0.52,0.3,0.63,0.64].', 'The car at the [0.52,0.47,0.56,0.55].', 'The road board at the [0.0,0.26,0.13,0.47].', 'The road board at the [0.38,0.16,0.42,0.62].']","The road board at the [0.0,0.26,0.13,0.47].",C,"D) The road board at the [0.38,0.1",D,0.0,4.87,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_pozxzWHLbe0sJi,1497,Past Traffic Memory,"What were the position coordinates of the traffic sign indicating ""No Horn Blowing"" in the scene 2 seconds ago?","['[0.0,0.36,0.6,0.44].', '[0.05,0.69,0.07,0.72].', '[0.25,0.02,0.49,0.55].', '[0.3,0.04,0.61,0.09].']","[0.05,0.69,0.07,0.72].",B,"C) [0.25,0.02,0.4",C,0.0,5.27,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_pozxzWHLbe0sJi,1499,Driving Decision-Making,"According to the road board at the [0.0,0.26,0.13,0.47] in the image taken 2 seconds ago, if we wants to go to Parking Building 2 - Long Term Parking Area, in which direction should we go? ","['We should drive in the front left direction.', 'We should drive in the left direction.', 'We should drive in the front right direction.', 'We should drive in the straight direction.']",We should drive in the front left direction.,A,C) We should drive in the front right direction.,C,0.0,6.87,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_pozxzWHLbe0sJi,1498,Past Traffic Memory,"What was the meaning of the traffic sign at the [0.06,0.85,0.14,0.94] in the scene 3 seconds ago?","['Roadwork 1km ahead. Merge left.', 'Overnight Parking: Turn Left.', 'Roadside assistance available 24/7.', 'Yellow marked vehicles are prohibited from turning right to the area within the inner ring (including).']",Overnight Parking: Turn Left.,B,B) Overnight Parking: Turn Left.,B,100.0,8.13,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_psgh0FUPN7b7Sa,1504,Past Traffic Memory,"What was the meaning of the traffic sign at the [0.56,0.0,0.67,0.09] in the scene 1 seconds ago?","['School 30m ahead. Drive slowly.', 'Smart traffic light coordination active.', 'Left to right: Car Lane, Fast Lane, Slow Lane, Bus Lane.', 'Electric bus charging zone ahead.']","Left to right: Car Lane, Fast Lane, Slow Lane, Bus Lane.",C,"C) Left to right: Car Lane, Fast Lane, Slow Lane, Bus",C,100.0,8.8,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_psgh0FUPN7b7Sa,1502,Real-time Traffic Perception,"According to the road board at the [0.56,0.01,0.67,0.11] currently, if going in the straight direction, where will we go?","['We will go to Guangzhou Canton Tower Circle.', 'We will go to General Transport Center.', 'We will go to Heyuan.', 'We will go to Zhongshan No.1 Interchange.']",We will go to Zhongshan No.1 Interchange.,D,D) We will go to Zhongshan No.1 Interchange.,D,100.0,19.88,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_psgh0FUPN7b7Sa,1506,Driving Decision-Making,"According to the road board at the [0.56,0.01,0.67,0.11] currently, if we wants to go to Meidong Road, in which direction should we go? ","['We should drive in the left direction.', 'We should drive in the right direction.', 'We should drive in the front right direction.', 'We should drive in the front left direction.']",We should drive in the right direction.,B,A) We should drive in the left direction.,A,0.0,19.88,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_psgh0FUPN7b7Sa,1507,Hallucination detection,"What is the meaning of the traffic sign at the [0.87,0.44,0.9,0.49] in the current picture?","['Non-Motorized Vehicle Traffic.', 'Unable to say.', 'Stop.', 'Sharp Left Bend.']",Unable to say.,B,A) Non-Motorized Vehicle Traffic.,A,0.0,20.97,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_psgh0FUPN7b7Sa,1503,Real-time Traffic Perception,"What is the meaning of the traffic sign at the [0.95,0.22,0.99,0.29] in the current picture?","['No Non-Motorized Vehicles.', 'Zone Speed Limit 60.', 'U-Turn Allowed.', 'Intersection.']",No Non-Motorized Vehicles.,A,D) Intersection.,D,0.0,23.04,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_psgh0FUPN7b7Sa,1505,Past Traffic Memory,"What were the position coordinates of the traffic sign indicating ""No Parking"" in the scene 2 seconds ago?","['[0.58,0.32,0.82,0.53].', '[0.19,0.43,0.68,0.53].', '[0.86,0.16,0.88,0.21].', '[0.86,0.4,1.0,0.79].']","[0.86,0.16,0.88,0.21].",C,"B) [0.19,0.43,0.6",B,0.0,24.56,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qMak8q4HG7hROU,1512,Hallucination detection,"What is the meaning of the traffic sign at the [0.33,0.04,0.36,0.11] in the current picture?","['No Right Turn.', 'Unable to say.', 'Weight Restriction 50.', 'Slow Down and Yield.']",Unable to say.,B,A) No Right Turn.,A,0.0,3.05,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qMak8q4HG7hROU,1509,Past Traffic Memory,"What was the color of the traffic light at the [0.81,0.51,0.83,0.58] in the scene 1 seconds ago?","['Unable to say.', 'Red.', 'Yellow.', 'Green.']",Red.,B,B) Red.,B,100.0,4.2,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qMak8q4HG7hROU,1510,Past Traffic Memory,"What was the meaning of the traffic sign at the [0.86,0.52,0.88,0.56] in the scene 3 seconds ago?","['Height Restriction 4.5.', 'Slow.', 'Steep Descend.', 'No Entry.']",No Entry.,D,A) Height Restriction 4.5.,A,0.0,4.4,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qMak8q4HG7hROU,1508,Past Traffic Memory,"The traffic sign is currently located at [0.91,0.44,0.94,0.49]. What were its coordinates 1 seconds ago?","['[0.87,0.09,0.95,0.71].', '[0.12,0.53,0.29,0.68].', '[0.37,0.78,0.64,0.91].', '[0.52,0.47,0.54,0.52].']","[0.52,0.47,0.54,0.52].",D,"D) [0.52,0.47,0.5",D,100.0,4.55,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qMak8q4HG7hROU,1511,Past Traffic Memory,"What was the meaning of the traffic sign at the [0.91,0.44,0.94,0.49] in the scene 3 seconds ago?","['Pedestrians.', 'Sharp Left Bend.', 'No U-Turn.', 'No Left Turn.']",No Left Turn.,D,D) No Left Turn.,D,100.0,7.55,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qZNP9Yhe02ojep,1516,Past Traffic Memory,"What were the position coordinates of the traffic sign indicating ""Pedestrian Crossing"" in the scene 3 seconds ago?","['[0.46,0.43,0.5,0.72].', '[0.96,0.2,0.99,0.25].', '[0.35,0.53,0.54,0.74].', '[0.59,0.41,0.98,1.0].']","[0.96,0.2,0.99,0.25].",B,"A) [0.46,0.43,0.5",A,0.0,4.24,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qZNP9Yhe02ojep,1515,Past Traffic Memory,"What was the color of the traffic light at the [0.46,0.02,0.47,0.09] in the scene 3 seconds ago?","['Unable to say.', 'Red.', 'Yellow.', 'Green.']",Green.,D,B) Red.,B,0.0,7.84,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qZNP9Yhe02ojep,1514,Real-time Traffic Perception,"What is the meaning of the traffic sign at the [0.79,0.06,0.81,0.11] in the current picture?","['Width Restriction 3m.', 'Zone Speed Limit 70.', 'Zone Speed Limit 50.', 'Motor Vehicle Traffic on Left.']",Zone Speed Limit 50.,C,A) Width Restriction 3m.,A,0.0,11.72,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qZNP9Yhe02ojep,1517,Hallucination detection,"What is the meaning of the traffic sign at the [0.79,0.21,0.83,0.3] in the current picture?","['Unable to say.', 'Minimum Speed Limit 60.', 'No Entry for Small Passenger Vehicles.', 'Narrow Bridge.']",Unable to say.,A,D) Narrow Bridge.,D,0.0,12.18,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qZNP9Yhe02ojep,1513,Real-time Traffic Perception,"What are the position coordinates of the traffic sign indicating ""No Parking"" in the current picture?","['[0.09,0.04,0.75,0.65].', '[0.9,0.05,0.93,0.12].', '[0.33,0.48,0.64,0.83].', '[0.49,0.16,0.57,0.9].']","[0.9,0.05,0.93,0.12].",B,"A) [0.09,0.04,0.7",A,0.0,12.36,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qdd8kazwsxNy0d,1522,Hallucination detection,"What is the meaning of the traffic sign at the [0.19,0.44,0.23,0.5] in the current picture?","['Unable to say.', 'No Motorcycles.', 'Height Restriction 5.', 'Weight Restriction 30.']",Unable to say.,A,C) Height Restriction 5.,C,0.0,16.86,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qdd8kazwsxNy0d,1518,Past Traffic Memory,"The traffic sign is currently located at [0.51,0.13,0.54,0.18]. What were its coordinates 1 seconds ago?","['[0.28,0.56,0.5,0.66].', '[0.38,0.36,0.6,0.61].', '[0.1,0.2,0.33,0.56].', '[0.47,0.17,0.49,0.21].']","[0.47,0.17,0.49,0.21].",D,"D) [0.47,0.17,0.4",D,100.0,17.72,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qdd8kazwsxNy0d,1521,Past Traffic Memory,"What was the color of the traffic light at the [0.48,0.0,0.52,0.07] in the scene 1 seconds ago?","['Unable to say.', 'Yellow.', 'Red.', 'Green.']",Green.,D,C) Red.,C,0.0,19.8,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qdd8kazwsxNy0d,1520,Past Traffic Memory,"What was the meaning of the traffic sign at the [0.58,0.0,0.62,0.07] in the scene 2 seconds ago?","['Children Crossing.', 'Zone Speed Limit 5.', 'No Parking.', 'No Motorcycles and Non-Motorized Vehicles.']",No Parking.,C,D) No Motorcycles and Non-Motorized Vehicles.,D,0.0,20.56,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qdd8kazwsxNy0d,1519,Past Traffic Memory,"What was the meaning of the traffic sign at the [0.51,0.13,0.54,0.18] in the scene 3 seconds ago?","['Two-Way Traffic.', 'Walk.', 'No Left Turn.', 'Zone Speed Limit 30.']",Zone Speed Limit 30.,D,B) Walk.,B,0.0,20.72,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qfoZK0pB79OcEb,1528,Driving Decision-Making,"According to the road board at the [0.68,0.39,0.75,0.46] currently, if we wants to turn left, which lane should we be in?","['The third lane or the first lane.', 'The first lane or the third lane.', 'The first lane or the second lane.', 'The fifth lane or the third lane.']",The first lane or the second lane.,C,C) The first lane or the second lane.,C,100.0,3.32,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qfoZK0pB79OcEb,1526,Past Traffic Memory,"What was the color of the traffic light at the [0.95,0.21,0.98,0.31] in the scene 2 seconds ago?","['Red.', 'Green.', 'Yellow.', 'Unable to say.']",Green.,B,A) Red.,A,0.0,20.4,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qfoZK0pB79OcEb,1524,Real-time Traffic Perception,"What are the position coordinates of the traffic sign indicating ""No Horn Blowing"" in the current picture?","['[0.48,0.04,0.69,0.2].', '[0.7,0.12,0.75,0.21].', '[0.83,0.52,0.91,0.7].', '[0.13,0.82,0.51,0.97].']","[0.7,0.12,0.75,0.21].",B,"A) [0.48,0.04,0.6",A,0.0,26.48,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qfoZK0pB79OcEb,1523,Real-time Traffic Perception,"What is the meaning of the traffic sign at the [0.66,0.06,0.72,0.16] in the current picture?","['No Motor Vehicles.', 'No Motorcycles.', 'No Straight Through.', 'No Parking.']",No Parking.,D,B) No Motorcycles.,B,0.0,26.72,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qfoZK0pB79OcEb,1527,Past Traffic Memory,"What were the position coordinates of the traffic sign indicating ""Weight Restriction 20"" in the scene 1 seconds ago?","['[0.56,0.55,0.74,0.76].', '[0.22,0.5,0.95,0.98].', '[0.86,0.03,0.91,0.13].', '[0.92,0.64,0.97,0.89].']","[0.86,0.03,0.91,0.13].",C,"A) [0.56,0.55,0.7",A,0.0,27.92,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qfoZK0pB79OcEb,1525,Past Traffic Memory,"What was the meaning of the traffic sign at the [0.77,0.31,0.8,0.36] in the scene 1 seconds ago?","['Bike Route.', 'Traffic Diversion.', 'Zone Speed Limit 60.', 'No Parking.']",Zone Speed Limit 60.,C,A) Bike Route.,A,0.0,28.0,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qk28iEqhodtEcP,1530,Past Traffic Memory,"The traffic sign is currently located at [0.36,0.3,0.42,0.41]. What were its coordinates 3 seconds ago?","['[0.58,0.24,0.61,0.39].', '[0.19,0.28,0.32,0.44].', '[0.25,0.38,0.6,0.6].', '[0.33,0.42,0.37,0.5].']","[0.33,0.42,0.37,0.5].",D,"B) [0.19,0.28,0.3",B,0.0,7.31,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qk28iEqhodtEcP,1531,Past Traffic Memory,"What were the position coordinates of the traffic sign indicating ""No Parking"" in the scene 1 seconds ago?","['[0.44,0.29,0.47,0.34].', '[0.48,0.42,0.54,0.49].', '[0.15,0.53,0.64,0.64].', '[0.27,0.09,0.44,0.38].']","[0.44,0.29,0.47,0.34].",A,"D) [0.27,0.09,0.4",D,0.0,8.71,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qk28iEqhodtEcP,1529,Real-time Traffic Perception,"What is the meaning of the traffic sign at the [0.43,0.29,0.49,0.42] in the current picture?","['Road surface friction monitoring active.', 'No Parking All Day.', 'EV charging station next exit 500m.', 'Take the lower lane to Taxi Storage yard.']",No Parking All Day.,B,B) No Parking All Day.,B,100.0,8.88,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qk28iEqhodtEcP,1532,Past Traffic Memory,"What were the position coordinates of the traffic sign indicating ""No Motor Vehicles and Motorcycles"" in the scene 2 seconds ago?","['[0.09,0.33,0.49,0.61].', '[0.36,0.3,0.42,0.41].', '[0.13,0.34,0.5,0.46].', '[0.06,0.24,0.48,0.32].']","[0.36,0.3,0.42,0.41].",B,"A) [0.09,0.33,0.4",A,0.0,9.31,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qk28iEqhodtEcP,1533,Past Traffic Memory,"What was the meaning of the traffic sign at the [0.35,0.41,0.42,0.53] in the scene 1 seconds ago?","['Exit 17.', 'Bicycle lane ahead. No motor vehicles.', 'Effective 12AM - 5AM Sat & Sun. Taxis Except.', 'Noise control zone: 60dB limit enforced.']",Effective 12AM - 5AM Sat & Sun. Taxis Except.,C,B) Bicycle lane ahead. No motor vehicles.,B,0.0,9.88,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qk28iEqhodtEcP,1534,Hallucination detection,"What is the meaning of the traffic sign at the [0.49,0.47,0.52,0.53] in the current picture?","['No Straight Through.', 'Pedestrians.', 'Unable to say.', 'Tunnel Lights On.']",Unable to say.,C,B) Pedestrians.,B,0.0,10.35,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qqYsIrEmeenpiC,1536,Real-time Traffic Perception,"What are the position coordinates of the traffic sign indicating ""Children Crossing"" in the current picture?","['[0.91,0.29,0.96,0.38].', '[0.24,0.0,0.85,0.16].', '[0.33,0.8,0.45,0.87].', '[0.04,0.8,0.83,0.89].']","[0.91,0.29,0.96,0.38].",A,"B) [0.24,0.0,0.85",B,0.0,17.08,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qqYsIrEmeenpiC,1539,Real-time Traffic Perception,"What are the position coordinates of the traffic sign indicating ""Zone Speed Limit 30"" in the current picture?","['[0.66,0.63,0.93,0.97].', '[0.93,0.18,0.98,0.27].', '[0.16,0.54,0.55,0.66].', '[0.6,0.74,0.87,0.87].']","[0.93,0.18,0.98,0.27].",B,"A) [0.66,0.63,0.9",A,0.0,17.12,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qqYsIrEmeenpiC,1535,Real-time Traffic Perception,"What is the meaning of the traffic sign at the [0.56,0.05,0.62,0.15] in the current picture?","['No Horn Blowing.', 'Height Restriction 4.5.', 'Height Restriction 5.', 'Intersection.']",No Horn Blowing.,A,B) Height Restriction 4.5.,B,0.0,18.08,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qqYsIrEmeenpiC,1537,Real-time Traffic Perception,"What are the position coordinates of the traffic sign indicating ""No Parking"" in the current picture?","['[0.38,0.3,0.44,0.91].', '[0.25,0.7,0.49,0.84].', '[0.37,0.48,0.66,0.69].', '[0.63,0.06,0.68,0.15].']","[0.63,0.06,0.68,0.15].",D,"A) [0.38,0.3,0.44",A,0.0,18.08,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qqYsIrEmeenpiC,1538,Real-time Traffic Perception,"What is the meaning of the traffic sign at the [0.0,0.16,0.04,0.29] in the current picture?","['Sharp Right Bend.', 'No Left Turn.', 'No Horn Blowing.', 'Speed Bump.']",No Left Turn.,B,A) Sharp Right Bend.,A,0.0,19.88,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qqYsIrEmeenpiC,1540,Past Traffic Memory,"The traffic sign is currently located at [0.93,0.36,0.96,0.44]. What were its coordinates 1 seconds ago?","['[0.09,0.39,0.13,0.47].', '[0.7,0.58,0.87,0.66].', '[0.67,0.48,0.69,0.52].', '[0.53,0.28,0.59,0.98].']","[0.67,0.48,0.69,0.52].",C,"D) [0.53,0.28,0.5",D,0.0,20.48,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qqYsIrEmeenpiC,1543,Past Traffic Memory,"What were the position coordinates of the traffic sign indicating ""Slow Down and Yield"" in the scene 1 seconds ago?","['[0.57,0.27,0.96,0.46].', '[0.49,0.33,0.97,0.77].', '[0.16,0.67,0.41,0.77].', '[0.03,0.3,0.06,0.39].']","[0.03,0.3,0.06,0.39].",D,"B) [0.49,0.33,0.9",B,0.0,20.84,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qqYsIrEmeenpiC,1541,Past Traffic Memory,"What was the meaning of the traffic sign at the [0.91,0.35,0.95,0.44] in the scene 2 seconds ago?","['Weight Restriction 30.', 'Pedestrian Crossing.', 'No Horn Blowing.', 'No Non-Motorized Vehicles.']",Pedestrian Crossing.,B,B) Pedestrian Crossing.,B,100.0,21.32,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qqYsIrEmeenpiC,1542,Past Traffic Memory,"What was the meaning of the traffic sign at the [0.95,0.27,0.98,0.35] in the scene 2 seconds ago?","['No Motorcycles.', 'No Left or Right Turn.', 'Intersection 9.', 'One-Way (Left).']",No Motorcycles.,A,D) One-Way (Left).,D,0.0,22.52,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_qqYsIrEmeenpiC,1544,Past Traffic Memory,"What were the position coordinates of the traffic sign indicating ""Non-Motorized Vehicle Traffic"" in the scene 3 seconds ago?","['[0.11,0.61,0.55,0.88].', '[0.93,0.36,0.96,0.44].', '[0.49,0.05,0.85,0.88].', '[0.51,0.46,0.6,0.85].']","[0.93,0.36,0.96,0.44].",B,"C) [0.49,0.05,0.8",C,0.0,23.48,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_sEx0BQ0txhRIT1,1549,Past Traffic Memory,"What was the meaning of the traffic sign at the [0.78,0.49,0.84,0.59] in the scene 2 seconds ago?","['Height Restriction 5m.', 'No U-Turn.', 'No Hazardous Materials Vehicles.', 'Non-Motorized Vehicle Traffic.']",No U-Turn.,B,A) Height Restriction 5m.,A,0.0,5.37,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_sEx0BQ0txhRIT1,1546,Past Traffic Memory,"What was the meaning of the traffic sign at the [0.68,0.63,0.71,0.69] in the scene 3 seconds ago?","['Width Restriction 3m.', 'Weight Restriction 50.', 'Height Restriction 4.5.', 'No Entry for Large Passenger Vehicles.']",No Entry for Large Passenger Vehicles.,D,C) Height Restriction 4.5.,C,0.0,5.9,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_sEx0BQ0txhRIT1,1548,Past Traffic Memory,"What was the meaning of the traffic sign at the [0.71,0.61,0.75,0.68] in the scene 3 seconds ago?","['Height Restriction 4.', 'No Entry for Large Passenger Vehicles.', 'Intersection 9.', 'Width Restriction 3m.']",No Entry for Large Passenger Vehicles.,B,D) Width Restriction 3m.,D,0.0,6.1,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_sEx0BQ0txhRIT1,1545,Real-time Traffic Perception,"What is the meaning of the road board at the [0.02,0.48,0.14,0.61] in the current picture?","['The Jiangnan Avenue and Wangdong Road is in the right direction.', 'The second Ring Elevated Rd. and Shenzhen Dafen Oil Painting Village St is in the front right direction.', 'The Tamar and Wan Chai (N) is in the right direction.', 'The Pudong International Airport and Tongyuanju is in the left direction.']",The Tamar and Wan Chai (N) is in the right direction.,C,B) The second Ring Elevated Rd. and Shenzhen Dafen Oil Painting Village,B,0.0,6.34,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_sEx0BQ0txhRIT1,1550,Driving Decision-Making,"According to the road board at the [0.02,0.48,0.14,0.61] currently, if we wants to go to Tamar, in which direction should we go? ","['We should drive in the straight direction.', 'We should drive in the front left direction.', 'We should drive in the right direction.', 'We should drive in the left direction.']",We should drive in the right direction.,C,B) We should drive in the front left direction.,B,0.0,6.34,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_sEx0BQ0txhRIT1,1547,Past Traffic Memory,"What was the color of the traffic light at the [0.79,0.34,0.82,0.49] in the scene 3 seconds ago?","['Green.', 'Red.', 'Yellow.', 'Unable to say.']",Yellow.,C,B) Red.,B,0.0,6.37,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_sTxEulyVexAHTN,1552,Real-time Traffic Perception,"What is the meaning of the road board at the [0.01,0.15,0.16,0.35] in the current picture?","['The Next exit and Libai Avenue is in the left direction, and it is 500m away from here.', 'The Xinjiang Road and Parking Building 2 - Arrivals Area with Metered Parking is in the left direction, and it is 1000m away from here.', 'The Jianxin West Road and Hubei is in the left direction, and it is 800m away from here.', 'The Qihang Road and Daily Parking(P4) is in the front right direction, and it is 1km away from here.']","The Qihang Road and Daily Parking(P4) is in the front right direction, and it is 1km away from here.",D,B) The Xinjiang Road and Parking Building 2 - Arrivals Area with,B,0.0,1.0,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_sTxEulyVexAHTN,1553,Real-time Traffic Perception,"What is the meaning of the traffic sign at the [0.0,0.02,0.04,0.1] in the current picture?","['Weight Restriction 30.', 'No entry for non-motor vehicles and pedestrians.', 'Height Restriction 2.', 'No Left Turn.']",Height Restriction 2.,C,C) Height Restriction 2.,C,100.0,1.02,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_sTxEulyVexAHTN,1551,Real-time Traffic Perception,"What is the meaning of the traffic sign at the [0.72,0.35,0.78,0.46] in the current picture?","['Construction.', 'No Parking.', 'No Entry for Small Passenger Vehicles.', 'Zone Speed Limit 70.']",No Parking.,B,A) Construction.,A,0.0,1.3,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_sTxEulyVexAHTN,1556,Driving Decision-Making,"According to the road board at the [0.01,0.15,0.16,0.35] in the image taken 1 seconds ago, if we wants to go to Qihang Road, in which direction should we go and how far is it? ","['We should drive in the left direction, and the distance is 500m.', 'We should drive in the left direction, and the distance is 1km.', 'We should drive in the front left direction, and the distance is 3km.', 'We should drive in the front right direction, and the distance is 1km.']","We should drive in the front right direction, and the distance is 1km.",D,"B) We should drive in the left direction, and the distance is 1",B,0.0,1.69,0,0,1.0,False,True,64,1
TS_Retrieval_test_video_sTxEulyVexAHTN,1554,Past Traffic Memory,"What was the meaning of the traffic sign at the [0.61,0.29,0.68,0.45] in the scene 1 seconds ago?","['Steep slope bends fast, control the speed.', 'Bus Lane Cameras.', 'Sectional Speed Measurement End.', 'Huangpu Bridge, length 7016m.']",Sectional Speed Measurement End.,C,B) Bus Lane Cameras.,B,0.0,1.73,0,0,1.0,False,True,64,1
