video_id,question_id,task,question,choices,answer,correct_choice,pred_answer,pred_choice,qa_acc,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,blind,retrieve_size,chunk_size
COIN__MoXsr4c9CeA.mp4,COIN__MoXsr4c9CeA.mp4#q1,Step Localization,How long has the person in the scene been performing the 'mark the area that needs to be inked'?,"['9-10s', '44-45s', '23-24s', '25-26s']",9-10s,A,B) 44-45s.,B,0.0,35.0,0,0,1.0,False,True,64,1
COIN__MoXsr4c9CeA.mp4,COIN__MoXsr4c9CeA.mp4#q2,Goal/Step Prediction,My goal is 'do lino printing'. What are the next steps I should take?,"['scrub the toilet interior', 'put on the tire', 'transfer print', 'draw black patterns']",transfer print,C,D) draw black patterns.,D,0.0,56.0,0,0,1.0,False,True,64,1
COIN__MoXsr4c9CeA.mp4,COIN__MoXsr4c9CeA.mp4#q3,Procedure Recall,What actions did the person not perform in the last 30 seconds?,"['transfer print', 'scrape tarpaulin without ink', 'mark the area that needs to be inked', 'ink the marked area']",scrape tarpaulin without ink,B,D) ink the marked area.,D,0.0,59.0,0,0,1.0,False,True,64,1
COIN__pgYvvk2GznQ.mp4,COIN__pgYvvk2GznQ.mp4#q0,Step Verification,Is the person in the current frame still performing the 'take out the laptop CD drive'?,"['Yes', 'No']",Yes,A,B) No,B,0.0,90.0,0,0,1.0,False,True,64,1
COIN__pgYvvk2GznQ.mp4,COIN__pgYvvk2GznQ.mp4#q1,Step Localization,How long has the person in the scene been performing the 'insert the hard disk tray into the position of the CD drive'?,"['13-14s', '19-20s', '6-7s', '38-39s']",13-14s,A,C) 6-7s.,C,0.0,118.0,0,0,1.0,False,True,64,1
COIN__pgYvvk2GznQ.mp4,COIN__pgYvvk2GznQ.mp4#q2,Procedure Recall,Did the person follow the correct procedure to achieve the 'replace CD drive with SSD'?,"['Yes', 'No']",Yes,A,B) No,B,0.0,129.0,0,0,1.0,False,True,64,1
COIN__nhndDCXRf5I.mp4,COIN__nhndDCXRf5I.mp4#q0,Step Verification,Is the person in the current frame still performing the 'install the wheels for the base'?,"['Yes', 'No']",Yes,A,B) No,B,0.0,56.0,0,0,1.0,False,True,64,1
COIN__nhndDCXRf5I.mp4,COIN__nhndDCXRf5I.mp4#q1,Step Localization,How long has the person in the scene been performing the 'assemble the cushion and the backrest'?,"['7-8s', '9-10s', '28-29s', '13-14s']",28-29s,C,A) 7-8s.,A,0.0,98.0,0,0,1.0,False,True,64,1
COIN__nhndDCXRf5I.mp4,COIN__nhndDCXRf5I.mp4#q2,Goal/Step Prediction,"Based on the series of actions performed by the person in the video, what is the ultimate goal?","['lubricate a lock', 'install air conditioner', 'replace toilet seat', 'assemble office chair']",assemble office chair,D,A) lubricate a lockThe video shows the person performing a series of,A,0.0,166.0,0,0,1.0,False,True,64,1
COIN__nhndDCXRf5I.mp4,COIN__nhndDCXRf5I.mp4#q3,Procedure Recall,Did the person follow the correct procedure to achieve the 'assemble cabinet'?,"['Yes', 'No']",No,B,B).,B,100.0,221.0,0,0,1.0,False,True,64,1
COIN__OSvJ2VJDxH0.mp4,COIN__OSvJ2VJDxH0.mp4#q0,Procedure Recall,What goal was achieved in this video?,"['refill mechanical pencils', 'operate fire extinguisher', 'load grease gun', 'refill a lighter']",load grease gun,C,A) refill mechanical pencils.,A,0.0,40.0,0,0,1.0,False,True,64,1
COIN__OSvJ2VJDxH0.mp4,COIN__OSvJ2VJDxH0.mp4#q1,Step Verification,Is the person in the current frame still performing the 'screw gun head back'?,"['Yes', 'No']",No,B,B).,B,100.0,45.0,0,0,1.0,False,True,64,1
COIN__rxXyOfhXx2M.mp4,COIN__rxXyOfhXx2M.mp4#q0,Step Verification,Is the person in the current frame still performing the 'put seasoning in the egg'?,"['Yes', 'No']",No,B,B) No,B,100.0,60.0,0,0,1.0,False,True,64,1
COIN__rxXyOfhXx2M.mp4,COIN__rxXyOfhXx2M.mp4#q1,Goal/Step Prediction,"Based on the series of actions performed by the person in the video, what is the ultimate goal?","['wrap zongzi', 'clean fish', 'cook omelet', 'make lamb kebab']",cook omelet,C,A) wrap zongziThe video shows the person wrapping zongzi,A,0.0,131.0,0,0,1.0,False,True,64,1
COIN__rxXyOfhXx2M.mp4,COIN__rxXyOfhXx2M.mp4#q2,Step Localization,How long has the person in the scene been performing the 'fry eggs'?,"['11-12s', '22-23s', '19-20s', '7-8s']",11-12s,A,D) 7-8s.,D,0.0,141.0,0,0,1.0,False,True,64,1
COIN__rxXyOfhXx2M.mp4,COIN__rxXyOfhXx2M.mp4#q3,Procedure Recall,What actions was the person performing before the last 90 seconds?,"['sow on the soil', 'pour the egg into the pot', 'stir the egg', 'crop the wallpaper']",stir the egg,C,C) stir the egg.,C,100.0,156.0,0,0,1.0,False,True,64,1
COIN__azv9nSeX-20.mp4,COIN__azv9nSeX-20.mp4#q0,Step Localization,How long has the person in the scene been performing the 'put the thread on the spool'?,"['15-16s', '6-7s', '92-93s', '35-36s']",6-7s,B,A) 15-16s.,A,0.0,20.0,0,0,1.0,False,True,64,1
COIN__azv9nSeX-20.mp4,COIN__azv9nSeX-20.mp4#q1,Step Verification,Is the person in the current frame still performing the 'twine round the thread'?,"['Yes', 'No']",Yes,A,B) No,B,0.0,65.0,0,0,1.0,False,True,64,1
COIN__azv9nSeX-20.mp4,COIN__azv9nSeX-20.mp4#q2,Procedure Recall,How long has the person been performing the 'twine round the thread' in the last 60 seconds?,"['65-66s', '45-46s', '16-17s', '54-55s']",45-46s,B,A) 65-66s.,A,0.0,80.0,0,0,1.0,False,True,64,1
COIN__YM0le6f3SOs.mp4,COIN__YM0le6f3SOs.mp4#q0,Step Localization,How long has the person in the scene been performing the 'pour some glue to the face'?,"['28-29s', '8-9s', '22-23s', '10-11s']",10-11s,D,B) 8-9s.,B,0.0,50.0,0,0,1.0,False,True,64,1
COIN__YM0le6f3SOs.mp4,COIN__YM0le6f3SOs.mp4#q1,Procedure Recall,What goal was achieved in this video?,"['give an intramuscular injection', 'use epinephrine auto-injector', 'perform CPR', 'remove blackheads with glue']",remove blackheads with glue,D,B) use epinephrine auto-injectorExplanation: The video,B,0.0,137.0,0,0,1.0,False,True,64,1
COIN__YM0le6f3SOs.mp4,COIN__YM0le6f3SOs.mp4#q2,Step Verification,Is the person in the current frame still performing the 'wipe the glue to a layer'?,"['Yes', 'No']",No,B,B) No,B,100.0,141.0,0,0,1.0,False,True,64,1
COIN__KcU7YjoI6-k.mp4,COIN__KcU7YjoI6-k.mp4#q0,Step Verification,Is the person in the current frame still performing the 'clean the window surface'?,"['Yes', 'No']",No,B,B) No,B,100.0,28.0,0,0,1.0,False,True,64,1
COIN__KcU7YjoI6-k.mp4,COIN__KcU7YjoI6-k.mp4#q1,Procedure Recall,What actions did the person not perform in the last 30 seconds?,"['put the sticker on the window', 'clean the window surface', 'tear off the other side of the sticker', 'press the sticker']",tear off the other side of the sticker,C,D) press the sticker.,D,0.0,54.0,0,0,1.0,False,True,64,1
COIN__KcU7YjoI6-k.mp4,COIN__KcU7YjoI6-k.mp4#q2,Goal/Step Prediction,"Based on the series of actions performed by the person in the video, what is the ultimate goal?","['make flower crown', 'set up a hamster cage', 'use triple beam balance', 'paste car sticker']",paste car sticker,D,A) make flower crown.,A,0.0,68.0,0,0,1.0,False,True,64,1
COIN__KcU7YjoI6-k.mp4,COIN__KcU7YjoI6-k.mp4#q3,Step Localization,How long has the person in the scene been performing the 'tear off the other side of the sticker'?,"['20-21s', '16-17s', '28-29s', '8-9s']",20-21s,A,A) 20-21s.,A,100.0,87.0,0,0,1.0,False,True,64,1
COIN__CoHVA7nr82A.mp4,COIN__CoHVA7nr82A.mp4#q0,Step Localization,How long has the person in the scene been performing the 'hold electrode with a welding tong'?,"['9-10s', '5-6s', '44-45s', '18-19s']",9-10s,A,C) 44-45s.,C,0.0,32.0,0,0,1.0,False,True,64,1
COIN__CoHVA7nr82A.mp4,COIN__CoHVA7nr82A.mp4#q1,Step Verification,Is the person in the current frame still performing the 'wear a eye protection helmet'?,"['Yes', 'No']",No,B,B) No,B,100.0,131.0,0,0,1.0,False,True,64,1
COIN__CoHVA7nr82A.mp4,COIN__CoHVA7nr82A.mp4#q2,Goal/Step Prediction,My goal is 'arc weld'. What are the next steps I should take?,"['weld along the weld line', 'clean weld line with a hammer', 'install the new pin board', 'cut the packing paper']",clean weld line with a hammer,B,A) weld along the weld line.,A,0.0,176.0,0,0,1.0,False,True,64,1
COIN__CoHVA7nr82A.mp4,COIN__CoHVA7nr82A.mp4#q3,Procedure Recall,Did the person follow the correct procedure to achieve the 'change toner cartridge'?,"['Yes', 'No']",No,B,B) No,B,100.0,203.0,0,0,1.0,False,True,64,1
COIN__lIgRCtzxz-4.mp4,COIN__lIgRCtzxz-4.mp4#q0,Step Verification,Is the person in the current frame still performing the 'cut oranges'?,"['Yes', 'No']",Yes,A,B) No,B,0.0,23.0,0,0,1.0,False,True,64,1
COIN__lIgRCtzxz-4.mp4,COIN__lIgRCtzxz-4.mp4#q1,Step Localization,How long has the person in the scene been performing the 'juice the oranges'?,"['27-28s', '36-37s', '9-10s', '29-30s']",36-37s,B,C) 9-10s.,C,0.0,64.0,0,0,1.0,False,True,64,1
COIN__lIgRCtzxz-4.mp4,COIN__lIgRCtzxz-4.mp4#q2,Procedure Recall,What goal was achieved in this video?,"['make orange juice', 'make cookie', 'make chocolate', 'make coffee']",make orange juice,A,A) make orange juice.,A,100.0,116.0,0,0,1.0,False,True,64,1
COIN__8GDGRq0ZSfg.mp4,COIN__8GDGRq0ZSfg.mp4#q0,Step Verification,Is the person in the current frame still performing the 'set up the brackets'?,"['Yes', 'No']",No,B,B).,B,100.0,69.0,0,0,1.0,False,True,64,1
COIN__8GDGRq0ZSfg.mp4,COIN__8GDGRq0ZSfg.mp4#q1,Step Localization,How long has the person in the scene been performing the 'set up the platfond'?,"['19-20s', '30-31s', '6-7s', '10-11s']",19-20s,A,C) 6-7s.,C,0.0,83.0,0,0,1.0,False,True,64,1
COIN__8GDGRq0ZSfg.mp4,COIN__8GDGRq0ZSfg.mp4#q2,Goal/Step Prediction,My goal is 'pitch a tent'. What are the next steps I should take?,"['remove the original protector', 'clean up the ground', 'fix the ground nail', 'set up the platfond']",fix the ground nail,C,D) set up the platfond.,D,0.0,87.0,0,0,1.0,False,True,64,1
COIN__8GDGRq0ZSfg.mp4,COIN__8GDGRq0ZSfg.mp4#q3,Procedure Recall,What goal was achieved in this video?,"['change guitar strings', 'pitch a tent', 'open champagne bottle', 'make paper easter baskets']",pitch a tent,B,A) change guitar strings.,A,0.0,90.0,0,0,1.0,False,True,64,1
COIN__3bsWpRE0inA.mp4,COIN__3bsWpRE0inA.mp4#q0,Step Verification,Is the person in the current frame still performing the 'circle the rope under the bolt'?,"['Yes', 'No']",No,B,B) No,B,100.0,47.0,0,0,1.0,False,True,64,1
COIN__3bsWpRE0inA.mp4,COIN__3bsWpRE0inA.mp4#q1,Step Localization,How long has the person in the scene been performing the 'cross the rope to wrap the bolt'?,"['81-82s', '10-11s', '26-27s', '7-8s']",81-82s,A,A) 81-82s.,A,100.0,126.0,0,0,1.0,False,True,64,1
COIN__3bsWpRE0inA.mp4,COIN__3bsWpRE0inA.mp4#q2,Procedure Recall,Did the person follow the correct procedure to achieve the 'tie boat to dock'?,"['Yes', 'No']",Yes,A,B) No,B,0.0,213.0,0,0,1.0,False,True,64,1
COIN__A00APZTq1o4.mp4,COIN__A00APZTq1o4.mp4#q0,Step Localization,How long has the person in the scene been performing the 'spray towards the fire'?,"['28-29s', '14-15s', '19-20s', '8-9s']",8-9s,D,B) 14-15s.,B,0.0,104.0,0,0,1.0,False,True,64,1
COIN__A00APZTq1o4.mp4,COIN__A00APZTq1o4.mp4#q1,Step Verification,Is the person in the current frame still performing the 'spray towards the fire'?,"['Yes', 'No']",No,B,B).,B,100.0,160.0,0,0,1.0,False,True,64,1
COIN__A00APZTq1o4.mp4,COIN__A00APZTq1o4.mp4#q2,Goal/Step Prediction,"Based on the series of actions performed by the person in the video, what is the ultimate goal?","['change battery of watch', 'refill fountain pen', 'operate fire extinguisher', 'refill mechanical pencils']",operate fire extinguisher,C,A) change battery of watchExplanation: The person in the video is performing,A,0.0,173.0,0,0,1.0,False,True,64,1
COIN__A00APZTq1o4.mp4,COIN__A00APZTq1o4.mp4#q3,Procedure Recall,What actions was the person performing before the last 60 seconds?,"['spray towards the fire', 'reset and screw on the screws', 'fry salmon', 'spray experimentally to check']",spray towards the fire,A,A) spray towards the fire.,A,100.0,194.0,0,0,1.0,False,True,64,1
COIN__ECPk_mTHNNA.mp4,COIN__ECPk_mTHNNA.mp4#q0,Procedure Recall,Did the person follow the correct procedure to achieve the 'make pickles'?,"['Yes', 'No']",Yes,A,B)Explanation: The correct procedure to make pickles involves soaking the cucum,B,0.0,59.0,0,0,1.0,False,True,64,1
COIN__ECPk_mTHNNA.mp4,COIN__ECPk_mTHNNA.mp4#q1,Step Verification,Is the person in the current frame still performing the 'put the ingredients into the can'?,"['Yes', 'No']",No,B,B) No,B,100.0,62.0,0,0,1.0,False,True,64,1
COIN__vT0PbMVrr3w.mp4,COIN__vT0PbMVrr3w.mp4#q0,Step Verification,Is the person in the current frame still performing the 'wipe the dish'?,"['Yes', 'No']",No,B,B) No,B,100.0,31.0,0,0,1.0,False,True,64,1
COIN__vT0PbMVrr3w.mp4,COIN__vT0PbMVrr3w.mp4#q1,Procedure Recall,Did the person follow the correct procedure to achieve the 'wash dish'?,"['Yes', 'No']",Yes,A,B).,B,0.0,31.0,0,0,1.0,False,True,64,1
COIN__F8U4tt9RyIE.mp4,COIN__F8U4tt9RyIE.mp4#q0,Step Verification,Is the person in the current frame still performing the 'press the corresponding button'?,"['Yes', 'No']",No,B,B) No,B,100.0,55.5,0,0,1.0,False,True,64,1
COIN__F8U4tt9RyIE.mp4,COIN__F8U4tt9RyIE.mp4#q1,Procedure Recall,How long has the person been performing the 'press the corresponding button' in the last 30 seconds?,"['8-9s', '3-4s', '40-41s', '36-37s']",8-9s,A,B) 3-4s.,B,0.0,77.0,0,0,1.0,False,True,64,1
COIN__F8U4tt9RyIE.mp4,COIN__F8U4tt9RyIE.mp4#q2,Goal/Step Prediction,My goal is 'use vending machine'. What are the next steps I should take?,"['take out the goods', 'put the hamster back into the hamster cage', 'insert money into the vending machine', 'tear off the other side of the sticker']",take out the goods,A,C) insert money into the vending machine.,C,0.0,84.5,0,0,1.0,False,True,64,1
COIN__cvd791MO48Q.mp4,COIN__cvd791MO48Q.mp4#q0,Step Verification,Is the person in the current frame still performing the 'do artificial breathing to the patient'?,"['Yes', 'No']",No,B,B).,B,100.0,29.0,0,0,1.0,False,True,64,1
COIN__cvd791MO48Q.mp4,COIN__cvd791MO48Q.mp4#q1,Step Localization,How long has the person in the scene been performing the 'press the chest of the patient'?,"['19-20s', '22-23s', '15-16s', '10-11s']",15-16s,C,C).,C,100.0,46.0,0,0,1.0,False,True,64,1
COIN__cvd791MO48Q.mp4,COIN__cvd791MO48Q.mp4#q2,Goal/Step Prediction,My goal is 'perform CPR'. What are the next steps I should take?,"['put down the hair and comb', 'call emergency number', 'do artificial breathing to the patient', 'install the back cover and waterproof ring']",do artificial breathing to the patient,C,C) do artificial breathing to the patientPerforming CPR is crucial in emergency,C,100.0,49.0,0,0,1.0,False,True,64,1
COIN__cvd791MO48Q.mp4,COIN__cvd791MO48Q.mp4#q3,Procedure Recall,What goal was achieved in this video?,"['use neti pot', 'use epinephrine auto-injector', 'perform CPR', 'wash dog']",perform CPR,C,B) use epinephrine auto-injector.,B,0.0,58.0,0,0,1.0,False,True,64,1
COIN__ssR2uqJRu1Y.mp4,COIN__ssR2uqJRu1Y.mp4#q0,Step Verification,Is the person in the current frame still performing the 'assemble the cushion and the backrest'?,"['Yes', 'No']",No,B,B).,B,100.0,59.0,0,0,1.0,False,True,64,1
COIN__ssR2uqJRu1Y.mp4,COIN__ssR2uqJRu1Y.mp4#q1,Goal/Step Prediction,My goal is 'assemble office chair'. What are the next steps I should take?,"['assemble the cushion and the backrest', 'insert the hard disk tray into the position of the CD drive', 'iron the cloths with the iron', 'connect the chair and the base']",connect the chair and the base,D,A) assemble the cushion and the backrest.,A,0.0,153.0,0,0,1.0,False,True,64,1
COIN__ssR2uqJRu1Y.mp4,COIN__ssR2uqJRu1Y.mp4#q2,Step Localization,How long has the person in the scene been performing the 'connect the chair and the base'?,"['7-8s', '21-22s', '15-16s', '11-12s']",21-22s,B,A) 7-8s.,A,0.0,173.0,0,0,1.0,False,True,64,1
COIN__ssR2uqJRu1Y.mp4,COIN__ssR2uqJRu1Y.mp4#q3,Procedure Recall,What actions was the person performing before the last 15 seconds?,"['assemble the cushion and the backrest', 'connect the chair and the base', 'remove the door knob', 'put nicely and align the quilt and the cover']",connect the chair and the base,B,D) put nicely and align the quilt and the cover.,D,0.0,192.0,0,0,1.0,False,True,64,1
COIN__5aDqNwMVEyc.mp4,COIN__5aDqNwMVEyc.mp4#q0,Step Verification,Is the person in the current frame still performing the 'grind the coffee beans'?,"['Yes', 'No']",No,B,B) No,B,100.0,72.0,0,0,1.0,False,True,64,1
COIN__5aDqNwMVEyc.mp4,COIN__5aDqNwMVEyc.mp4#q1,Step Localization,How long has the person in the scene been performing the 'filtrate the coffee beans'?,"['41-42s', '15-16s', '12-13s', '98-99s']",15-16s,B,A) 41-42s.,A,0.0,100.0,0,0,1.0,False,True,64,1
COIN__5aDqNwMVEyc.mp4,COIN__5aDqNwMVEyc.mp4#q2,Procedure Recall,Did the person follow the correct procedure to achieve the 'make cocktail'?,"['Yes', 'No']",No,B,B)Explanation: The correct procedure to achieve the'make cocktail' involves mixing,B,100.0,113.0,0,0,1.0,False,True,64,1
COIN___qXeiQhdhhE.mp4,COIN___qXeiQhdhhE.mp4#q0,Step Verification,Is the person in the current frame still performing the 'open the back cover'?,"['Yes', 'No']",Yes,A,B) No,B,0.0,31.0,0,0,1.0,False,True,64,1
COIN___qXeiQhdhhE.mp4,COIN___qXeiQhdhhE.mp4#q1,Step Localization,How long has the person in the scene been performing the 'open the back cover'?,"['15-16s', '40-41s', '11-12s', '8-9s']",15-16s,A,C) 11-12s.,C,0.0,37.0,0,0,1.0,False,True,64,1
COIN___qXeiQhdhhE.mp4,COIN___qXeiQhdhhE.mp4#q2,Procedure Recall,What goal was achieved in this video?,"['replace battery on TV control', 'change battery of watch', 'open a lock with paperclips', 'make wireless earbuds']",change battery of watch,B,A) replace battery on TV control.,A,0.0,63.0,0,0,1.0,False,True,64,1
COIN___QnflnXw3nU.mp4,COIN___QnflnXw3nU.mp4#q0,Procedure Recall,What actions did the person not perform in the last 30 seconds?,"['pour some water to the soy milk maker', 'pour some soy beans', 'run the soy milk maker', 'filtrate with a filter']",filtrate with a filter,D,D) filtrate with a filter.,D,100.0,159.0,0,0,1.0,False,True,64,1
COIN___QnflnXw3nU.mp4,COIN___QnflnXw3nU.mp4#q1,Step Verification,Is the person in the current frame still performing the 'run the soy milk maker'?,"['Yes', 'No']",Yes,A,B) No,B,0.0,183.0,0,0,1.0,False,True,64,1
COIN___QnflnXw3nU.mp4,COIN___QnflnXw3nU.mp4#q2,Step Localization,How long has the person in the scene been performing the 'run the soy milk maker'?,"['37-38s', '7-8s', '5-6s', '28-29s']",37-38s,A,A) 37-38s.,A,100.0,184.0,0,0,1.0,False,True,64,1
COIN__spWLwRg4s4I.mp4,COIN__spWLwRg4s4I.mp4#q0,Step Localization,How long has the person in the scene been performing the 'absorb some ink slowly'?,"['10-11s', '33-34s', '27-28s', '21-22s']",21-22s,D,C) 27-28s.,C,0.0,80.0,0,0,1.0,False,True,64,1
COIN__spWLwRg4s4I.mp4,COIN__spWLwRg4s4I.mp4#q1,Step Verification,Is the person in the current frame still performing the 'absorb some ink slowly'?,"['Yes', 'No']",Yes,A,B).,B,0.0,81.0,0,0,1.0,False,True,64,1
COIN__spWLwRg4s4I.mp4,COIN__spWLwRg4s4I.mp4#q2,Procedure Recall,Did the person follow the correct procedure to achieve the 'refill fountain pen'?,"['Yes', 'No']",Yes,A,B) No,B,0.0,95.0,0,0,1.0,False,True,64,1
COIN__mswa1W0GI4o.mp4,COIN__mswa1W0GI4o.mp4#q0,Step Localization,How long has the person in the scene been performing the 'circle the rope under the bolt'?,"['24-25s', '17-18s', '5-6s', '19-20s']",5-6s,C,C) 5-6s.,C,100.0,24.0,0,0,1.0,False,True,64,1
COIN__mswa1W0GI4o.mp4,COIN__mswa1W0GI4o.mp4#q1,Step Verification,Is the person in the current frame still performing the 'circle the rope under the bolt'?,"['Yes', 'No']",No,B,B) No,B,100.0,27.0,0,0,1.0,False,True,64,1
COIN__mswa1W0GI4o.mp4,COIN__mswa1W0GI4o.mp4#q2,Procedure Recall,What goal was achieved in this video?,"['replace rearview mirror glass', 'park parallel', 'tie boat to dock', 'polish car']",tie boat to dock,C,A) replace rearview mirror glass.,A,0.0,34.0,0,0,1.0,False,True,64,1
COIN__0WXaTHEIoAc.mp4,COIN__0WXaTHEIoAc.mp4#q0,Step Localization,How long has the person in the scene been performing the 'install stand of the seat'?,"['35-36s', '19-20s', '51-52s', '14-15s']",14-15s,D,C) 51-52s.,C,0.0,105.0,0,0,1.0,False,True,64,1
COIN__0WXaTHEIoAc.mp4,COIN__0WXaTHEIoAc.mp4#q1,Goal/Step Prediction,My goal is 'assemble sofa'. What are the next steps I should take?,"['pour into the ingredients', 'install armrest on sofa', 'shave carefully on the face', 'place cushion and backrest']",place cushion and backrest,D,D) place cushion and backrest.,D,100.0,127.0,0,0,1.0,False,True,64,1
COIN__0WXaTHEIoAc.mp4,COIN__0WXaTHEIoAc.mp4#q2,Step Verification,Is the person in the current frame still performing the 'put every parts mentioned together'?,"['Yes', 'No']",No,B,B).,B,100.0,129.0,0,0,1.0,False,True,64,1
COIN__0WXaTHEIoAc.mp4,COIN__0WXaTHEIoAc.mp4#q3,Procedure Recall,What actions did the person perform in sequence in the last 30 seconds?,"['install stand of the seat -> install armrest on sofa -> put every parts mentioned together -> place cushion and backrest', 'place cushion and backrest -> put every parts mentioned together -> install stand of the seat -> install armrest on sofa', 'install the sofa back -> place cushion and backrest -> install armrest on sofa -> put every parts mentioned together', 'install legs of sofa -> install stand of the seat -> install armrest on sofa -> place cushion and backrest']",install stand of the seat -> install armrest on sofa -> put every parts mentioned together -> place cushion and backrest,A,D) install legs of sofa -> install stand of the seat -> install armrest,D,0.0,129.0,0,0,1.0,False,True,64,1
COIN__Ab7MgLpaeCY.mp4,COIN__Ab7MgLpaeCY.mp4#q0,Step Localization,How long has the person in the scene been performing the 'take out the filter'?,"['9-10s', '56-57s', '14-15s', '5-6s']",14-15s,C,C) 14-15s.,C,100.0,55.0,0,0,1.0,False,True,64,1
COIN__Ab7MgLpaeCY.mp4,COIN__Ab7MgLpaeCY.mp4#q1,Step Verification,Is the person in the current frame still performing the 'fit on the filter'?,"['Yes', 'No']",Yes,A,B) No,B,0.0,76.0,0,0,1.0,False,True,64,1
COIN__Ab7MgLpaeCY.mp4,COIN__Ab7MgLpaeCY.mp4#q2,Goal/Step Prediction,My goal is 'replace filter for air purifier'. What are the next steps I should take?,"['fit on the shell', 'clean up the filter', 'link the new chain', 'knead the raw sugar']",fit on the shell,A,A) fit on the shell.,A,100.0,82.0,0,0,1.0,False,True,64,1
COIN__Ab7MgLpaeCY.mp4,COIN__Ab7MgLpaeCY.mp4#q3,Procedure Recall,Did the person follow the correct procedure to achieve the 'replace filter for air purifier'?,"['Yes', 'No']",Yes,A,B) No,B,0.0,87.0,0,0,1.0,False,True,64,1
COIN__nZ_gg3kCR_M.mp4,COIN__nZ_gg3kCR_M.mp4#q0,Procedure Recall,What actions was the person performing before the last 30 seconds?,"['add water into the volumetric flask to the tick line', 'put down the hair and comb', 'brew tea and stir', 'pull up the hair to reserve place for the hair extensions']",pull up the hair to reserve place for the hair extensions,D,A) add water into the volumetric flask to the tick line.,A,0.0,77.0,0,0,1.0,False,True,64,1
COIN__nZ_gg3kCR_M.mp4,COIN__nZ_gg3kCR_M.mp4#q1,Step Localization,How long has the person in the scene been performing the 'put on the hair extensions'?,"['5-6s', '31-32s', '17-18s', '12-13s']",12-13s,D,A) 5-6s.,A,0.0,77.0,0,0,1.0,False,True,64,1
COIN__nZ_gg3kCR_M.mp4,COIN__nZ_gg3kCR_M.mp4#q2,Goal/Step Prediction,"Based on the series of actions performed by the person in the video, what is the ultimate goal?","['draw blood', 'wash hair', 'use earplugs', 'put on hair extensions']",put on hair extensions,D,A) draw blood.,A,0.0,111.0,0,0,1.0,False,True,64,1
COIN__nZ_gg3kCR_M.mp4,COIN__nZ_gg3kCR_M.mp4#q3,Step Verification,Is the person in the current frame still performing the 'pull up the hair to reserve place for the hair extensions'?,"['Yes', 'No']",Yes,A,B) No,B,0.0,124.0,0,0,1.0,False,True,64,1
COIN__OmHdOVEp06E.mp4,COIN__OmHdOVEp06E.mp4#q0,Goal/Step Prediction,My goal is 'use neti pot'. What are the next steps I should take?,"['crop the wallpaper', 'put in the oil to fry', 'shake and stir', 'fill a nostril with saline and do the same to the other nostril']",fill a nostril with saline and do the same to the other nostril,D,D) fill a nostril with saline and do the same to the other nostr,D,100.0,43.5,0,0,1.0,False,True,64,1
COIN__OmHdOVEp06E.mp4,COIN__OmHdOVEp06E.mp4#q1,Step Verification,Is the person in the current frame still performing the 'fill a nostril with saline and do the same to the other nostril'?,"['Yes', 'No']",Yes,A,B) No,B,0.0,83.0,0,0,1.0,False,True,64,1
COIN__OmHdOVEp06E.mp4,COIN__OmHdOVEp06E.mp4#q2,Step Localization,How long has the person in the scene been performing the 'fill a nostril with saline and do the same to the other nostril'?,"['41-42s', '26-27s', '21-22s', '13-14s']",41-42s,A,A) 41-42s.,A,100.0,83.0,0,0,1.0,False,True,64,1
COIN__OmHdOVEp06E.mp4,COIN__OmHdOVEp06E.mp4#q3,Procedure Recall,Did the person follow the correct procedure to achieve the 'use neti pot'?,"['Yes', 'No']",Yes,A,B).,B,0.0,103.0,0,0,1.0,False,True,64,1
COIN__wZYSakotrWw.mp4,COIN__wZYSakotrWw.mp4#q0,Step Localization,How long has the person in the scene been performing the 'pour into the ingredients'?,"['5-6s', '11-12s', '9-10s', '18-19s']",18-19s,D,C) 9-10s.,C,0.0,139.0,0,0,1.0,False,True,64,1
COIN__wZYSakotrWw.mp4,COIN__wZYSakotrWw.mp4#q1,Step Verification,Is the person in the current frame still performing the 'shake the mixture'?,"['Yes', 'No']",Yes,A,B).,B,0.0,151.0,0,0,1.0,False,True,64,1
COIN__wZYSakotrWw.mp4,COIN__wZYSakotrWw.mp4#q2,Procedure Recall,Did the person follow the correct procedure to achieve the 'make hummus'?,"['Yes', 'No']",No,B,B).,B,100.0,160.0,0,0,1.0,False,True,64,1
COIN__zHmp0UMA9RY.mp4,COIN__zHmp0UMA9RY.mp4#q0,Goal/Step Prediction,"Based on the series of actions performed by the person in the video, what is the ultimate goal?","['replace battery on TV control', 'change battery of watch', 'fix laptop screen scratches', 'replace mobile screen protector']",replace mobile screen protector,D,A) replace battery on TV controlThe person in the video is performing a,A,0.0,76.0,0,0,1.0,False,True,64,1
COIN__zHmp0UMA9RY.mp4,COIN__zHmp0UMA9RY.mp4#q1,Procedure Recall,Did the person follow the correct procedure to achieve the 'refill a lighter'?,"['Yes', 'No']",No,B,B).,B,100.0,97.0,0,0,1.0,False,True,64,1
COIN__zHmp0UMA9RY.mp4,COIN__zHmp0UMA9RY.mp4#q2,Step Verification,Is the person in the current frame still performing the 'paste protector on the screen'?,"['Yes', 'No']",No,B,B) No,B,100.0,100.0,0,0,1.0,False,True,64,1
