video_id,task,question,answer,answer_letter,min_fps,sample_fps,trigger,trigger_time_sec,n_frames_seen,n_frames_loaded,truncated,qa_acc,pred_answer,pred_choice,correct_choice,presented_choices,n_generated_tokens,latency_seconds,retrieval_fired,question_id,position_bin,position_frac,needle_start_sec,needle_end_sec,query_time_sec,stream_fps,haystack_file,needle_first_frame,needle_last_frame,n_needle_frames,retrieval_distance_sec,retrieval_distance_frames,tokens_after_needle,needle_in_local_window,n_layers_retrieved,n_blocks_per_layer,n_needle_blocks,layers_hit_frac,blocks_hit_mean,retrieve_size,chunk_size
fpsstream_000230,synchronization_assessment,Did the horse and the black cow turn simultaneously?,the cow turned first,B,5.0,1.0,query,270.179,271,600,False,0.0,A,A,B,"['Yes', 'the cow turned first', 'the horse turned first', 'horse turned right and cow turned left', 'None of the above']",2,0.53,True,fpsbench_000232,middle,0.45,268.179,272.179,270.179,25.0,movie101_105.mp4,269,270,2,-2.0,0,0,True,28,64,2,0.8214,1.5714,64,1
fpsstream_000231,synchronization_assessment,Did athlete 959 and athlete 957 cross the 6th hurdle simultaneously?,athlete 959 crossed it before athlete 957,B,4.0,1.0,query,503.685,504,600,False,100.0,B,B,B,"['Yes', 'athlete 959 crossed it before athlete 957', 'athlete 9527crossed it before athlete 959', 'athlete 254 crossed it first', 'None of the above']",2,0.4916,True,fpsbench_000233,late,0.8416,495.685,506.696,503.685,30.0,surveil_123.mp4,496,503,8,-3.011,0,0,True,28,64,8,1.0,7.6429,64,1
fpsstream_000232,repetitive_motion,How many times does the man cut the vegetables?,17,C,8.0,1.0,query,80.369,81,600,False,0.0,D,D,C,"['15', '16', '17', '18', 'None of the above']",2,0.4939,True,fpsbench_000234,early,0.1197,70.369,82.369,80.369,30.0,order_96.mp4,71,80,10,-2.0,0,0,True,28,64,10,1.0,9.5714,64,1
fpsstream_000233,synchronization_assessment,Did both saxophonists lower their saxophones simultaneously?,right plater lowered it before the left,C,6.0,1.0,query,268.997,269,600,False,0.0,B,B,C,"['Yes', 'left player lowered it before the right', 'right plater lowered it before the left', ""both players don't lower it"", 'None of the above']",2,0.5756,True,fpsbench_000235,middle,0.4487,266.997,271.997,268.997,30.0,order_4.mp4,267,268,2,-3.0,0,0,True,28,64,2,1.0,1.8929,64,1
fpsstream_000234,synchronization_assessment,"After the player wearing red and white shoots, what foot does he land on?",He lands on his left foot first.,B,4.0,1.0,query,454.872,455,600,False,0.0,C,C,B,"['He lands on both feet at the same time.', 'He lands on his left foot first.', 'He lands on his right foot first.', 'He lands on his rear end.', 'None of the above']",2,0.5107,True,fpsbench_000236,late,0.7625,449.872,459.882,454.872,25.0,order_9.mp4,450,454,5,-5.01,0,0,True,28,64,5,0.9643,3.9643,64,1
fpsstream_000235,synchronization_assessment,Did both trumpet players lower their trumpets simultaneously?,Yes,A,4.0,1.0,query,137.16,138,600,False,0.0,B,B,A,"['Yes', 'left player lowered it before the right', 'right plater lowered it before the left', 'both players kept playing', 'None of the above']",2,0.5157,True,fpsbench_000237,early,0.2221,132.16,137.16,137.16,24.0,subPlot_new_all_177.mp4,133,137,5,0.0,0,0,True,28,64,5,1.0,5.0,64,1
fpsstream_000236,causality_detection,What caused the backboard glass to break?,"The player in white team hung on the rim, and the subsequent downward force caused the backboard glass to shatter",B,6.0,1.0,query,246.693,247,600,False,0.0,D,D,B,"['The player in white team dunked the ball with such force that the impact of the ball itself on the rim assembly caused the backboard glass to shatter', 'The player in white team hung on the rim, and the subsequent downward force caused the backboard glass to shatter', 'The player in blue team hung on the rim causing the backboard glass to shatter', ""The player in white team's forearm and elbow struck the glass forcefully on the follow-through of a dunk, causing it to shatter"", 'None of the above']",2,0.5201,True,fpsbench_000238,middle,0.408,240.693,250.703,246.693,25.0,subPlot_new_all_116.mp4,241,246,6,-4.01,0,0,True,28,64,6,1.0,4.1786,64,1
fpsstream_000237,causality_detection,What is the direct cause of the player in white falling onto the court?,He made physical contact with the opposing player in black who was driving toward the basket and scored,C,4.0,1.0,query,437.74,438,600,False,0.0,B,B,C,"['He lost his footing and slipped on the court while trying to change direction', 'He was trying to block the shot and lost his balance on his own', 'He made physical contact with the opposing player in black who was driving toward the basket and scored', 'He fell down intentionally to try and draw a charging foul from the referee', 'None of the above']",2,0.4353,True,fpsbench_000239,late,0.7273,432.74,437.745,437.74,25.0,subPlot_new_all_11.mp4,433,437,5,-0.005,0,0,True,28,64,5,0.8214,1.9286,64,1
fpsstream_000238,causality_detection,What caused Wario to die?,"Zelda launched a fireball, which exploded the box and launched Wario off the stage.",C,4.0,1.0,query,161.045,162,600,False,0.0,D,D,C,"['He was knocked up by Toon Link.', 'King DeDeDe destroyed the explosive box, launching Wario into the air.', 'Zelda launched a fireball, which exploded the box and launched Wario off the stage.', 'Toon Link hit the explosive box, launching Wario into the air.', 'None of the above']",2,0.4423,True,fpsbench_000240,early,0.2628,155.045,165.045,161.045,25.0,order_70.mp4,156,161,6,-4.0,0,0,True,28,64,6,1.0,6.0,64,1
fpsstream_000239,causality_detection,What caused Donkey Kong to die?,Toon Link poked his sword upwards.,A,4.0,1.0,query,304.686,305,600,False,0.0,D,D,A,"['Toon Link poked his sword upwards.', 'Toon Link hit a heavy up-smash.', 'Toon Link landed an aerial attack.', 'Toon Link shot a beam of purple light upwards, knocking Donkey Kong off the stage.', 'None of the above']",2,0.4962,True,fpsbench_000241,middle,0.5079,299.686,309.686,304.686,25.0,movie101_75.mp4,300,304,5,-5.0,0,0,True,28,64,5,1.0,5.0,64,1
fpsstream_000240,causality_detection,What caused the dominoes to start falling?,A marble rolling down a ramp struck the first domino,B,7.0,1.0,query,466.149,467,600,False,0.0,A,A,B,"['A small toy car was released down a track, hitting the first domino', 'A marble rolling down a ramp struck the first domino', ""A person's finger gently tapped the first domino"", 'A lever tipped over and knocked down the first domino', 'None of the above']",2,0.63,True,fpsbench_000242,late,0.778,455.149,470.149,466.149,25.0,subPlot_new_all_2.mp4,456,466,11,-4.0,0,0,True,28,64,11,0.8571,5.5357,64,1
fpsstream_000241,causality_detection,What caused the explosion in the distance?,The POV character threw a grenade.,B,5.0,1.0,query,69.326,70,600,False,0.0,D,D,B,"['Someone threw a grenade.', 'The POV character threw a grenade.', 'The POV character used a rocket launcher.', 'Someone else fired a rocket launcher.', 'None of the above']",2,0.2946,True,fpsbench_000243,early,0.1056,62.326,72.336,69.326,30.0,count_222.mp4,63,69,7,-3.01,0,0,True,28,64,7,1.0,6.5357,64,1
fpsstream_000242,causality_detection,What caused the green car to lose its momentum?,"The green car collided with the speed braker as it landed incorrectly while passing the speed braker, causing it to lose its momentum",B,8.0,1.0,query,246.108,247,600,False,0.0,C,C,B,"['The green car collided with the orange car in front and lost its momemtum', 'The green car collided with the speed braker as it landed incorrectly while passing the speed braker, causing it to lose its momentum', 'The green car collided with the orange car in front mid air while crossing the speed braker, causing it to lose its momentum', 'The green car did not lose its momentum at all', 'None of the above']",2,0.4342,True,fpsbench_000244,middle,0.407,240.108,250.108,246.108,30.0,count_58.mp4,241,246,6,-4.0,0,0,True,28,64,6,0.75,2.4643,64,1
fpsstream_000243,causality_detection,Which player's action directly caused the ball to hit the net?,"The player in white, further from the camera, hit a backhand",B,7.0,1.0,query,439.025,440,600,False,100.0,B,B,B,"['The player in white, closer to the camera, hit a backhand', 'The player in white, further from the camera, hit a backhand', 'The player in white, further from the camera, hit a forehand', 'The player in white, further from the camera, hit a forehand smash', 'None of the above']",2,0.4682,True,fpsbench_000245,late,0.7317,428.025,443.025,439.025,30.0,order_6.mp4,429,439,11,-4.0,0,0,True,28,64,11,0.2857,0.7857,64,1
fpsstream_000244,causality_detection,What action of the player caused the rally to end and a new rally to start?,"The player hit a backhand shot, which ended the rally. Then, the player started a new rally with a forehand serve",C,4.0,1.0,query,166.636,167,600,False,100.0,C,C,C,"['The player hit a forehand shot, which ended the rally. Then, the player started a new rally with a backhand serve', 'The player ended the rally with a forehand shot and started the next one with a forehand serve', 'The player hit a backhand shot, which ended the rally. Then, the player started a new rally with a forehand serve', 'The player attempted a backhand shot but missed the ball, ending the rally. Then he started the next one with a forehand serve', 'None of the above']",2,0.6464,True,fpsbench_000246,early,0.2695,157.636,172.647,166.636,30.0,order_115.mp4,158,166,9,-6.011,0,0,True,28,64,9,0.9643,3.4643,64,1
fpsstream_000245,causality_detection,What action directly caused the tennis ball to hit the net?,The player in red failed to lift the ball enough during their return shot,A,4.0,1.0,query,292.974,293,600,False,0.0,B,B,A,"['The player in red failed to lift the ball enough during their return shot', 'The player in red hit the ball with the racket frame', 'The player in black executed a drop shot that lacked sufficient height', ""The player in black hit a backhand slice that didn't clear the net"", 'None of the above']",2,0.4418,True,fpsbench_000247,middle,0.4864,286.974,296.974,292.974,30.0,order_335.mp4,287,292,6,-4.0,0,0,True,28,64,6,1.0,2.8929,64,1
fpsstream_000246,causality_detection,"According to the video, what was the primary cause of the cyclist's fall?",The front tire slipped on the edge of the top step right at the moment of takeoff,B,6.0,1.0,query,524.011,525,600,False,0.0,A,A,B,"['The rear tire slipped on the edge of the top step right at the moment of takeoff', 'The front tire slipped on the edge of the top step right at the moment of takeoff', ""The cyclist's pedal struck the edge of the top step, causing an immediate loss of momentum"", 'The handlebars twisted downwards as the front wheel left the top step, causing a loss of control', 'None of the above']",2,0.4828,True,fpsbench_000248,late,0.8797,519.011,529.011,524.011,30.0,count_56.mp4,520,524,5,-5.0,0,0,True,28,64,5,0.6429,1.1429,64,1
fpsstream_000247,causality_detection,What was the direct outcome of the dancers initiating their partnered spin?,Both dancers spun together in a clockwise direction,D,5.0,1.0,query,126.283,127,600,False,100.0,D,D,D,"['Both dancers spun together in a counter-clockwise direction', 'The dancers completed one clockwise spin, after which the male dancer dipped the female', 'The male dancer spun the female, while the he remained mostly stationary', 'Both dancers spun together in a clockwise direction', 'None of the above']",2,0.7324,True,fpsbench_000249,early,0.1954,114.283,129.298,126.283,30.0,order_58.mp4,115,126,12,-3.015,0,0,True,28,64,12,1.0,9.3214,64,1
fpsstream_000248,causality_detection,What was the direct cause of the ball crossing the goal line?,The attacker scored by striking the ball after it rebounded off the goalkeeper's glove,C,8.0,1.0,query,282.939,283,600,False,0.0,B,B,C,"[""The ball deflected directly into the goal off the goalkeeper's save attempt"", ""The attacker headed the ball into the goal from a teammate's pass following the goalkeeper's save"", ""The attacker scored by striking the ball after it rebounded off the goalkeeper's glove"", ""A defender accidentally scored an own goal after the ball deflected off the goalkeeper's glove"", 'None of the above']",2,0.5039,True,fpsbench_000250,middle,0.4643,273.939,283.949,282.939,24.0,subPlot_new_all_154.mp4,274,282,9,-1.01,0,0,True,28,64,9,0.6786,2.3571,64,1
fpsstream_000249,causality_detection,What action directly caused the ball to enter the goal following the corner kick?,An attacking player headed the ball into the goal,A,5.0,1.0,query,429.445,430,600,False,0.0,B,B,A,"['An attacking player headed the ball into the goal', 'The ball curled directly into the goal from the corner kick without being touched by another player', 'A defending player accidentally deflected the ball into their own goal', 'An attacking player volleyed the ball into the goal after the corner was taken', 'None of the above']",2,0.4416,True,fpsbench_000251,late,0.7211,425.445,435.455,429.445,25.0,subPlot_new_all_130.mp4,426,429,4,-6.01,0,0,True,28,64,4,0.8214,2.0714,64,1
fpsstream_000250,repetitive_motion,How many punches are thrown in total?,3,A,7.0,1.0,query,179.274,180,600,False,0.0,E,E,A,"['3', '4', '5', '6', 'None of the above']",2,0.4969,True,fpsbench_000252,early,0.2949,174.274,183.274,179.274,25.0,subPlot_new_all_60.mp4,175,179,5,-4.0,0,0,True,28,64,5,1.0,4.9643,64,1
fpsstream_000251,synchronization_assessment,Which fighter lands their kick first?,Both fighters land their kicks simultaneously,C,9.0,1.0,query,254.481,255,600,False,0.0,B,B,C,"['The fighter in white pants', 'The fighter in black pants', 'Both fighters land their kicks simultaneously', 'Only one of the fighters kick the other', 'None of the above']",2,0.6242,True,fpsbench_000253,middle,0.4183,248.481,254.487,254.481,25.0,order_36.mp4,249,254,6,-0.006,0,0,True,28,64,6,0.9286,4.4643,64,1
fpsstream_000252,synchronization_assessment,Which fighter lands their kick first?,Both fighters land their kicks simultaneously,C,9.0,1.0,query,500.502,501,600,False,0.0,B,B,C,"['The fighter in white pants', 'The fighter in black pants', 'Both fighters land their kicks simultaneously', 'Only one of the fighters kick the other', 'None of the above']",2,0.5647,True,fpsbench_000254,late,0.8334,492.502,501.511,500.502,24.0,movie101_64.mp4,493,500,8,-1.009,0,0,True,28,64,8,0.9643,5.2857,64,1
fpsstream_000253,synchronization_assessment,"After both fighters kick eachother, who punches who first?",They punch eachother simultaneously,C,8.0,1.0,query,162.984,163,600,False,0.0,A,A,C,"['The fighter in white pants punches first', 'The fighter in black pants punches first', 'They punch eachother simultaneously', 'Only one of the fighters punches the other', 'None of the above']",2,0.6339,True,fpsbench_000255,early,0.2664,157.984,164.991,162.984,30.0,order_102.mp4,158,162,5,-2.007,0,0,True,28,64,5,1.0,4.2857,64,1
fpsstream_000254,repetitive_motion,Ho many times does athlete 952 jump?,more than 9,D,5.0,1.0,query,338.437,339,600,False,0.0,C,C,D,"['4', '5', '7', 'more than 9', 'None of the above']",2,0.5564,True,fpsbench_000256,middle,0.5582,330.437,338.445,338.437,25.0,subPlot_new_all_68.mp4,331,338,8,-0.008,0,0,True,28,64,8,1.0,5.5714,64,1
fpsstream_000255,instance_count,How many times did the kids clap their hands?,12,C,5.0,1.0,query,499.362,500,600,False,0.0,E,E,C,"['3', '6', '12', '24', 'None of the above']",2,0.5766,True,fpsbench_000257,late,0.8286,486.362,499.375,499.362,30.0,order_255.mp4,487,499,13,-0.013,0,0,True,28,64,13,0.8571,3.3571,64,1
fpsstream_000256,synchronization_assessment,Do the two people begin dribbling in sync? What about towards the end of the video?,"They begin dribbling out of sync, falling in sync at the end of the video",D,6.0,1.0,query,108.821,109,600,False,0.0,A,A,D,"['They begin dribbling in sync, staying in sync until the end of the video', 'They begin dribbling out of sync, remaining out of sync until the end of the video', 'They begin dribbling in sync, falling out of sync towards the end of the video', 'They begin dribbling out of sync, falling in sync at the end of the video', 'None of the above']",2,0.5342,True,fpsbench_000258,early,0.1731,102.821,108.827,108.821,30.0,count_224.mp4,103,108,6,-0.006,0,0,True,28,64,6,0.9643,5.2857,64,1
fpsstream_000257,synchronization_assessment,Do the two people begin dribbling in sync? What about towards the end of the video?,"They begin dribbling out of sync, remaining out of sync until the end of the video",B,6.0,1.0,query,258.479,259,600,False,0.0,A,A,B,"['They begin dribbling in sync, staying in sync until the end of the video', 'They begin dribbling out of sync, remaining out of sync until the end of the video', 'They begin dribbling in sync, falling out of sync towards the end of the video', 'They begin dribbling out of sync, falling in sync at the end of the video', 'None of the above']",2,0.5183,True,fpsbench_000259,middle,0.426,253.479,258.484,258.479,25.0,movie101_34.mp4,254,258,5,-0.005,0,0,True,28,64,5,0.8571,2.9643,64,1
fpsstream_000258,action_order,"In what order do the people in the light blue, dark blue and beige shirts in the stands stop clapping","The person wearing beige stops first, then the person wearing dark blue, then the person wearing light blue",A,8.0,1.0,query,499.557,500,600,False,0.0,B,B,A,"['The person wearing beige stops first, then the person wearing dark blue, then the person wearing light blue', 'The person wearing dark blue stops first, then the person wearing beige, then the person wearing light blue', 'The person wearing light blue stops first, then the person wearing beige, then the person wearing dark blue', 'The person wearing light blue stops first, then the person wearing dark blue, then the person wearing beige', 'None of the above']",2,0.5039,True,fpsbench_000260,late,0.8301,490.557,499.566,499.557,24.0,movie101_30.mp4,491,499,9,-0.009,0,0,True,28,64,9,0.7143,2.5,64,1
fpsstream_000259,fine_grained_motion,How does the person season the chicken?,"He shakes the seasoning bottle up and down, quickly",B,5.0,1.0,query,142.627,143,600,False,100.0,B,B,B,"['He shakes the seasoning bottle up and down, slowly', 'He shakes the seasoning bottle up and down, quickly', 'He shakes the seasoning bottle side to side, quickly', 'He shakes the seasoning bottle side to side, slowly', 'None of the above']",2,0.5043,True,fpsbench_000261,early,0.2278,134.627,143.701,142.627,50.0,order_88.mp4,135,142,8,-1.074,0,0,True,28,64,8,1.0,7.4286,64,1
fpsstream_000260,fine_grained_motion,How does the person mix the ingredients in the bowl?,"Mostly counter clockwise mixing, with occasional clockwise gestures",D,10.0,1.0,query,356.676,357,600,False,0.0,C,C,D,"['Clockwise mixing the entire time', 'Counter clockwise mixing the entire time', 'Mostly clockwise mixing, with occasional counter clockwise gestures', 'Mostly counter clockwise mixing, with occasional clockwise gestures', 'None of the above']",2,0.4761,True,fpsbench_000262,middle,0.593,351.676,358.676,356.676,30.0,count_237.mp4,352,356,5,-2.0,0,0,True,28,64,5,1.0,4.8571,64,1
fpsstream_000261,fine_grained_motion,How does the person place the meat in the bowl?,"He places the meat in partially, and then dropping it",D,5.0,1.0,query,469.227,470,600,False,0.0,C,C,D,"['He drops the meat in', 'He places the meat in fully', 'He places the meat in fully, pressing it into the bowl', 'He places the meat in partially, and then dropping it', 'None of the above']",2,0.4513,True,fpsbench_000263,late,0.7825,463.227,471.227,469.227,25.0,subPlot_new_all_0.mp4,464,469,6,-2.0,0,0,True,28,64,6,1.0,5.8571,64,1
fpsstream_000262,fine_grained_motion,How does the person mix the ingredients in the bowl?,By whisking in a clockwise motion,B,11.0,1.0,query,162.515,163,600,False,0.0,C,C,B,"['By shaking the whisk side to side', 'By whisking in a clockwise motion', 'By wisking in a counterclockwise motion', 'By whisking in a clockwise motion sometimes, and in a counter clockwise motion other times', 'None of the above']",2,0.8981,True,fpsbench_000264,early,0.2635,156.515,162.521,162.515,24.0,subPlot_new_all_125.mp4,157,162,6,-0.006,0,0,True,28,64,6,1.0,5.6429,64,1
fpsstream_000263,fine_grained_motion,How does the person on the right mix the cream?,Clockwise mixing the entire time,A,10.0,1.0,query,318.535,319,600,False,0.0,C,C,A,"['Clockwise mixing the entire time', 'Counter clockwise mixing the entire time', 'Mostly clockwise mixing, with occasional counter clockwise gestures', 'Mostly counter clockwise mixing, with occasional clockwise gestures', 'None of the above']",2,0.5283,True,fpsbench_000265,middle,0.5278,314.535,318.552,318.535,25.0,subPlot_new_all_143.mp4,315,318,4,-0.017,0,0,True,28,64,4,0.9286,2.9286,64,1
fpsstream_000264,blink_and_miss,Which of the following actions is not done by the woman?,She gestures at the camera,D,5.0,1.0,query,519.138,520,600,False,0.0,E,E,D,"['She blinks', 'She shakes her head', 'She gestures to herself', 'She gestures at the camera', 'None of the above']",2,0.4317,True,fpsbench_000266,late,0.8627,508.138,519.149,519.138,30.0,order_44.mp4,509,519,11,-0.011,0,0,True,28,64,11,0.9643,4.1071,64,1
fpsstream_000265,fine_grained_motion,How does the person empty the contents of the bag?,By gently shaking the bag,C,7.0,1.0,query,121.052,122,600,False,0.0,D,D,C,"['A smooth pour into the pot', 'By roughly shaking the bag side to side', 'By gently shaking the bag', ""By performing a smooth pour at the start, and shaking the bag at the end to get the last of the bag's contents out"", 'None of the above']",2,0.5626,True,fpsbench_000267,early,0.1899,112.052,122.052,121.052,25.0,subPlot_new_all_110.mp4,113,121,9,-1.0,0,0,True,28,64,9,1.0,7.6071,64,1
fpsstream_000266,fine_grained_motion,Which of the following actions is not done by the man?,He blinks while looking at the camera,D,5.0,1.0,query,348.564,349,600,False,0.0,A,A,D,"['He points up', 'He looks at the plate he holds', 'He looks at the stove beneath him', 'He blinks while looking at the camera', 'None of the above']",2,0.543,True,fpsbench_000268,middle,0.5738,338.564,348.564,348.564,25.0,subPlot_new_all_131.mp4,339,348,10,0.0,0,0,True,28,64,10,0.9643,3.4286,64,1
fpsstream_000267,causality_detection,What was the primary reason the puck did not enter the goal?,The puck deflected off a defender's shoulder before being stopped by the goalkeeper's glove,C,10.0,1.0,query,513.314,514,600,False,0.0,A,A,C,"['The goalkeeper made a ""pad stack"" save, blocking the lower part of the goal', 'Only the goalkeeper stopped the puck using his gloves', ""The puck deflected off a defender's shoulder before being stopped by the goalkeeper's glove"", 'A defender intercepted the shot by dropping to the ice and blocking it with their body', 'None of the above']",2,0.4944,True,fpsbench_000269,late,0.8531,503.314,513.324,513.314,25.0,count_200.mp4,504,513,10,-0.01,0,0,True,28,64,10,0.9643,5.1786,64,1
fpsstream_000268,action_order,What is the precise sequence of drum and cymbal strikes the Drums performs?,"The Drums begins with a single cymbal strike, followed by a roll across the toms. He then hits another single cymbal, performs a series of rapid hits on the snare drum, strikes two cymbals, and concludes with final strikes on the snare drum",B,10.0,1.0,query,171.453,172,600,False,100.0,B,B,B,"['The Drums begins with a single cymbal strike, followed by a roll across the toms and another single cymbal strike. He then strikes two cymbals, performs a series of rapid hits on the snare drum, and concludes with a final strike on the snare drum', 'The Drums begins with a single cymbal strike, followed by a roll across the toms. He then hits another single cymbal, performs a series of rapid hits on the snare drum, strikes two cymbals, and concludes with final strikes on the snare drum', 'The Drums begins with a single cymbal strike and a single strike on toms. He then performs a series of rapid hits on the snare drum, strikes two cymbals, and concludes with a final cymbal crash', 'The Drums begins with striking the toms, followed by a single cymbal strike. He then hits another single cymbal, performs a series of rapid hits on the snare drum, strikes two cymbals simultaneously, and concludes with a final strike on the snare drum', 'None of the above']",2,0.5077,True,fpsbench_000270,early,0.2785,165.453,171.459,171.453,30.0,surveil_57.mp4,166,171,6,-0.006,0,0,True,28,64,6,1.0,5.5714,64,1
fpsstream_000269,action_order,Which of the following accurately describes the sequence of actions performed by the white dog?,"The dog spins around, barks once, sits down, barks a second time while jumping sideways, playfully engages with the other dog, and then stands up",D,5.0,1.0,query,292.618,293,600,False,100.0,D,D,D,"['The dog barks once, spins around, sits down, barks a second time while jumping sideways, playfully engages with the other dog, and then stands up', 'The dog spins around, barks once, lies down, barks a second time while pouncing forward, playfully engages with the other dog, and then stands up', 'The dog spins around, barks once, sits down, barks again, playfully engages with the other dog, and then stands up', 'The dog spins around, barks once, sits down, barks a second time while jumping sideways, playfully engages with the other dog, and then stands up', 'None of the above']",2,0.5412,True,fpsbench_000271,middle,0.4746,277.618,292.632,292.618,30.0,order_268.mp4,278,292,15,-0.014,0,0,True,28,64,15,0.6786,3.0714,64,1
fpsstream_000270,action_order,Which of the following accurately describes the sequence of actions performed by the dog?,"The dog runs toward the camera holding a plastic item, drops the item, nudges the camera, retrieves the item, moves back, and drops the item again upon being distracted",A,4.0,1.0,query,501.272,502,600,False,100.0,A,A,A,"['The dog runs toward the camera holding a plastic item, drops the item, nudges the camera, retrieves the item, moves back, and drops the item again upon being distracted', 'The dog runs toward the camera with a plastic item, drops it, picks it back up, moves back, and drops the item again upon being distracted', 'The dog runs toward the camera with a plastic item, drops it, nudges the camera, retrieves the item, and drops the item again', 'The dog runs toward the camera holding a plastic item, drops the item, retrieves the item, moves back, and drops the item again as he got angry', 'None of the above']",2,0.5785,True,fpsbench_000272,late,0.8327,491.272,501.272,501.272,24.0,movie101_62.mp4,492,501,10,0.0,0,0,True,28,64,10,0.5714,2.1786,64,1
fpsstream_000271,action_order,What is the sequence of actions done by the two men in this video?,"They skate left with the ball in hand, jump twice, spin at their location, skate around the ball, spin once, and then push up on the ball",B,4.0,1.0,query,170.689,171,600,False,100.0,B,B,B,"['They skate left with the ball in hand, spin at their location, jump twice, skate around the ball, spin once, and then push up on the ball', 'They skate left with the ball in hand, jump twice, spin at their location, skate around the ball, spin once, and then push up on the ball', 'They skate left with the ball in hand, jump once, skate around the ball, spin once, and then push up on the ball', 'They skate left with the ball in hand, jump twice, spin at their location, skate around the ball, and then push up on the ball', 'None of the above']",2,0.5847,True,fpsbench_000273,early,0.2699,158.689,170.689,170.689,24.0,subPlot_new_all_58.mp4,159,170,12,0.0,0,0,True,28,64,12,0.9286,3.4286,64,1
fpsstream_000272,action_order,"Based on the video, what is the correct chronological order of the major actions performed by the woman ice skating?","The woman performs a counter-clockwise spin, skates backward, executes a clockwise spin while moving forward, holds a pose with one leg and both arms raised, and finishes with a bow followed by multiple counter-clockwise spins",D,6.0,1.0,query,278.678,279,600,False,100.0,D,D,D,"['The woman skates backward, performs a counter-clockwise spin, executes a clockwise spin while moving forward, holds a pose with one leg and both arms raised, and finishes with a bow followed by multiple counter-clockwise spins', 'The woman performs a clockwise spin, skates backward, executes a counter-clockwise spin while moving forward, holds a pose with one leg and both arms raised, and finishes with a bow followed by multiple clockwise spins', 'The woman performs a counter-clockwise spin, skates backwards, then executes a clockwise spin while moving forward, holds a pose with one leg raised, and finishes with a bow followed by multiple clockwise spins', 'The woman performs a counter-clockwise spin, skates backward, executes a clockwise spin while moving forward, holds a pose with one leg and both arms raised, and finishes with a bow followed by multiple counter-clockwise spins', 'None of the above']",2,0.6043,True,fpsbench_000274,middle,0.4554,268.678,278.678,278.678,24.0,movie101_83.mp4,269,278,10,0.0,0,0,True,28,64,10,0.8214,2.2857,64,1
fpsstream_000273,action_order,"Based on the video, what is the correct chronological order of the major actions performed by the man and woman ice skating?","The pair begins with a synchronized clockwise spin, skates together, performs a simple leg lift, and then a more complex one-leg-and-arm lift, followed by a final synchronized lift and skating together",D,5.0,1.0,query,511.836,512,600,False,100.0,D,D,D,"['The pair begins with a synchronized clockwise spin, skates together, performs a simple leg lift, and then a more complex one-leg-and-arm lift. The woman then executes a solo spin, followed by a final synchronized lift and skating together', 'The pair begins with a synchronized clockwise spin, skates together, performs a simple leg lift twice. The woman then executes a solo spin, followed by a final synchronized lift and skating together', 'The pair begins by skating together, performs a simple leg lift, and then a more complex one-leg-and-arm lift, followed by another final synchronized lift and skating together', 'The pair begins with a synchronized clockwise spin, skates together, performs a simple leg lift, and then a more complex one-leg-and-arm lift, followed by a final synchronized lift and skating together', 'None of the above']",2,0.5141,True,fpsbench_000275,late,0.8506,501.836,511.836,511.836,24.0,subPlot_new_all_156.mp4,502,511,10,0.0,0,0,True,28,64,10,0.6786,1.6071,64,1
fpsstream_000274,action_order,"Based on the video, what is the precise sequence of actions performed by the red team","A defender passes the puck to a forward. This player skates into the offensive zone, chips the puck over an opposing player's stick, regains possession, and then makes a drop pass to a trailing teammate who scores the goal",C,5.0,1.0,query,145.316,146,600,False,0.0,A,A,C,"['A defender passes the puck to a forward, who carries it into the offensive zone, performs a deke to get around an opponent, and then shoots the puck directly past the goalie to score', ""The play starts with a defender's pass to a forward. The forward skates in, draws a defender towards them, and then makes a saucer pass around the opponent to a teammate who one-times the puck into the net"", ""A defender passes the puck to a forward. This player skates into the offensive zone, chips the puck over an opposing player's stick, regains possession, and then makes a drop pass to a trailing teammate who scores the goal"", 'A defender passes the puck to a forward, who carries it into the offensive zone, fools the opponent using false stick play, and then pass around the opponent to a teammate who one-times the puck into the net', 'None of the above']",2,0.5763,True,fpsbench_000276,early,0.232,137.316,145.316,145.316,30.0,count_216.mp4,138,145,8,0.0,0,0,True,28,64,8,1.0,7.3214,64,1
fpsstream_000275,action_order,"Based on the video, what is the precise sequence of actions performed by the red team?","A player forces a turnover with a shoulder check, and a teammate recovers the puck. After a pass, an initial shot from in front of the goal is deflected by a defender. Another player then passes to a teammate near the net, who dribbles past the defender and scores",A,7.0,1.0,query,250.44,251,600,False,100.0,A,A,A,"['A player forces a turnover with a shoulder check, and a teammate recovers the puck. After a pass, an initial shot from in front of the goal is deflected by a defender. Another player then passes to a teammate near the net, who dribbles past the defender and scores', 'A player forces a turnover with a shoulder check, and a teammate recovers the puck. His pass is deflected by a defender. Another player then passes to a teammate near the net, who dribbles past the defender and scores', 'A player forces a turnover with a shoulder check, and a teammate recovers the puck. After a pass, an initial shot from in front of the goal is deflected by the goalie. Another player then passes to a teammate near the net, who dribbles past the goalie and scores', 'A player forces a turnover with a shoulder check, and a teammate recovers the puck. He passes the puck to another teammate, whose shot is deflected by a defender. Another player then passes to a teammate in front of the goal, who dribbles past the goalie and scores', 'None of the above']",2,0.5953,True,fpsbench_000277,middle,0.4065,239.44,250.44,250.44,25.0,subPlot_new_all_127.mp4,240,250,11,0.0,0,0,True,28,64,11,0.8214,4.0357,64,1
